"cell_id","cluster_factor","UPR_PERK","UPR_IRE1","UPR_ATF6","UPR_State"
"SRR1295195","1",-0.0782064458699159,0.00651016311874036,-0.0771688109859752,"Intermediate/Mixed"
"SRR1295201","1",-0.11796794942612,0.0506735845783464,-0.115986289640138,"Intermediate/Mixed"
"SRR1295215","1",0.117973425706638,0.119120913926815,0.611049679920861,"PERK-high"
"SRR1295218","1",0.211422192652091,-0.230994680591559,0.184853521413549,"PERK-high"
"SRR1295223","1",-0.00949723357100518,0.242984131600742,0.367473329549113,"Intermediate/Mixed"
"SRR1295224","1",0.00143737968144059,-0.013927878753121,0.0376068099894115,"Intermediate/Mixed"
"SRR1295232","1",1.04900855579029,-0.0918201347587586,0.531402051864496,"PERK-high"
"SRR1295238","1",-0.0812410445780008,0.00736610558063278,0.187914574481933,"Intermediate/Mixed"
"SRR1295241","1",-0.000913593654212119,0.314671382236195,0.036379113436279,"Intermediate/Mixed"
"SRR1295247","1",-0.121115621775011,0.0300367993569604,0.161930892702031,"Intermediate/Mixed"
"SRR1295248","1",-0.0178991934779219,0.0651275572912928,-0.106363385223982,"Intermediate/Mixed"
"SRR1295255","1",-0.112433873138435,-0.0427385455924342,-0.00484189641900679,"Intermediate/Mixed"
"SRR1295257","1",-0.148935725814642,0.310247022552708,0.523300140710531,"Intermediate/Mixed"
"SRR1295260","1",-0.0439575864973488,-0.074236589749606,0.124350414518901,"Intermediate/Mixed"
"SRR1295261","1",-0.0792906192498847,-0.0731618133023948,0.0281473884875786,"Intermediate/Mixed"
"SRR1295266","1",-0.189924176268665,-0.146075690547591,-0.215642297873221,"All-low"
"SRR1295278","1",-0.116688742572552,-0.0694708511292625,-0.0205995689093089,"Intermediate/Mixed"
"SRR1295282","1",-0.061138263911297,0.0110218175737674,-0.000805042589029747,"Intermediate/Mixed"
"SRR1295290","1",-0.0764823657250458,-0.025299710332706,0.0455224502837743,"Intermediate/Mixed"
"SRR1295292","1",-0.156466712636351,-0.0435897599483238,-0.133978973528914,"All-low"
"SRR1295299","1",-0.0900010623579812,-0.0900166339081125,0.167214650727043,"Intermediate/Mixed"
"SRR1295300","1",-0.145627866719542,-0.093087193763123,0.203693813570048,"Intermediate/Mixed"
"SRR1295304","1",-0.196787938087884,-0.185004768914547,-0.356428174803317,"All-low"
"SRR1295307","1",0.0547893979444544,0.0331459732169772,0.0264144700625731,"Intermediate/Mixed"
"SRR1295312","1",-0.210516945941471,-0.188112345172154,0.0183353568238835,"All-low"
"SRR1295316","1",-0.0474928381538025,0.0752049159271578,-0.112283038626976,"Intermediate/Mixed"
"SRR1295317","1",-0.178062796980447,0.0283210187521571,-0.0467988061787906,"Intermediate/Mixed"
"SRR1295321","1",-0.0767843926730611,-0.120499488537824,0.382740992774463,"Intermediate/Mixed"
"SRR1295323","1",-0.176790309997076,-0.087931988942707,-0.183141552842317,"All-low"
"SRR1295324","1",0.366232216205126,-0.20381624922234,-0.122479248906306,"PERK-high"
"SRR1295326","1",0.0113076594167682,-0.0448351921234777,0.106138551076211,"Intermediate/Mixed"
"SRR1295327","1",-0.162671967714271,0.0010887033770709,0.157477691421632,"Intermediate/Mixed"
"SRR1295328","1",-0.143322637516091,-0.110995646844252,-0.244654707310721,"All-low"
"SRR1295331","1",-0.21450104899848,-0.104486168906594,-0.112050615143234,"All-low"
"SRR1295332","1",-0.15020425296379,-0.0519169952688324,-0.037638737355896,"All-low"
"SRR1295333","1",-0.0898163679945374,-0.139584626582448,-0.0953743854147534,"Intermediate/Mixed"
"SRR1295335","1",-0.183715022107231,-0.121126391955496,-0.19037850998006,"All-low"
"SRR1295338","1",-0.102876831924587,-0.0321343240942602,0.142855057607071,"Intermediate/Mixed"
"SRR1295340","1",-0.172679971275919,-0.0584568682546358,0.184155171203804,"Intermediate/Mixed"
"SRR1295341","1",0.119142987807838,-0.0750474683467321,0.150639379859323,"PERK-high"
"SRR1295343","1",-0.0495477586181059,0.177136062464357,-0.142974732078901,"Intermediate/Mixed"
"SRR1295351","1",-0.130968080830542,-0.00865905336183473,0.0532686805920526,"Intermediate/Mixed"
"SRR1295353","1",-0.149092200764462,-0.0798119848991381,-0.063517874259627,"All-low"
"SRR1294882","2",0.123144081028806,0.466401554459756,0.737379231989941,"Multi-arm-high"
"SRR1294884","2",-0.107105352512732,0.236771137101836,0.690575772947475,"Intermediate/Mixed"
"SRR1294886","2",-0.278653143341731,0.090568254234099,0.801633789670517,"ATF6-high"
"SRR1294889","2",-0.0105079924518401,0.317128332001527,0.335938487717036,"Intermediate/Mixed"
"SRR1294890","2",-0.28334534798112,0.230522103648132,0.769915437524077,"ATF6-high"
"SRR1294894","2",-0.161391454295755,-0.030207841159711,-0.0266826300479883,"All-low"
"SRR1294896","2",0.015870481928531,0.118564099911661,0.239122433374437,"Intermediate/Mixed"
"SRR1294897","2",0.143273049647122,0.327564096093981,0.980336515566108,"Multi-arm-high"
"SRR1294899","2",-0.203922971513488,-0.00532340193343583,-0.451995995774458,"Intermediate/Mixed"
"SRR1294900","2",-0.266466200460517,-0.0808851117003395,0.413314669196834,"Intermediate/Mixed"
"SRR1294906","2",-0.153038968335836,0.360522652072751,1.29519413913541,"Multi-arm-high"
"SRR1294907","2",-0.183717833940045,0.611621527737767,1.49940534006791,"Multi-arm-high"
"SRR1294908","2",-0.193977537710969,0.00580153591930743,0.526820671374913,"Intermediate/Mixed"
"SRR1294910","2",-0.223267235394326,0.387839611507674,0.98559792331852,"Multi-arm-high"
"SRR1294911","2",-0.0808584767648066,0.118707580167705,0.466141088538999,"Intermediate/Mixed"
"SRR1294912","2",-0.208553719719644,0.53161316995158,1.20665592575449,"Multi-arm-high"
"SRR1294913","2",-0.104641495053274,0.406378171061047,0.877115086920333,"Multi-arm-high"
"SRR1294914","2",0.0986028452489255,-0.121228793706742,-0.460350207887164,"PERK-high"
"SRR1294915","2",0.0862037611390782,0.39994363285146,1.47411904212465,"Multi-arm-high"
"SRR1294918","2",-0.234214848374661,0.174898022790839,0.869213741884649,"ATF6-high"
"SRR1294919","2",0.0138929154371805,0.397502870279431,1.10941733924746,"Multi-arm-high"
"SRR1294922","2",-0.153868329447294,0.118865671810972,0.282309056938379,"Intermediate/Mixed"
"SRR1294923","2",-0.226812374194821,0.222281031777443,0.376603781994035,"Intermediate/Mixed"
"SRR1294924","2",0.207095829039966,0.261483495257872,0.741907457137355,"PERK-high"
"SRR1294928","2",-0.311769460608752,0.252354827863211,0.0376113276217475,"Intermediate/Mixed"
"SRR1294930","2",-0.0894195717436702,0.516230474017304,1.40078128388287,"Multi-arm-high"
"SRR1294931","2",-0.25055264600585,0.112359104818294,1.14000282673875,"ATF6-high"
"SRR1294932","2",-0.0211134859086706,0.073253558427237,0.266974794212492,"Intermediate/Mixed"
"SRR1294933","2",-0.101675550330696,0.457996813238021,1.67309731134737,"Multi-arm-high"
"SRR1294935","2",-0.12761568374507,0.265369910036192,0.492133920134624,"Intermediate/Mixed"
"SRR1294936","2",-0.187876115236669,-0.0774286327034305,0.364301201558742,"Intermediate/Mixed"
"SRR1294937","2",-0.285876080666474,0.472388849238697,1.21913418193554,"Multi-arm-high"
"SRR1294938","2",0.0728375527023458,0.0601994887650406,1.06852787499037,"ATF6-high"
"SRR1294941","2",-0.233950484131329,0.332304968880727,0.927748356568525,"Multi-arm-high"
"SRR1294943","2",-0.24504329750955,-0.0694381225154118,0.0385186999881021,"All-low"
"SRR1294944","2",-0.0410462403208275,0.609859363466466,1.07683873757274,"Multi-arm-high"
"SRR1294946","2",-0.177428182196496,0.33728536050628,0.959780696595332,"Multi-arm-high"
"SRR1294947","2",-0.204939302766734,0.103738227886316,1.16620382294462,"ATF6-high"
"SRR1294948","2",-0.170882184516266,0.327755093756365,0.695327210970064,"Intermediate/Mixed"
"SRR1294951","2",-0.277799731707834,0.198572703460395,0.417892296999518,"Intermediate/Mixed"
"SRR1294953","2",-0.165533615771111,0.0917876730805842,0.474945568001151,"Intermediate/Mixed"
"SRR1294955","2",-0.108311486709257,0.458859760654183,-0.015744346943984,"IRE1-high"
"SRR1294956","2",-0.146566940981594,0.335678177363437,0.679418691364738,"IRE1-high"
"SRR1294957","2",-0.193610934754777,0.14827415807178,0.481217184352406,"Intermediate/Mixed"
"SRR1294958","2",-0.100256533342748,0.171661454522915,0.775664471439096,"ATF6-high"
"SRR1294962","2",-0.160398850406502,0.19932411300706,0.229090972525536,"Intermediate/Mixed"
"SRR1294963","2",-0.221867539087297,0.15908711503753,0.566013012536886,"Intermediate/Mixed"
"SRR1294965","2",-0.16576630906058,0.657822996872913,1.30462569084423,"Multi-arm-high"
"SRR1294967","2",-0.256309429487684,-0.183413803339517,-0.147961018947194,"All-low"
"SRR1294968","2",-0.279541024429828,0.0174866082003816,-0.0883752585960584,"Intermediate/Mixed"
"SRR1294969","2",-0.0867457133760401,0.211698188929641,0.702182176803695,"Intermediate/Mixed"
"SRR1294970","2",0.0539913106372981,0.109062817772232,0.786340169097075,"ATF6-high"
"SRR1294971","2",0.000983743105468449,0.118380646631969,0.908948073564626,"ATF6-high"
"SRR1295070","2",0.118598961736889,0.0468834171238466,0.722241672381094,"PERK-high"
"SRR1295074","2",0.148130275389837,0.494511791939646,0.848350601670705,"Multi-arm-high"
"SRR1295076","2",-0.04373163675033,0.24345089944527,0.833085601303564,"ATF6-high"
"SRR1295077","2",0.242534660815112,0.103117051163351,0.690421323108098,"PERK-high"
"SRR1295078","2",-0.270251536737052,0.109747842292231,0.898991137975515,"ATF6-high"
"SRR1295080","2",-0.0671578228198761,0.0149434298831748,0.0767404680777191,"Intermediate/Mixed"
"SRR1295081","2",0.0568563598974542,0.420011675591569,0.507571576073005,"IRE1-high"
"SRR1295082","2",-0.276317333444586,0.231185463791208,0.828483369081044,"ATF6-high"
"SRR1295083","2",-0.174400654562626,0.267932875967414,0.116584631399972,"Intermediate/Mixed"
"SRR1295086","2",-0.101375011311175,0.0558493639773853,0.0873013087273254,"Intermediate/Mixed"
"SRR1295088","2",0.0624025291161412,0.106976761178443,0.351427639152436,"Intermediate/Mixed"
"SRR1295089","2",0.171896786026844,0.374002700224951,1.09126461303436,"Multi-arm-high"
"SRR1295091","2",-0.167127692773395,-0.0379786190395772,-0.442388778892517,"All-low"
"SRR1295092","2",-0.233393604528119,-0.106378381068593,0.439492526052374,"Intermediate/Mixed"
"SRR1295098","2",-0.118564380548555,0.380703411013054,1.45160991891047,"Multi-arm-high"
"SRR1295099","2",-0.133690107086664,0.668187206892226,1.684838034915,"Multi-arm-high"
"SRR1295100","2",-0.110738109118379,0.0073793513447411,0.621031809822777,"Intermediate/Mixed"
"SRR1295102","2",-0.235031779151661,0.417889208567278,1.14789117152155,"Multi-arm-high"
"SRR1295103","2",-0.0531798949785714,0.141389516872422,0.525886991231754,"Intermediate/Mixed"
"SRR1295104","2",-0.186683091712297,0.553010147313633,1.32735728982329,"Multi-arm-high"
"SRR1295105","2",-0.0902191686876713,0.412167760751504,0.99152650186953,"Multi-arm-high"
"SRR1295106","2",0.142853163768891,-0.0469908540139802,-0.368128361265868,"PERK-high"
"SRR1295107","2",0.141469080469189,0.434977251967912,1.61279513402094,"Multi-arm-high"
"SRR1295110","2",-0.220513752830078,0.190279622265152,0.964881255138646,"ATF6-high"
"SRR1295111","2",0.089402360933494,0.424996063469454,1.18105567078884,"Multi-arm-high"
"SRR1295114","2",-0.105979598259408,0.10146798807789,0.417906993226455,"Intermediate/Mixed"
"SRR1295115","2",-0.201540348613777,0.254417359564869,0.403998122643594,"Intermediate/Mixed"
"SRR1295116","2",0.271818133320177,0.282071686377282,0.834617506082329,"Multi-arm-high"
"SRR1295120","2",-0.297155269799648,0.316590071870028,0.0725711918952648,"Intermediate/Mixed"
"SRR1295122","2",-0.0860224821642296,0.543937334339394,1.49345929357148,"Multi-arm-high"
"SRR1295123","2",-0.256978275161776,0.156846424180696,1.3083702887405,"ATF6-high"
"SRR1295124","2",0.0154688612680771,0.0985911600855584,0.404896059804041,"Intermediate/Mixed"
"SRR1295125","2",-0.0990682795865337,0.449643633469871,1.76535514616575,"Multi-arm-high"
"SRR1295127","2",-0.113286628289641,0.258526602923303,0.518859843231665,"Intermediate/Mixed"
"SRR1295128","2",-0.0944820288884459,-0.0513773355578299,0.50903292805514,"Intermediate/Mixed"
"SRR1295129","2",-0.283215380393765,0.471774821343618,1.29631291143028,"Multi-arm-high"
"SRR1295130","2",0.115219476034988,0.0763204839115952,1.2087407728251,"Multi-arm-high"
"SRR1295133","2",-0.221460100887642,0.354023160288824,1.02209109350719,"Multi-arm-high"
"SRR1295135","2",-0.165806850356683,-0.0201477764356188,0.122915004796922,"Intermediate/Mixed"
"SRR1295136","2",0.015932365015437,0.616335055623527,1.20755773225619,"Multi-arm-high"
"SRR1295138","2",-0.110970976240404,0.350839505991403,1.07067772530294,"Multi-arm-high"
"SRR1295139","2",-0.138767883219492,0.125178629444448,1.2778935539989,"ATF6-high"
"SRR1295140","2",-0.144106888218331,0.33996058063706,0.792171522993816,"Multi-arm-high"
"SRR1295143","2",-0.246772766134796,0.205666175863673,0.507176780934588,"Intermediate/Mixed"
"SRR1295144","2",0.18110016405722,0.331975752183101,0.446040576598637,"Multi-arm-high"
"SRR1295145","2",-0.161263385618509,0.112515593091107,0.54301170109599,"Intermediate/Mixed"
"SRR1295147","2",-0.0939978926120511,0.579577086880739,0.131014742473733,"IRE1-high"
"SRR1295148","2",-0.143784147720929,0.352297677114423,0.780895992063108,"Multi-arm-high"
"SRR1295149","2",-0.160802819866496,0.212807614169926,0.626705454785069,"Intermediate/Mixed"
"SRR1295150","2",-0.0495104114077847,0.179556230383672,0.859183459712249,"ATF6-high"
"SRR1295152","2",0.467183912260239,0.0836763710581518,1.19007160145856,"Multi-arm-high"
"SRR1295154","2",-0.166430727003323,0.221151288193718,0.321644771477481,"Intermediate/Mixed"
"SRR1295155","2",-0.19682394567844,0.167037430948187,0.663491696610948,"Intermediate/Mixed"
"SRR1295157","2",-0.147375391606822,0.687223400206347,1.35329828714947,"Multi-arm-high"
"SRR1295159","2",-0.22589801549388,-0.180912782817807,0.0108607171285126,"All-low"
"SRR1295160","2",-0.26366482075299,0.0357886899941858,0.0164202166369964,"Intermediate/Mixed"
"SRR1295161","2",-0.0512747461459056,0.301106503712151,0.781961521286048,"ATF6-high"
"SRR1295162","2",0.091856536531495,0.154549399246476,0.854968787265598,"Multi-arm-high"
"SRR1295163","2",0.0073862344936062,0.121037542971431,0.998371067110059,"ATF6-high"
"SRR1294684","3",-0.193960889235446,0.0833073964691672,0.204592022240969,"Intermediate/Mixed"
"SRR1294685","3",0.0324402013117133,-0.113019218053311,0.318909966940204,"Intermediate/Mixed"
"SRR1294686","3",-0.169291512139649,0.147544239193487,0.32207844332583,"Intermediate/Mixed"
"SRR1294687","3",-0.0506905161829859,0.389782520187004,1.15896379619873,"Multi-arm-high"
"SRR1294688","3",-0.110429572989913,0.413355920762064,0.645061149581056,"IRE1-high"
"SRR1294691","3",-0.212666279056306,0.558196168924176,1.28636973481915,"Multi-arm-high"
"SRR1294692","3",0.0811571099463372,0.611326280643561,0.937798295964785,"Multi-arm-high"
"SRR1294693","3",-0.000321205942051983,0.248441225658813,0.700202448245607,"Intermediate/Mixed"
"SRR1294694","3",0.110032391389143,0.130701148332395,0.703001441217021,"PERK-high"
"SRR1294695","3",-0.0792441811709423,0.302065701201846,1.0121776530284,"ATF6-high"
"SRR1294696","3",-0.00768407728495302,-0.122861391798298,-0.1123368121374,"Intermediate/Mixed"
"SRR1294697","3",-0.238990442445888,-0.00825045620931153,-0.0124617419477369,"Intermediate/Mixed"
"SRR1294698","3",-0.140346090121407,0.353792426380479,1.08433811257744,"Multi-arm-high"
"SRR1294699","3",0.178052205074451,0.0194162186251106,0.657553568314097,"PERK-high"
"SRR1294700","3",-0.0484424202728605,0.155188787450557,0.978322551442455,"ATF6-high"
"SRR1294701","3",0.0824235251070757,0.234293680464073,0.39691423434075,"Intermediate/Mixed"
"SRR1294702","3",0.0129126609945614,0.371358806719335,0.462213053277314,"IRE1-high"
"SRR1294703","3",0.127831175340122,0.427354884967405,0.790992325398897,"Multi-arm-high"
"SRR1294704","3",-0.19868605146121,0.0459576155473572,0.744822269164764,"Intermediate/Mixed"
"SRR1294705","3",0.0458149100557167,0.45943933975726,0.916748801502304,"Multi-arm-high"
"SRR1294706","3",-0.0957961934245906,0.123762949984259,0.324728069937211,"Intermediate/Mixed"
"SRR1294707","3",-0.217704792569584,0.239008878251968,0.60002338960577,"Intermediate/Mixed"
"SRR1294708","3",-0.102286985291887,0.365691349452037,0.295339196675519,"IRE1-high"
"SRR1294709","3",-0.0801830838973084,0.218967283629583,0.875880398030966,"ATF6-high"
"SRR1294710","3",-0.0851304241821914,0.166891724616509,0.530218259549886,"Intermediate/Mixed"
"SRR1294711","3",-0.192503961500092,0.363666669731287,0.821999499596652,"Multi-arm-high"
"SRR1294713","3",0.159837245431922,0.198927064301143,0.33070240999184,"PERK-high"
"SRR1294714","3",-0.11666878484088,-0.0685719106278433,0.171652810035563,"Intermediate/Mixed"
"SRR1294715","3",-0.173984064828035,-0.00747068460709377,0.387383471677111,"Intermediate/Mixed"
"SRR1294716","3",0.133284381930794,0.215083990249971,1.08205823241043,"Multi-arm-high"
"SRR1294717","3",-0.0529086296701065,0.304487797487259,1.25790174699663,"ATF6-high"
"SRR1294718","3",0.0617674171306368,0.252132224063656,0.8892756722927,"ATF6-high"
"SRR1294719","3",0.702220906791828,0.502195296897374,1.17185380839083,"Multi-arm-high"
"SRR1294720","3",0.153239287747732,0.514820479871992,1.62405135295407,"Multi-arm-high"
"SRR1294721","3",0.0510258968103875,0.185723782439083,-0.302181906992551,"Intermediate/Mixed"
"SRR1294722","3",0.0600844366569907,-0.00768287503430437,0.424365232079784,"Intermediate/Mixed"
"SRR1294723","3",-0.00088083250917298,0.131691295790896,0.125380265331621,"Intermediate/Mixed"
"SRR1294724","3",0.0524214902641659,0.141182695058354,0.774053324276075,"ATF6-high"
"SRR1294726","3",0.0764208486181073,0.72638176259159,1.60649534715986,"Multi-arm-high"
"SRR1294727","3",-0.265339314255367,0.0835591125380764,0.559495995154934,"Intermediate/Mixed"
"SRR1294728","3",0.231478154422837,0.0167601450726815,0.0307730544518194,"PERK-high"
"SRR1294730","3",-0.272272619960354,0.114907432273701,0.826033371492693,"ATF6-high"
"SRR1294731","3",-0.0115447689455618,0.227232376717332,0.951205923782636,"ATF6-high"
"SRR1294733","3",-0.054790664480667,0.391381502338972,0.699131923380013,"IRE1-high"
"SRR1294734","3",-0.036699841795803,0.350889044149108,0.561973322625208,"IRE1-high"
"SRR1294735","3",0.229395923445956,0.207268687822314,0.453984473346132,"PERK-high"
"SRR1294736","3",-0.211878208350379,0.374309497563778,0.982049413014167,"Multi-arm-high"
"SRR1294737","3",0.415607009354827,0.919273755856401,1.63552938670505,"Multi-arm-high"
"SRR1294738","3",-0.247539088740167,0.202907627619975,0.215782691993516,"Intermediate/Mixed"
"SRR1294739","3",0.113651508599052,0.309564370702533,0.898528726274174,"Multi-arm-high"
"SRR1294740","3",0.078212720537997,0.0463378314320984,-0.0975571818249203,"Intermediate/Mixed"
"SRR1294741","3",0.0452810364027441,0.195167174018681,0.0481213752817381,"Intermediate/Mixed"
"SRR1294742","3",-0.235794862527946,0.552812619681062,0.782293888272343,"Multi-arm-high"
"SRR1294743","3",-0.090414049577568,0.255278178508309,0.321509603936484,"Intermediate/Mixed"
"SRR1294744","3",0.0330787206874019,0.252859438885025,0.649221678366635,"Intermediate/Mixed"
"SRR1294745","3",-0.0965123422857006,0.060419903915918,0.115772711209291,"Intermediate/Mixed"
"SRR1294746","3",-0.0827727805503098,0.243436373626131,0.609461891278512,"Intermediate/Mixed"
"SRR1294747","3",-0.17470319658957,0.274173863745454,0.98064523211242,"ATF6-high"
"SRR1294748","3",0.748611866289092,0.550996608070584,1.11194468848213,"Multi-arm-high"
"SRR1294749","3",-0.19560668137507,0.0464443482479042,0.313536442846528,"Intermediate/Mixed"
"SRR1294750","3",-0.0993165268548399,0.302833653421157,0.984192399376946,"ATF6-high"
"SRR1294752","3",-0.234448305589795,0.0961331308584717,0.339264823549356,"Intermediate/Mixed"
"SRR1294753","3",-0.21076580792962,0.178941161362653,0.206421492880693,"Intermediate/Mixed"
"SRR1294754","3",-0.0097943183528712,0.235477966307218,0.716487437728138,"Intermediate/Mixed"
"SRR1294755","3",-0.00219079179339515,0.397739341954939,0.466249808271566,"IRE1-high"
"SRR1294756","3",0.00444342452664576,-0.0225003223920591,0.180039062146217,"Intermediate/Mixed"
"SRR1294757","3",0.0504953021908395,-0.0550360283114018,0.0348502358697997,"Intermediate/Mixed"
"SRR1294758","3",-0.035812628841714,0.197435082453586,0.334086277585237,"Intermediate/Mixed"
"SRR1294759","3",-0.205360368695467,0.0355176871914704,0.633875481745428,"Intermediate/Mixed"
"SRR1294760","3",-0.190719598710278,0.574155847845361,1.14226258589159,"Multi-arm-high"
"SRR1294761","3",-0.174731222344646,0.216125483171853,0.460118531440567,"Intermediate/Mixed"
"SRR1294764","3",-0.0972545380599562,0.302880336495468,0.598785009330886,"Intermediate/Mixed"
"SRR1294766","3",0.330669384395669,0.30391908120175,0.625209863425688,"PERK-high"
"SRR1294767","3",0.00804974064088593,0.00331158244094409,0.583357940407832,"Intermediate/Mixed"
"SRR1294768","3",-0.0853859922807453,-0.0125349312838592,0.577165472718958,"Intermediate/Mixed"
"SRR1294769","3",0.0640470920539837,0.28971368169997,0.686100113694171,"Intermediate/Mixed"
"SRR1294770","3",0.0376079794510004,0.153792537384107,0.75676853988251,"Intermediate/Mixed"
"SRR1294772","3",0.117224506157569,0.154442708484055,0.184230785278314,"PERK-high"
"SRR1294773","3",0.55992320789229,0.0141185044226236,0.0266497232568004,"PERK-high"
"SRR1294774","3",0.12598492461191,0.198989214881825,0.233956535662781,"PERK-high"
"SRR1294775","3",-0.140138872229321,0.451314162015818,0.196644389142076,"IRE1-high"
"SRR1294776","3",-0.0136172546373239,0.414622115519559,0.526315540881316,"IRE1-high"
"SRR1294777","3",-0.170226193469854,0.284605101879743,0.583340154576439,"Intermediate/Mixed"
"SRR1294778","3",0.617864990956092,0.276310584151923,0.437351737943121,"PERK-high"
"SRR1294779","3",-0.049018057887134,0.415637843985934,0.924214896671532,"Multi-arm-high"
"SRR1294804","3",-0.052460179710272,0.675932727149658,1.48101324920688,"Multi-arm-high"
"SRR1294831","3",0.00975550257588137,0.290397415557277,0.986767068963024,"ATF6-high"
"SRR1294893","3",-0.156223394839673,0.342899144979685,0.521265956394769,"IRE1-high"
"SRR1295085","3",-0.107141724840991,0.359655715816635,0.548729339560843,"IRE1-high"
"SRR1295357","3",-0.0464188580164036,0.352330669979749,0.952206060513684,"Multi-arm-high"
"SRR1294518","4",0.3660175225805,0.130969117640388,0.157752216167416,"PERK-high"
"SRR1294575","4",-0.15629813804308,1.38982360419299,1.72464743904389,"Multi-arm-high"
"SRR1294646","4",0.436853671560669,-0.303569822134981,-0.316403516282293,"PERK-high"
"SRR1294661","4",0.154419873167511,-0.146844651532924,-0.0595247247985411,"PERK-high"
"SRR1294689","4",-0.00370639721953253,1.29630873288815,1.77947801273596,"Multi-arm-high"
"SRR1294725","4",-0.118771776934893,0.041165732099312,-0.28550706706799,"Intermediate/Mixed"
"SRR1294732","4",0.612987004980184,1.23010770606811,1.06092709950807,"Multi-arm-high"
"SRR1294751","4",0.193885583259711,0.0433722137839911,0.18649287539477,"PERK-high"
"SRR1294763","4",-0.114299490540608,0.389500848126653,0.406264647677953,"IRE1-high"
"SRR1294765","4",-0.119815825919965,0.164865769901274,-0.324709029382282,"Intermediate/Mixed"
"SRR1294783","4",0.154586933306717,-0.0415484740024533,0.338623823698723,"PERK-high"
"SRR1294855","4",0.247627776978724,0.0510142280591531,0.564307832307274,"PERK-high"
"SRR1294883","4",0.0959655144088633,0.430478201027252,0.531663467850058,"Multi-arm-high"
"SRR1294959","4",0.0683406094549039,-0.175336089096517,0.549648441873179,"Intermediate/Mixed"
"SRR1294973","4",-0.134979060017255,0.0221031439714008,0.291699073284579,"Intermediate/Mixed"
"SRR1294974","4",0.468753982487823,0.53897354832017,0.959851217122306,"Multi-arm-high"
"SRR1294975","4",-0.00318449365012963,-0.232577141779386,-0.139629770321388,"Intermediate/Mixed"
"SRR1294976","4",-0.0525944327139913,0.307804874214139,0.4927984152345,"Intermediate/Mixed"
"SRR1294977","4",-0.0737125541812814,0.259590093752003,0.650826308996084,"Intermediate/Mixed"
"SRR1294978","4",0.0388257194512107,0.285204324866465,-0.0726512459850459,"Intermediate/Mixed"
"SRR1294979","4",0.0223796166370447,0.285893462967092,0.485543005016775,"Intermediate/Mixed"
"SRR1294981","4",-0.124407199771856,-0.013784944920336,0.0541856406517962,"Intermediate/Mixed"
"SRR1294982","4",0.0304068957055689,-0.00454999993411542,0.343723508742488,"Intermediate/Mixed"
"SRR1294984","4",0.0676584287278349,-0.083287165974732,-0.122401118001796,"Intermediate/Mixed"
"SRR1294985","4",-0.119357162960433,-0.268711462316922,-0.0238336692461486,"Intermediate/Mixed"
"SRR1294987","4",-0.12919700585467,-0.0250542216262882,0.113069664436369,"Intermediate/Mixed"
"SRR1294988","4",0.0560771787249026,0.0414247903215339,0.150040715836034,"Intermediate/Mixed"
"SRR1294989","4",-0.0882269072687306,-0.0432347068171035,-0.0774387068779885,"Intermediate/Mixed"
"SRR1294990","4",0.054810673789233,-0.0771263160050386,0.249531520202257,"Intermediate/Mixed"
"SRR1294991","4",-0.00607569597647711,0.347076660534466,0.284704246792911,"IRE1-high"
"SRR1294992","4",0.12421814373747,0.564688539692001,0.946097488421282,"Multi-arm-high"
"SRR1294993","4",-0.0341872735548545,-0.16873907830472,-0.242878632954039,"Intermediate/Mixed"
"SRR1294997","4",0.0683444754633907,0.647294529043441,0.915516814596422,"Multi-arm-high"
"SRR1294998","4",-0.101544355266998,0.205348781604194,0.0825485412347465,"Intermediate/Mixed"
"SRR1294999","4",-0.126495104194859,0.381276361934937,0.228266963986962,"IRE1-high"
"SRR1295000","4",-0.0225489269404089,0.17556330501336,-0.121975779618938,"Intermediate/Mixed"
"SRR1295001","4",0.271711289061645,0.387107645165953,0.505817299072509,"Multi-arm-high"
"SRR1295002","4",-0.0564228265389485,-0.0470184636628301,-0.132744382678244,"Intermediate/Mixed"
"SRR1295004","4",-0.0549174636518224,0.0332315085342837,-0.0615441399649713,"Intermediate/Mixed"
"SRR1295005","4",0.391612952327405,0.0429520090447227,0.050015109626558,"PERK-high"
"SRR1295006","4",0.057621006066634,0.676988383615367,1.20672520650271,"Multi-arm-high"
"SRR1295009","4",0.231233469538291,0.281465633633282,0.187130066816769,"PERK-high"
"SRR1295010","4",0.667838925505595,0.220443519941787,0.428802112794058,"PERK-high"
"SRR1295012","4",-0.0494333530710293,0.153653557053526,0.286327296669583,"Intermediate/Mixed"
"SRR1295014","4",-0.0452439065294579,-0.234258939815366,-0.37444773070799,"Intermediate/Mixed"
"SRR1295016","4",-0.0198635260989052,-0.065802461398507,-0.142161019355872,"Intermediate/Mixed"
"SRR1295017","4",0.0230963576816147,0.248048608172837,0.131920794776311,"Intermediate/Mixed"
"SRR1295018","4",-0.0626314894716801,0.266868634102054,0.74678863939961,"Intermediate/Mixed"
"SRR1295019","4",0.0783439482230755,0.810626153920046,1.38431607229683,"Multi-arm-high"
"SRR1295020","4",0.0495046240339125,0.208904458476028,0.644817877256505,"Intermediate/Mixed"
"SRR1295021","4",-0.113971631227367,-0.0687996561297863,0.0276711460760861,"Intermediate/Mixed"
"SRR1295022","4",0.0882338912196796,0.197131401072496,0.500564838303453,"Intermediate/Mixed"
