"source","target","ligand.complex","ligand","receptor.complex","receptor","receptor.prop","ligand.prop","ligand.scaled","receptor.scaled","weight_sc","consensus_rank"
"5","1","MIF","MIF","CD44_CD74","CD44",0.372881355932203,0.96,0.341507374458808,-0.280563718073624,0.0304718281925917,105910
"3","6","IL5","IL5","CSF2RB_IL5RA","IL5RA",0.438356164383562,0.166666666666667,0.154314731521058,-0.0933761262094826,0.0304693026557879,105912
"5","6","GDF11","GDF11","ACVR1B_ACVR2A","ACVR1B",0.712328767123288,0.84,0.0511256119260906,0.00970143257654672,0.0304135222513187,105942
"3","8","C4A","C4A","CR1","CR1",0.914285714285714,0.444444444444444,0.121138625597206,-0.060320895473673,0.0304088650617664,105945
"5","1","NECTIN1","NECTIN1","CD96","CD96",0.288135593220339,0.36,-0.0401890685805836,0.10097181661633,0.0303913740178732,105959
"5","6","COL20A1","COL20A1","ITGA2_ITGB1","ITGA2",0.931506849315068,0.706666666666667,-0.224492772698797,0.285148713077344,0.0303279701892735,105987
"5","1","TIMP3","TIMP3","DDR1","DDR1",0.186440677966102,0.893333333333333,0.462837602969492,-0.402206900737395,0.0303153511160487,105997
"3","6","CD40LG","CD40LG","CD9","CD9",0.917808219178082,0.911111111111111,-0.109652703948693,0.169726206394743,0.030036751223025,106123
"3","8","IL12B","IL12B","BOC","BOC",0.828571428571429,0.833333333333333,-0.0657625501496021,0.125747070948311,0.0299922603993544,106149
"5","6","VEGFB","VEGFB","RET","RET",0.26027397260274,0.44,0.193256727982807,-0.133319902062932,0.0299684129599376,106161
"3","6","CEACAM6","CEACAM6","CEACAM1","CEACAM1",0.917808219178082,0.655555555555556,-0.0708108105335803,0.130703900776601,0.0299465451215103,106171
"5","6","COL9A3","COL9A3","ITGA9_ITGB1","ITGA9",0.684931506849315,0.186666666666667,-0.289254648396225,0.349072130280528,0.0299087409421518,106192
"3","6","THBS1","THBS1","ITGA2B_ITGB3","ITGA2B",0.520547945205479,0.6,-0.057920519573174,0.117536648346599,0.0298080643867125,106238
"5","8","AGT","AGT","GRM7","GRM7",0.8,1,0.250620400564032,-0.191088297198992,0.0297660516825201,106259
"3","6","COL15A1","COL15A1","ITGA11_ITGB1","ITGA11",0.917808219178082,0.655555555555556,-0.0706600998129716,0.130153379414066,0.029746639800547,106269
"3","6","NTNG2","NTNG2","LRRC4","LRRC4",0.383561643835616,0.422222222222222,-0.123846400943327,0.183214133181336,0.0296838661190043,106297
"3","8","WNT8B","WNT8B","FZD5_LRP6","FZD5",0.942857142857143,0.133333333333333,0.0416112924343327,0.0176993444396179,0.0296553184369753,106310
"5","8","BMP6","BMP6","AMHR2","AMHR2",0.2,0.12,-0.0891840744532202,0.148475268586861,0.0296455970668204,106314
"3","1","COL16A1","COL16A1","ITGA11_ITGB1","ITGB1",0.703389830508475,0.577777777777778,-0.203822711129386,0.263090971981556,0.0296341304260847,106321
"5","6","LGI2","LGI2","ADAM22","ADAM22",0.931506849315068,0.266666666666667,-0.131395728375192,0.190562038002781,0.0295831548137945,106348
"5","6","NGF","NGF","SORCS2","SORCS2",0.178082191780822,0.653333333333333,0.157590406118226,-0.0984591334842039,0.0295656363170109,106359
"3","8","WNT10A","WNT10A","FZD7_LRP5","LRP5",0.228571428571429,0.644444444444444,-0.122981609530538,0.181949025478007,0.0294837079737345,106394
"3","6","COL11A1","COL11A1","ITGA2_ITGB1","ITGA2",0.931506849315068,0.6,-0.226196620697353,0.285148713077344,0.0294760461899955,106405
"5","1","COL4A2","COL4A2","SDC1","SDC1",0.330508474576271,0.946666666666667,-0.165623660375351,0.224422143260174,0.0293992414424116,106445
"5","1","COL5A1","COL5A1","ITGA11_ITGB1","ITGB1",0.703389830508475,0.28,-0.204377867912438,0.263090971981556,0.0293565520345591,106468
"5","1","SEMA4A","SEMA4A","NRP1_PLXNA2","NRP1",0.406779661016949,0.466666666666667,0.415652863042507,-0.357002139364483,0.0293253618390118,106487
"3","8","ANGPT4","ANGPT4","TIE1","TIE1",0.828571428571429,0.722222222222222,0.0128914463268853,0.0457088015372988,0.0293001239320921,106501
"5","6","RGMA","RGMA","TFR2","TFR2",0.917808219178082,1,-0.00373273950150983,0.0622958591254418,0.029281559811966,106504
"5","8","CD274","CD274","PDCD1","PDCD1",0.114285714285714,0.333333333333333,0.0241364178148698,0.0343764973143542,0.029256457564612,106515
"5","6","INHBC","INHBC","ACVR1C_ACVR2B","ACVR1C",0.73972602739726,0.106666666666667,-0.0883739675845904,0.146854437545689,0.0292402349805492,106523
"3","6","RGMB","RGMB","NEO1","NEO1",0.767123287671233,0.266666666666667,0.196981489394953,-0.138576880156283,0.029202304619335,106544
"5","8","ICAM3","ICAM3","ITGAD_ITGB2","ITGB2",0.457142857142857,0.253333333333333,-0.00139089586976415,0.0597943872543768,0.0292017456923063,106545
"3","1","NXPH1","NXPH1","NRXN1","NRXN1",0.533898305084746,0.366666666666667,0.479184356039756,-0.42116765235456,0.0290083518425979,106648
"3","8","ANOS1","ANOS1","SDC2","SDC2",0.485714285714286,0.622222222222222,-0.0630276143016393,0.121031696089729,0.0290020408940449,106651
"3","6","YBX1","YBX1","NOTCH1","NOTCH1",0.465753424657534,1,-0.0334069444449049,0.0910297058177013,0.0288113806863982,106748
"5","6","CD34","CD34","SELP","SELP",0.424657534246575,0.8,-0.0332070258201051,0.0907626809094054,0.0287778275446501,106767
"3","1","COL10A1","COL10A1","ITGA11_ITGB1","ITGB1",0.703389830508475,0.3,-0.205633972574588,0.263090971981556,0.028728499703484,106795
"3","8","NCAM1","NCAM1","ROBO3","ROBO3",0.485714285714286,0.955555555555556,-0.199098366474557,0.256525683836491,0.0287136586809671,106808
"3","6","COL28A1","COL28A1","ITGA1_ITGB1","ITGA1",0.931506849315068,0.866666666666667,-0.149428696817461,0.206831336518132,0.0287013198503356,106812
"5","6","TNN","TNN","ITGA8_ITGB1","ITGA8",0.767123287671233,0.186666666666667,-0.169174414518559,0.226571535065246,0.0286985602733434,106815
"5","8","NLGN2","NLGN2","NRXN1","NRXN1",0.971428571428571,0.413333333333333,0.0946661778984792,-0.0372879460087529,0.0286891159448632,106826
"3","8","PSPN","PSPN","GFRA3","GFRA3",0.2,0.888888888888889,-0.0140417456814285,0.0713470560061473,0.0286526551623594,106844
"5","8","SELPLG","SELPLG","SIGLEC5","SIGLEC5",0.171428571428571,0.226666666666667,-0.108243591697015,0.16545609073063,0.0286062495168072,106864
"3","8","ADAM2","ADAM2","ITGB1","ITGB1",1,0.255555555555556,0.0838283841476849,-0.0267602970732366,0.0285340435372242,106916
"3","6","COL4A4","COL4A4","ITGA3_ITGB1","ITGA3",0.917808219178082,0.766666666666667,-0.109582772226696,0.1666286594118,0.0285229435925522,106924
"3","6","COL6A3","COL6A3","ITGA2_ITGB1","ITGA2",0.931506849315068,0.977777777777778,-0.228150631622805,0.285148713077344,0.0284990407272695,106938
"5","6","ANGPTL1","ANGPTL1","LILRB3","LILRB3",0.753424657534247,0.506666666666667,0.119102020383814,-0.0621090457787955,0.0284964873025092,106940
"3","8","KLK3","KLK3","EPOR","EPOR",0.342857142857143,0.177777777777778,-0.186246905360701,0.24321702810792,0.0284850613736091,106946
"3","8","CCL18","CCL18","PITPNM3","PITPNM3",0.857142857142857,0.1,-0.0135024836278221,0.0704189910443922,0.028458253708285,106960
"3","6","LGALS1","LGALS1","CD69","CD69",0.26027397260274,0.977777777777778,0.0938019219300019,-0.0369724712570664,0.0284147253364677,106984
"5","6","ADAM10","ADAM10","TSPAN14","TSPAN14",0.917808219178082,0.986666666666667,-0.238838328952338,0.295611655395511,0.0283866632215865,107001
"3","1","DSG1","DSG1","DSC3","DSC3",0.220338983050847,0.233333333333333,-0.0260542055156995,0.0827377192286988,0.0283417568564997,107022
