"source","target","ligand.complex","ligand","receptor.complex","receptor","receptor.prop","ligand.prop","ligand.scaled","receptor.scaled","weight_sc","consensus_rank"
"5","4","HLA-DRB5","HLA-DRB5","LAG3","LAG3",0.113636363636364,0.68,1.42135283151979,0.431745260240211,0.926549045880002,1552
"3","4","BMP5","BMP5","BMPR1A_BMPR2","BMPR2",0.954545454545455,0.877777777777778,1.65399049157616,0.199107339910645,0.926548915743402,1553
"3","7","SPP1","SPP1","CD44","CD44",0.969230769230769,1,1.48817066677623,0.364869678066195,0.926520172421211,1554
"3","6","EREG","EREG","ERBB3","ERBB3",0.958904109589041,1,0.205085770595035,1.64790600596743,0.926495888281231,1555
"5","3","FN1","FN1","FLT4","FLT4",0.288888888888889,1,1.73605843858543,0.115789790209478,0.925924114397454,1556
"1","6","NRG2","NRG2","ERBB2_ERBB3","ERBB2",0.917808219178082,0.601694915254237,1.08895856912375,0.762153281765097,0.925555925444422,1557
"1","3","IGF2","IGF2","ITGA6_ITGB4","ITGA6",0.366666666666667,0.915254237288136,1.95482786962507,-0.10378559561398,0.925521137005545,1558
"1","5","FGF8","FGF8","FGFRL1","FGFRL1",0.853333333333333,0.822033898305085,1.54512979142126,0.305551367990107,0.925340579705682,1559
"5","4","LRIG1","LRIG1","MET","MET",0.931818181818182,0.973333333333333,1.41425947023405,0.436333203111919,0.925296336672986,1560
"6","1","CTHRC1","CTHRC1","FZD5","FZD5",0.838983050847458,0.315068493150685,0.620922658617077,1.22965646248181,0.925289560549446,1561
"1","1","IGF2","IGF2","IGF2R","IGF2R",0.474576271186441,0.915254237288136,1.95482786962507,-0.105079131119217,0.924874369252926,1562
"1","8","IGF2","IGF2","IGF1R","IGF1R",0.971428571428571,0.915254237288136,1.95482786962507,-0.105854830841778,0.924486519391646,1563
"0","5","SPP1","SPP1","CD44","CD44",1,0.883720930232558,-0.475797113318479,2.32431070641141,0.924256796546468,1564
"2","1","NTN1","NTN1","UNC5B","UNC5B",0.932203389830508,0.598214285714286,-0.0469207989427656,1.89508247738939,0.92408083922331,1565
"1","5","ADM2","ADM2","RAMP3","RAMP3",0.666666666666667,0.161016949152542,0.348767254731959,1.49914853655052,0.923957895641241,1566
"5","3","FN1","FN1","PLAUR","PLAUR",0.955555555555556,1,1.73605843858543,0.111835077193715,0.923946757889573,1567
"5","4","CCN1","CCN1","TLR4","TLR4",0.988636363636364,0.813333333333333,1.60767049922597,0.240212470523184,0.923941484874578,1568
"8","7","SFRP1","SFRP1","FZD6","FZD6",0.923076923076923,0.457142857142857,-0.0480880931866962,1.8958226027357,0.9238672547745,1569
"4","1","GNAI2","GNAI2","UNC5B","UNC5B",0.932203389830508,0.784090909090909,-0.047407279938204,1.89508247738939,0.923837598725591,1570
"3","4","BMP5","BMP5","ACVR1_ACVR2B","ACVR2B",0.943181818181818,0.877777777777778,1.65399049157616,0.193095331103058,0.923542911339609,1571
"5","2","SAA1","SAA1","ADRA2A","ADRA2A",0.1875,0.946666666666667,1.56726268226381,0.278890978580622,0.923076830422218,1572
"5","6","FN1","FN1","TNFRSF11B","TNFRSF11B",0.835616438356164,1,1.73605843858543,0.109017349296528,0.922537893940979,1573
"3","1","IL1RAPL1","IL1RAPL1","PTPRF","PTPRF",0.88135593220339,0.755555555555556,1.0008880729959,0.844132544988741,0.922510308992319,1574
"4","6","EFNB2","EFNB2","EPHA3","EPHA3",0.945205479452055,0.431818181818182,-0.228249960657082,2.07295004275206,0.922350041047491,1575
"5","4","SAA1","SAA1","TLR2","TLR2",0.897727272727273,0.946666666666667,1.56726268226381,0.277232598646398,0.922247640455106,1576
"7","6","LAMC1","LAMC1","ITGA1","ITGA1",0.931506849315068,0.984615384615385,1.84328209519535,0.000859371465563738,0.922070733330458,1577
"1","5","IGF2","IGF2","IGF2R","IGF2R",0.986666666666667,0.915254237288136,1.95482786962507,-0.110811515114703,0.922008177255183,1578
"3","8","BMP5","BMP5","ACVR2A_BMPR1A","BMPR1A",0.914285714285714,0.877777777777778,1.65399049157616,0.189460493655563,0.921725492615861,1579
"3","3","SPP1","SPP1","ITGA9_ITGB1","ITGA9",0.366666666666667,1,1.48817066677623,0.354967465997178,0.921569066386703,1580
"5","4","FN1","FN1","CD44","CD44",0.909090909090909,1,1.73605843858543,0.106153357356593,0.921105897971011,1581
"6","5","PDGFB","PDGFB","S1PR1","S1PR1",0.893333333333333,0.547945205479452,-0.00827006552008502,1.84981990418937,0.920774919334641,1582
"3","1","BMP5","BMP5","ACVR1_ACVR2A","ACVR2A",0.677966101694915,0.877777777777778,1.65399049157616,0.187365986818683,0.920678239197421,1583
"8","3","VEGFB","VEGFB","NRP1","NRP1",1,0.542857142857143,0.533923321795873,1.30713750139481,0.920530411595343,1584
"6","0","COL2A1","COL2A1","DDR1","DDR1",0.590697674418605,0.808219178082192,1.61385631377849,0.227113176800645,0.920484745289567,1585
"7","4","PTN","PTN","PTPRB","PTPRB",0.954545454545455,1,1.43030919109949,0.410203107015095,0.920256149057294,1586
"5","6","BGN","BGN","LY96","LY96",0.273972602739726,0.92,1.85770140654715,-0.0172090306658783,0.920246187940638,1587
"4","1","PCSK1N","PCSK1N","GPR171","GPR171",0.813559322033898,0.75,0.426219941230311,1.41360857842164,0.919914259825974,1588
"6","7","LAMA4","LAMA4","ITGA9_ITGB1","ITGA9",0.569230769230769,0.958904109589041,1.17889225069957,0.659892157353493,0.91939220402653,1589
"8","5","VIM","VIM","CD44","CD44",1,0.914285714285714,-0.485747512088538,2.32431070641141,0.919281597161438,1590
"4","5","IL6","IL6","F3","F3",1,0.943181818181818,-0.0221514444612527,1.86067322532007,0.91926089042941,1591
"6","1","COL2A1","COL2A1","SDC1","SDC1",0.330508474576271,0.808219178082192,1.61385631377849,0.224422143260174,0.919139228519331,1592
"5","2","TNC","TNC","ITGAV_ITGB3","ITGB3",0.866071428571429,1,1.56814031135561,0.2699900869082,0.919065199131905,1593
"5","1","SAA1","SAA1","SCARB1","SCARB1",0.720338983050847,0.946666666666667,1.56726268226381,0.27076474017439,0.919013711219102,1594
"3","8","AGT","AGT","ENPEP","ENPEP",0.771428571428571,1,1.81201973694353,0.0259793699700719,0.9189995534568,1595
"5","3","IL6","IL6","HRH1","HRH1",0.911111111111111,0.973333333333333,1.50558955029151,0.332388802814572,0.91898917655304,1596
"7","8","LAMB1","LAMB1","ITGAV_ITGB8","ITGAV",1,1,1.37603519108253,0.461937925254222,0.918986558168377,1597
"3","6","SPP1","SPP1","ITGA9_ITGB1","ITGA9",0.684931506849315,1,1.48817066677623,0.349072130280528,0.918621398528378,1598
"3","1","EFNA1","EFNA1","EPHA10","EPHA10",0.703389830508475,0.811111111111111,0.813037607629945,1.02395739534459,0.918497501487269,1599
"1","5","CCL5","CCL5","SDC4","SDC4",0.92,0.483050847457627,0.756062287051466,1.0807329189817,0.918397603016582,1600
"3","5","BMP5","BMP5","ACVR2B_BMPR1B","ACVR2B",0.786666666666667,0.877777777777778,1.65399049157616,0.182644650279465,0.918317570927812,1601
"2","7","WNT11","WNT11","FZD6","FZD6",0.923076923076923,0.205357142857143,-0.060229157122291,1.8958226027357,0.917796722806702,1602
"7","7","SLIT1","SLIT1","FLRT3","FLRT3",1,0.769230769230769,-0.312384256274332,2.14725077092774,0.917433257326705,1603
"2","1","EFNA5","EFNA5","EPHB6","EPHB6",0.254237288135593,0.964285714285714,1.40702335992976,0.427482200857648,0.917252780393704,1604
"0","2","BCAN","BCAN","EGFR","EGFR",1,0.916279069767442,0.819196595141515,1.0152941159269,0.917245355534206,1605
"5","4","SAA1","SAA1","GRM7","GRM7",0.954545454545455,0.946666666666667,1.56726268226381,0.267053628373008,0.917158155318411,1606
"5","6","ADAM10","ADAM10","EPHA3","EPHA3",0.945205479452055,0.986666666666667,-0.238838328952338,2.07295004275206,0.917055856899863,1607
"2","1","FGB","FGB","CDH5","CDH5",0.855932203389831,0.839285714285714,-0.0237499369788555,1.85779128220631,0.91702067261373,1608
"7","2","LAMA4","LAMA4","ITGAV_ITGB8","ITGAV",0.982142857142857,0.969230769230769,0.928391227158279,0.905646166888782,0.91701869702353,1609
"2","3","EFNA5","EFNA5","EPHA4","EPHA4",0.977777777777778,0.964285714285714,1.40702335992976,0.42671256279194,0.91686796136085,1610
"5","5","NAMPT","NAMPT","INSR","INSR",0.986666666666667,1,1.74139745398485,0.0921509961886759,0.916774225086763,1611
"6","5","CALM2","CALM2","MYLK","MYLK",1,1,0.343551218268891,1.48976932313425,0.91666027070157,1612
"2","7","CSF2","CSF2","ITGB1","ITGB1",1,0.25,0.525025361298637,1.30780764363557,0.916416502467101,1613
"5","5","BGN","BGN","TLR4","TLR4",0.946666666666667,0.92,1.85770140654715,-0.0248808903271744,0.91641025810999,1614
"5","7","COL4A5","COL4A5","ITGA9_ITGB1","ITGA9",0.569230769230769,0.946666666666667,1.17219287842624,0.659892157353493,0.916042517889867,1615
"1","6","FGF18","FGF18","FGFR2","FGFR2",0.917808219178082,0.838983050847458,1.77470284139895,0.0569550056718344,0.915828923535394,1616
"3","7","WNT11","WNT11","FZD6","FZD6",0.923076923076923,0.222222222222222,-0.0644407363332182,1.8958226027357,0.915690933201239,1617
"5","1","ANGPTL4","ANGPTL4","CDH5","CDH5",0.855932203389831,0.826666666666667,-0.027571207107457,1.85779128220631,0.915110037549429,1618
"6","2","HSP90AA1","HSP90AA1","EGFR","EGFR",1,1,0.81429130362897,1.0152941159269,0.914792709777934,1619
"1","0","IGF2","IGF2","INSR","INSR",0.790697674418605,0.915254237288136,1.95482786962507,-0.125522127489279,0.914652871067896,1620
"6","2","LAMB1","LAMB1","ITGAV_ITGB8","ITGAV",0.982142857142857,0.986301369863014,0.923184551448952,0.905646166888782,0.914415359168867,1621
"5","8","COL4A5","COL4A5","CD47","CD47",0.971428571428571,0.946666666666667,1.17219287842624,0.655637101779712,0.913914990102976,1622
"8","7","WNT11","WNT11","FZD6","FZD6",0.923076923076923,0.171428571428571,-0.0684109995056439,1.8958226027357,0.913705801615026,1623
"4","1","CXCL8","CXCL8","SDC3","SDC3",0.923728813559322,0.522727272727273,0.095436835939043,1.73172779248458,0.91358231421181,1624
"7","7","CTHRC1","CTHRC1","FZD6","FZD6",0.923076923076923,0.230769230769231,-0.0694671481603764,1.8958226027357,0.91317772728766,1625
"7","8","NCAM1","NCAM1","PTPRZ1","PTPRZ1",1,1,1.00984235843429,0.816119890233508,0.912981124333898,1626
"5","4","FN1","FN1","ITGAV_ITGB3","ITGAV",0.965909090909091,1,1.73605843858543,0.0895066043646288,0.912782521475029,1627
"4","5","APLN","APLN","APLNR","APLNR",0.52,0.386363636363636,0.440231145018726,1.38499531132462,0.912613228171671,1628
"2","7","L1CAM","L1CAM","CD9","CD9",1,0.455357142857143,0.331162551500241,1.49317873631112,0.912170643905682,1629
"8","6","HMGB1","HMGB1","SDC1","SDC1",0.383561643835616,1,1.37893714638086,0.444964529095996,0.911950837738428,1630
"5","6","EGF","EGF","ERBB3","ERBB3",0.958904109589041,0.826666666666667,0.175899838824277,1.64790600596743,0.911902922395852,1631
"5","3","BGN","BGN","TLR2","TLR2",0.777777777777778,0.92,1.85770140654715,-0.0339013555499823,0.911900025498586,1632
"1","2","FGF8","FGF8","FGFR3","FGFR3",0.5625,0.822033898305085,1.54512979142126,0.277803095050204,0.91146644323573,1633
"3","4","SPP1","SPP1","CCR8","CCR8",0.375,1,1.48817066677623,0.334586933744373,0.9113788002603,1634
"5","0","BGN","BGN","TLR4","TLR4",0.790697674418605,0.92,1.85770140654715,-0.0352001798172848,0.911250613364935,1635
"5","6","BTC","BTC","ERBB3","ERBB3",0.958904109589041,0.253333333333333,0.174397948490874,1.64790600596743,0.911151977229151,1636
"7","6","SEMA3A","SEMA3A","NRP1_PLXNA3","NRP1",0.917808219178082,1,2.26166881376377,-0.439732637000016,0.910968088381875,1637
"4","1","IL16","IL16","GRIN2A","GRIN2A",0.949152542372881,0.625,0.17789822425416,1.64344100813044,0.910669616192301,1638
"3","3","BMP5","BMP5","BMPR1B_BMPR2","BMPR2",0.777777777777778,0.877777777777778,1.65399049157616,0.167333592845398,0.910662042210779,1639
"5","2","FN1","FN1","ITGA9","ITGA9",0.473214285714286,1,1.73605843858543,0.0849961813852725,0.910527309985351,1640
"6","6","COL2A1","COL2A1","ITGA1_ITGB1","ITGA1",0.931506849315068,0.808219178082192,1.61385631377849,0.206831336518132,0.91034382514831,1641
"5","1","THBS2","THBS2","NOTCH4","NOTCH4",0.364406779661017,0.933333333333333,1.4425219208542,0.377739711066535,0.910130815960368,1642
"4","6","ADAM28","ADAM28","ITGA4","ITGA4",0.794520547945205,0.977272727272727,0.439580139781892,1.38023045257384,0.909905296177864,1643
"5","3","FN1","FN1","TNFRSF11B","TNFRSF11B",0.711111111111111,1,1.73605843858543,0.0835022036830376,0.909780321134234,1644
"3","4","SPP1","SPP1","PTGER4","PTGER4",0.193181818181818,1,1.48817066677623,0.331272853567674,0.909721760171951,1645
"1","0","IGF2","IGF2","IGF2R","IGF2R",0.86046511627907,0.915254237288136,1.95482786962507,-0.135692362148871,0.909567753738099,1646
"5","3","FN1","FN1","ITGAV_ITGB6","ITGB6",0.688888888888889,1,1.73605843858543,0.0821783669044692,0.90911840274495,1647
"5","1","CCN1","CCN1","ITGB3","ITGB3",0.389830508474576,0.813333333333333,1.60767049922597,0.21055883228117,0.909114665753571,1648
"5","8","C3","C3","ITGAX","ITGAX",0.914285714285714,1,2.08480732526936,-0.2666804758031,0.90906342473313,1649
"1","8","INHBA","INHBA","SMAD3","SMAD3",0.714285714285714,0.923728813559322,1.58496444017505,0.233042143709642,0.909003291942345,1650
"7","5","NCAM1","NCAM1","NCAM2","NCAM2",0.96,1,1.00984235843429,0.807956394899031,0.908899376666659,1651
"2","4","EFNA5","EFNA5","EPHA8","EPHA8",0.375,0.964285714285714,1.40702335992976,0.410493327281637,0.908758343605699,1652
"5","1","TGFB2","TGFB2","TGFBR1_TGFBR2","TGFBR2",0.279661016949153,0.906666666666667,1.38281207658112,0.434457411839925,0.908634744210525,1653
"8","3","FGF1","FGF1","NRP1","NRP1",1,0.885714285714286,0.509851447117819,1.30713750139481,0.908494474256317,1654
"5","4","FN1","FN1","ITGAV_ITGB6","ITGAV",0.727272727272727,1,1.73605843858543,0.0809175539662875,0.908487996275859,1655
"5","4","FN1","FN1","ROBO4","ROBO4",0.590909090909091,1,1.73605843858543,0.0808492589516667,0.908453848768548,1656
"3","7","AGT","AGT","AGTR1","AGTR1",0.292307692307692,1,1.81201973694353,0.00455132307460603,0.908285530009067,1657
"6","7","PTN","PTN","SDC2","SDC2",0.923076923076923,0.972602739726027,0.447910771961108,1.36766922105212,0.907789996506612,1658
"5","8","FN1","FN1","ITGA9","ITGA9",0.485714285714286,1,1.73605843858543,0.0794653681898948,0.907761903387662,1659
"3","4","BMP5","BMP5","ACVR2A_BMPR1A","ACVR2A",0.875,0.877777777777778,1.65399049157616,0.161248250756014,0.907619371166087,1660
"5","2","EFEMP1","EFEMP1","EGFR","EGFR",1,0.866666666666667,0.799451958986843,1.0152941159269,0.90737303745687,1661
"1","3","INHBA","INHBA","ACTR2","ACTR2",0.955555555555556,0.923728813559322,1.58496444017505,0.228958632526305,0.906961536350676,1662
"1","0","FGF18","FGF18","FGFR3","FGFR3",0.306976744186047,0.838983050847458,1.77470284139895,0.038959467903062,0.906831154651008,1663
"4","7","FGB","FGB","ITGB1","ITGB1",1,0.886363636363636,0.505672138861773,1.30780764363557,0.90673989124867,1664
"5","2","CALM3","CALM3","EGFR","EGFR",1,0.933333333333333,0.798064326003068,1.0152941159269,0.906679220964983,1665
"7","4","PTN","PTN","SDC4","SDC4",0.75,1,1.43030919109949,0.383037368925701,0.906673280012597,1666
"5","1","CXCL10","CXCL10","MTNR1A","MTNR1A",0.855932203389831,0.413333333333333,1.02870658495591,0.784271043258996,0.906488814107452,1667
"5","4","LRIG1","LRIG1","EGFR","EGFR",0.931818181818182,0.973333333333333,1.41425947023405,0.398637764694056,0.906448617464054,1668
"5","2","FN1","FN1","NT5E","NT5E",0.5625,1,1.73605843858543,0.076790184762778,0.906424311674104,1669
"6","5","MEGF10","MEGF10","ABCA1","ABCA1",1,0.849315068493151,0.916596599477464,0.89584266908649,0.906219634281977,1670
"4","4","TF","TF","LRP2","LRP2",0.954545454545455,1,1.19678856130305,0.615520203128712,0.906154382215883,1671
"6","7","SFRP1","SFRP1","FZD6","FZD6",0.923076923076923,0.328767123287671,-0.0838046485287106,1.8958226027357,0.906008977103492,1672
"4","5","CGA","CGA","RAMP3","RAMP3",0.666666666666667,0.852272727272727,0.312278430142071,1.49914853655052,0.905713483346297,1673
"5","6","FN1","FN1","ITGAV_ITGB3","ITGAV",0.931506849315068,1,1.73605843858543,0.075235521043255,0.905646979814343,1674
"7","8","CALM1","CALM1","HMMR","HMMR",0.885714285714286,1,-0.0821829824282111,1.89267135870149,0.905244188136639,1675
"1","6","EFNA5","EFNA5","EPHA3","EPHA3",0.945205479452055,0.516949152542373,-0.262527709328336,2.07295004275206,0.905211166711864,1676
"8","1","WNT5A","WNT5A","ROR1","ROR1",0.847457627118644,0.742857142857143,0.541382696587312,1.26852678252071,0.90495473955401,1677
"5","4","CCN1","CCN1","CAV1","CAV1",0.920454545454545,0.813333333333333,1.60767049922597,0.202152493648361,0.904911496437167,1678
"5","6","FN1","FN1","TSHR","TSHR",0.931506849315068,1,1.73605843858543,0.0737476324403963,0.904903035512913,1679
"4","3","VEGFA","VEGFA","NRP2","NRP2",0.988888888888889,0.965909090909091,1.32229485424348,0.487504936234954,0.904899895239217,1680
"5","0","FN1","FN1","ITGA2B_ITGB3","ITGB3",0.246511627906977,1,1.73605843858543,0.0733857302780432,0.904722084431737,1681
"6","8","COL2A1","COL2A1","ITGA2B","ITGA2B",0.342857142857143,0.808219178082192,1.61385631377849,0.19430947654994,0.904082895164214,1682
"0","1","COL5A3","COL5A3","SDC3","SDC3",0.923728813559322,0.232558139534884,0.076196012057876,1.73172779248458,0.903961902271227,1683
"1","8","HAS2","HAS2","HMMR","HMMR",0.885714285714286,0.635593220338983,-0.0853613206018151,1.89267135870149,0.903655019049837,1684
"6","5","COL2A1","COL2A1","ITGAV_ITGB8","ITGAV",1,0.808219178082192,1.61385631377849,0.193352335458321,0.903604324618405,1685
"5","2","FN1","FN1","IL17RC","IL17RC",0.6875,1,1.73605843858543,0.0710933016402093,0.90357587011282,1686
"5","8","TNC","TNC","ITGA2","ITGA2",0.885714285714286,1,1.56814031135561,0.238823868435976,0.903482089895793,1687
"1","5","IL6","IL6","F3","F3",1,0.313559322033898,-0.0540438444972321,1.86067322532007,0.903314690411421,1688
"2","5","EFNA5","EFNA5","EPHA4","EPHA4",0.933333333333333,0.964285714285714,1.40702335992976,0.399568288929393,0.903295824429577,1689
"3","5","SPP1","SPP1","ITGA5_ITGB1","ITGB1",0.6,1,1.48817066677623,0.318171050217269,0.903170858496749,1690
"3","0","AGT","AGT","ENPEP","ENPEP",0.544186046511628,1,1.81201973694353,-0.00570235887292233,0.903158689035303,1691
"3","6","COL1A2","COL1A2","ITGA2_ITGB1","ITGA2",0.931506849315068,0.988888888888889,1.52112378140564,0.285148713077344,0.903136247241491,1692
"3","0","AGT","AGT","GRM7","GRM7",0.674418604651163,1,1.81201973694353,-0.00576718442009675,0.903126276261715,1693
"7","1","SEMA3A","SEMA3A","NRP1_PLXNA4","NRP1",0.322033898305085,1,2.26166881376377,-0.455877765587994,0.902895524087886,1694
"6","6","EFNB2","EFNB2","EPHA3","EPHA3",0.945205479452055,0.328767123287671,-0.267397626164966,2.07295004275206,0.902776208293549,1695
"3","1","AGT","AGT","LRP2","LRP2",0.584745762711864,1,1.81201973694353,-0.00659157668205577,0.902714080130736,1696
"7","4","MDK","MDK","LRP2","LRP2",0.954545454545455,0.984615384615385,1.18988023392887,0.615520203128712,0.902700218528793,1697
"3","3","FABP5","FABP5","RXRA","RXRA",0.622222222222222,0.988888888888889,1.98545356513394,-0.180377895965677,0.902537834584134,1698
"3","8","AGT","AGT","AGTR2","AGTR2",0.142857142857143,1,1.81201973694353,-0.00701512199702011,0.902502307473254,1699
"5","7","WNT11","WNT11","FZD6","FZD6",0.923076923076923,0.106666666666667,-0.0915308805211279,1.8958226027357,0.902145861107284,1700
"3","7","AGT","AGT","AGTR2","AGTR2",0.153846153846154,1,1.81201973694353,-0.00780920570783963,0.902105265617844,1701
"5","6","EFNA2","EFNA2","EPHA3","EPHA3",0.945205479452055,0.4,-0.268798483561214,2.07295004275206,0.902075779595425,1702
"2","6","CD14","CD14","ITGA4","ITGA4",0.794520547945205,0.160714285714286,0.423879366474097,1.38023045257384,0.902054909523966,1703
"1","2","INHBA","INHBA","SMAD3","SMAD3",0.732142857142857,0.923728813559322,1.58496444017505,0.219100854440524,0.902032647307786,1704
"6","7","WNT11","WNT11","FZD6","FZD6",0.923076923076923,0.178082191780822,-0.0918535969894024,1.8958226027357,0.901984502873147,1705
"2","1","TNF","TNF","FFAR2","FFAR2",0.889830508474576,0.116071428571429,0.0527015479650835,1.7510541283098,0.901877838137439,1706
