"cell_id","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.5","seurat_clusters","IRE1_Score1","PERK_Score1","ATF6_Score1","Proliferation_Score1","Mesenchymal_Score1","Stemness_Score1","Hypoxia_Score1","Glycolysis_Score1","OXPHOS_Score1","IRE1_score","PERK_score","ATF6_score","Glycolysis_score","OXPHOS_score","Fatty_Acid_score","UPR_Reostat_SD","UPR_Reostat_Range","UPR_Reostat_CV_Fixed","UPR_PERK","UPR_IRE1","UPR_ATF6","UPR_Reostat","UPR_State"
"SRR1294724","GlioblastomaUPR",1583234.00451224,15779,2.01292254918566,"3","3",0.141182695058354,0.0524214902641659,0.774053324276075,-0.165206443580896,2.31201923057024,-0.0469916067657443,0.162610611033097,0.946271970604461,0.0774467463241718,0.141182695058354,0.0524214902641659,0.774053324276075,0.946271970604461,0.0774467463241718,2.31201923057024,0.393521767433167,0.721631834011909,1.40477758356574,0.0524214902641659,0.141182695058354,0.774053324276075,0.393521767433167,"ATF6-high"
"SRR1294725","GlioblastomaUPR",1276453.47540047,14657,0.910024831553494,"4","4",0.041165732099312,-0.118771776934893,-0.28550706706799,-0.184121166298477,1.3195226415692,-0.0507855751060202,1.26293018596534,1.35007610544586,0.0473707876527917,0.041165732099312,-0.118771776934893,-0.28550706706799,1.35007610544586,0.0473707876527917,1.3195226415692,0.163348187158411,0.326672799167302,0.936257141402302,-0.118771776934893,0.041165732099312,-0.28550706706799,0.163348187158411,"Intermediate/Mixed"
"SRR1294726","GlioblastomaUPR",1092948.10129105,16784,2.18283927710516,"3","3",0.72638176259159,0.0764208486181073,1.60649534715986,-0.176023841133728,1.01636287342986,-0.0642086065453221,-0.197452266994244,0.781929702606557,0.174047764669828,0.72638176259159,0.0764208486181073,1.60649534715986,0.781929702606557,0.174047764669828,1.01636287342986,0.767916779619019,1.53007449854176,1.0424042645702,0.0764208486181073,0.72638176259159,1.60649534715986,0.767916779619019,"Multi-arm-high"
"SRR1294727","GlioblastomaUPR",1170048.31039738,16766,2.53812185008706,"3","3",0.0835591125380764,-0.265339314255367,0.559495995154934,-0.176290177447572,1.07654157772444,-0.0761215428101595,-0.0532231931143116,0.630826003936471,-0.17535062361777,0.0835591125380764,-0.265339314255367,0.559495995154934,0.630826003936471,-0.17535062361777,1.07654157772444,0.414044948466544,0.824835309410301,1.03190166399838,-0.265339314255367,0.0835591125380764,0.559495995154934,0.414044948466544,"Intermediate/Mixed"
"SRR1294728","GlioblastomaUPR",1273305.71557645,16406,3.56998956932787,"3","3",0.0167601450726815,0.231478154422837,0.0307730544518194,-0.152126388528648,0.984174714224775,-0.0401258182607767,0.292060294494935,1.06532140563366,0.126854502166647,0.0167601450726815,0.231478154422837,0.0307730544518194,1.06532140563366,0.126854502166647,0.984174714224775,0.120126823484555,0.214718009350155,1.39287748145295,0.231478154422837,0.0167601450726815,0.0307730544518194,0.120126823484555,"PERK-high"
"SRR1294729","GlioblastomaUPR",2152988.73521825,15211,1.88906293654925,"8","8",0.0299356818888332,-0.189235476374437,0.142592367775919,1.01989525381909,-0.164189118110537,-0.0461112210877552,-0.0931293850995225,1.027252941814,0.127043784638932,0.0299356818888332,-0.189235476374437,0.142592367775919,1.027252941814,0.127043784638932,-0.164189118110537,0.168739070580882,0.331827844150356,0.871287574745708,-0.189235476374437,0.0299356818888332,0.142592367775919,0.168739070580882,"Intermediate/Mixed"
"SRR1294730","GlioblastomaUPR",1999353.25088248,14627,2.93626212888382,"3","3",0.114907432273701,-0.272272619960354,0.826033371492693,-0.156834515941097,-0.0619906848197789,-0.0250779745149393,-0.173130921353372,1.024276713477,0.243644863915269,0.114907432273701,-0.272272619960354,0.826033371492693,1.024276713477,0.243644863915269,-0.0619906848197789,0.557058426788986,1.09830599145305,1.102732214083,-0.272272619960354,0.114907432273701,0.826033371492693,0.557058426788986,"ATF6-high"
"SRR1294731","GlioblastomaUPR",1302607.57868567,16992,2.4959917366739,"3","3",0.227232376717332,-0.0115447689455618,0.951205923782636,-0.172058313589434,1.62958498584389,-0.0394721415002974,0.198510367350541,0.688244872201102,-0.0634496384830849,0.227232376717332,-0.0115447689455618,0.951205923782636,0.688244872201102,-0.0634496384830849,1.62958498584389,0.501338395113497,0.962750692728198,1.22125959191096,-0.0115447689455618,0.227232376717332,0.951205923782636,0.501338395113497,"ATF6-high"
"SRR1294732","GlioblastomaUPR",1494883.3531492,13928,0.677224999920346,"4","4",1.23010770606811,0.612987004980184,1.06092709950807,-0.123212661710359,-0.149319774461045,-0.0452083355706218,2.0837791663743,1.70694277460374,-0.0886579308726066,1.23010770606811,0.612987004980184,1.06092709950807,1.70694277460374,-0.0886579308726066,-0.149319774461045,0.318880951044147,0.617120701087921,0.873597938089343,0.612987004980184,1.23010770606811,1.06092709950807,0.318880951044147,"Multi-arm-high"
"SRR1294733","GlioblastomaUPR",1075621.15066935,16344,2.95132616827729,"3","3",0.391381502338972,-0.054790664480667,0.699131923380013,-0.176218075106201,0.13599205109365,-0.0593694784303525,-0.0431135635650402,0.749658455258643,0.173232405870237,0.391381502338972,-0.054790664480667,0.699131923380013,0.749658455258643,0.173232405870237,0.13599205109365,0.379073254262289,0.75392258786068,0.92449769292969,-0.054790664480667,0.391381502338972,0.699131923380013,0.379073254262289,"IRE1-high"
"SRR1294734","GlioblastomaUPR",963881.862576334,17091,2.72577684934149,"3","3",0.350889044149108,-0.036699841795803,0.561973322625208,-0.17446398800627,0.103335511224144,-0.0257262665107439,-0.182164566234893,0.903498822339635,0.0724035847293522,0.350889044149108,-0.036699841795803,0.561973322625208,0.903498822339635,0.0724035847293522,0.103335511224144,0.3036421344625,0.598673164421011,0.896349915909492,-0.036699841795803,0.350889044149108,0.561973322625208,0.3036421344625,"IRE1-high"
"SRR1294735","GlioblastomaUPR",1221785.12087448,15712,1.72081252993768,"3","3",0.207268687822314,0.229395923445956,0.453984473346132,-0.195276954803478,0.950627286747429,-0.0676626238185679,-0.149205767111022,0.682354808269947,0.0931887502642255,0.207268687822314,0.229395923445956,0.453984473346132,0.682354808269947,0.0931887502642255,0.950627286747429,0.136502936555252,0.246715785523817,1.37031411372223,0.229395923445956,0.207268687822314,0.453984473346132,0.136502936555252,"PERK-high"
"SRR1294736","GlioblastomaUPR",1299819.17663047,16358,2.61839926406284,"3","3",0.374309497563778,-0.211878208350379,0.982049413014167,-0.146868267289503,0.579537520414453,-0.0567153306795267,-0.148276100338934,0.833877727002583,0.137998378265197,0.374309497563778,-0.211878208350379,0.982049413014167,0.833877727002583,0.137998378265197,0.579537520414453,0.59699623064887,1.19392762136455,0.989433471423698,-0.211878208350379,0.374309497563778,0.982049413014167,0.59699623064887,"Multi-arm-high"
"SRR1294737","GlioblastomaUPR",2052402.69778116,15007,1.42791464344308,"3","3",0.919273755856401,0.415607009354827,1.63552938670505,-0.14150328925548,1.66835239172521,-0.0435246358220056,0.804740708092348,0.838040859660161,0.0211207733483605,0.919273755856401,0.415607009354827,1.63552938670505,0.838040859660161,0.0211207733483605,1.66835239172521,0.613040635821924,1.21992237735022,1.04877584061773,0.415607009354827,0.919273755856401,1.63552938670505,0.613040635821924,"Multi-arm-high"
"SRR1294738","GlioblastomaUPR",3087347.71167378,15168,2.70551029905232,"3","3",0.202907627619975,-0.247539088740167,0.215782691993516,-0.137431698701713,0.504490566329053,-0.049678730472552,-0.178940655240879,0.987894977684327,0.0484922138852294,0.202907627619975,-0.247539088740167,0.215782691993516,0.987894977684327,0.0484922138852294,0.504490566329053,0.263860785284112,0.463321780733683,0.838746322101107,-0.247539088740167,0.202907627619975,0.215782691993516,0.263860785284112,"Intermediate/Mixed"
"SRR1294739","GlioblastomaUPR",699558.838901706,16767,2.59430458917207,"3","3",0.309564370702533,0.113651508599052,0.898528726274174,-0.169877554769778,0.457022437328297,-0.0431102466356874,-0.111215177205721,0.67330295233357,0.111466159029282,0.309564370702533,0.113651508599052,0.898528726274174,0.67330295233357,0.111466159029282,0.457022437328297,0.408512159855113,0.784877217675122,1.21245400413286,0.113651508599052,0.309564370702533,0.898528726274174,0.408512159855113,"Multi-arm-high"
"SRR1294740","GlioblastomaUPR",879391.932257231,16490,3.10234204981198,"3","3",0.0463378314320984,0.078212720537997,-0.0975571818249203,-0.212376920443907,0.327378792985639,-0.0949439152602049,-0.140664758035643,0.595999963262308,0.00496279194376414,0.0463378314320984,0.078212720537997,-0.0975571818249203,0.595999963262308,0.00496279194376414,0.327378792985639,0.0936454679206104,0.175769902362917,0.803444644321112,0.078212720537997,0.0463378314320984,-0.0975571818249203,0.0936454679206104,"Intermediate/Mixed"
"SRR1294741","GlioblastomaUPR",778565.312089552,16573,1.92660286352975,"3","3",0.195167174018681,0.0452810364027441,0.0481213752817381,-0.176533986417236,1.18980575399137,-0.0648908584722086,0.527400296105665,1.41404213285667,-0.0563041087071052,0.195167174018681,0.0452810364027441,0.0481213752817381,1.41404213285667,-0.0563041087071052,1.18980575399137,0.0857286306712025,0.149886137615937,1.40749111429805,0.0452810364027441,0.195167174018681,0.0481213752817381,0.0857286306712025,"Intermediate/Mixed"
"SRR1294742","GlioblastomaUPR",1522653.24633507,15714,2.30900976411347,"3","3",0.552812619681062,-0.235794862527946,0.782293888272343,-0.146963600721919,1.11068781930349,0.00000689549035681747,-0.131658975728261,1.01303637387693,-0.0521994752020669,0.552812619681062,-0.235794862527946,0.782293888272343,1.01303637387693,-0.0521994752020669,1.11068781930349,0.534020617288694,1.01808875080029,0.872251939691311,-0.235794862527946,0.552812619681062,0.782293888272343,0.534020617288694,"Multi-arm-high"
"SRR1294743","GlioblastomaUPR",657180.690426728,16753,1.36142701387265,"3","3",0.255278178508309,-0.090414049577568,0.321509603936484,-0.190799612139604,0.330291304766852,-0.0739709986874281,-0.167024496079149,0.487019906856995,-0.141494712031497,0.255278178508309,-0.090414049577568,0.321509603936484,0.487019906856995,-0.141494712031497,0.330291304766852,0.221197805367952,0.411923653514052,0.842534326194466,-0.090414049577568,0.255278178508309,0.321509603936484,0.221197805367952,"Intermediate/Mixed"
"SRR1294744","GlioblastomaUPR",2803409.12110241,15032,2.09213027324515,"3","3",0.252859438885025,0.0330787206874019,0.649221678366635,-0.156147498732611,0.343060208925981,-0.0504977019297697,-0.0262216055137646,0.903146971779123,0.170257282638186,0.252859438885025,0.0330787206874019,0.649221678366635,0.903146971779123,0.170257282638186,0.343060208925981,0.31226023689546,0.616142957679233,1.08182826822211,0.0330787206874019,0.252859438885025,0.649221678366635,0.31226023689546,"Intermediate/Mixed"
"SRR1294745","GlioblastomaUPR",1213483.75974177,17220,2.33452177069785,"3","3",0.060419903915918,-0.0965123422857006,0.115772711209291,-0.168669322603386,0.240946575557693,-0.0330953968152846,-0.16504930837526,0.858243590251751,0.0763225208437109,0.060419903915918,-0.0965123422857006,0.115772711209291,0.858243590251751,0.0763225208437109,0.240946575557693,0.1101185778381,0.212285053494992,0.827508561791681,-0.0965123422857006,0.060419903915918,0.115772711209291,0.1101185778381,"Intermediate/Mixed"
"SRR1294746","GlioblastomaUPR",1924708.12254238,15758,2.94152482952009,"3","3",0.243436373626131,-0.0827727805503098,0.609461891278512,-0.143095601249732,0.911297321502473,-0.0173270955471676,-0.207969087646776,0.656334751042704,0.0578009390790588,0.243436373626131,-0.0827727805503098,0.609461891278512,0.656334751042704,0.0578009390790588,0.911297321502473,0.346308131756282,0.692234671828822,0.990920418910104,-0.0827727805503098,0.243436373626131,0.609461891278512,0.346308131756282,"Intermediate/Mixed"
"SRR1294747","GlioblastomaUPR",1348934.7201032,17217,1.53081868134358,"3","3",0.274173863745454,-0.17470319658957,0.98064523211242,-0.14723386254629,0.549194827174059,-0.0701109215756268,-0.0711255341614537,0.288908573579745,-0.0456890769780096,0.274173863745454,-0.17470319658957,0.98064523211242,0.288908573579745,-0.0456890769780096,0.549194827174059,0.582440612326193,1.15534842870199,1.06920486107961,-0.17470319658957,0.274173863745454,0.98064523211242,0.582440612326193,"ATF6-high"
"SRR1294748","GlioblastomaUPR",1618328.32179747,17365,0.809440962546695,"3","3",0.550996608070584,0.748611866289092,1.11194468848213,-0.181801501144991,0.169237548982397,-0.0859497895732933,-0.114975167787811,0.667154291531852,0.106209641211187,0.550996608070584,0.748611866289092,1.11194468848213,0.667154291531852,0.106209641211187,0.169237548982397,0.284524538742832,0.560948080411548,1.08244141518344,0.748611866289092,0.550996608070584,1.11194468848213,0.284524538742832,"Multi-arm-high"
"SRR1294749","GlioblastomaUPR",1331313.85121658,17988,3.04269057179493,"3","3",0.0464443482479042,-0.19560668137507,0.313536442846528,-0.138854702629922,0.00917769088435572,-0.07872639218551,-0.183634138430047,0.466871002586499,0.135075025402278,0.0464443482479042,-0.19560668137507,0.313536442846528,0.466871002586499,0.135075025402278,0.00917769088435572,0.254674173825024,0.509143124221598,0.978018739278845,-0.19560668137507,0.0464443482479042,0.313536442846528,0.254674173825024,"Intermediate/Mixed"
"SRR1294750","GlioblastomaUPR",1693210.90665333,16542,3.34662594785699,"3","3",0.302833653421157,-0.0993165268548399,0.984192399376946,-0.16647065025886,1.70463946227704,-0.0407996114768397,-0.204443632099848,0.785280532224487,0.0301188498663854,0.302833653421157,-0.0993165268548399,0.984192399376946,0.785280532224487,0.0301188498663854,1.70463946227704,0.547717399974722,1.08350892623179,1.08411726150621,-0.0993165268548399,0.302833653421157,0.984192399376946,0.547717399974722,"ATF6-high"
"SRR1294751","GlioblastomaUPR",1028126.03950461,18744,1.02959215638619,"4","4",0.0433722137839911,0.193885583259711,0.18649287539477,-0.165944646978062,-0.0511357235025169,-0.0897042627013471,0.897466620321211,1.10104327021218,-0.218153944732754,0.0433722137839911,0.193885583259711,0.18649287539477,1.10104327021218,-0.218153944732754,-0.0511357235025169,0.0848453989131781,0.15051336947572,0.78649391686347,0.193885583259711,0.0433722137839911,0.18649287539477,0.0848453989131781,"PERK-high"
"SRR1294752","GlioblastomaUPR",1139877.6783764,17502,2.38668859858036,"3","3",0.0961331308584717,-0.234448305589795,0.339264823549356,-0.104649262300567,1.2821672163744,-0.0527437785427418,0.714196046425779,0.941043109676019,-0.12955064792288,0.0961331308584717,-0.234448305589795,0.339264823549356,0.941043109676019,-0.12955064792288,1.2821672163744,0.287965235361716,0.573713129139152,0.924650252612774,-0.234448305589795,0.0961331308584717,0.339264823549356,0.287965235361716,"Intermediate/Mixed"
"SRR1294753","GlioblastomaUPR",3962866.42850458,14518,2.78437848406573,"3","3",0.178941161362653,-0.21076580792962,0.206421492880693,-0.136567438601519,1.53058939803768,0.00384446274453058,-0.182534649542354,0.814520548941679,-0.190593545984966,0.178941161362653,-0.21076580792962,0.206421492880693,0.814520548941679,-0.190593545984966,1.53058939803768,0.233335214692191,0.417187300810313,0.836432592603085,-0.21076580792962,0.178941161362653,0.206421492880693,0.233335214692191,"Intermediate/Mixed"
"SRR1294754","GlioblastomaUPR",1294008.55309179,17900,2.16769475163695,"3","3",0.235477966307218,-0.0097943183528712,0.716487437728138,-0.138793675359636,1.74726087498455,0.00415112125691748,0.261490384535841,0.68339310284387,-0.0546860777835362,0.235477966307218,-0.0097943183528712,0.716487437728138,0.68339310284387,-0.0546860777835362,1.74726087498455,0.369462175428719,0.726281756081009,1.10666672111473,-0.0097943183528712,0.235477966307218,0.716487437728138,0.369462175428719,"Intermediate/Mixed"
"SRR1294755","GlioblastomaUPR",1125309.100842,16464,3.17727720761169,"3","3",0.397739341954939,-0.00219079179339515,0.466249808271566,-0.175312283243281,1.57151828394413,-0.0748204745764281,0.144452975437551,0.8243105358466,0.0766914159250404,0.397739341954939,-0.00219079179339515,0.466249808271566,0.8243105358466,0.0766914159250404,1.57151828394413,0.253006716532751,0.468440600064961,0.844885213898783,-0.00219079179339515,0.397739341954939,0.466249808271566,0.253006716532751,"IRE1-high"
"SRR1294756","GlioblastomaUPR",649126.756355632,14899,3.9885901592569,"3","3",-0.0225003223920591,0.00444342452664576,0.180039062146217,-0.200382400164825,-0.0900857345092917,0.0815395141765642,-0.086166745511159,0.237329775943166,-0.0940977952458255,-0.0225003223920591,0.00444342452664576,0.180039062146217,0.237329775943166,-0.0940977952458255,-0.0900857345092917,0.109986359561983,0.202539384538277,1.27160126684633,0.00444342452664576,-0.0225003223920591,0.180039062146217,0.109986359561983,"Intermediate/Mixed"
"SRR1294757","GlioblastomaUPR",1148165.01845222,15787,4.41927285044601,"3","3",-0.0550360283114018,0.0504953021908395,0.0348502358697997,-0.125594409271232,2.13903008799661,-0.04302404038922,0.136167094832248,1.09361559032387,-0.189024693406605,-0.0550360283114018,0.0504953021908395,0.0348502358697997,1.09361559032387,-0.189024693406605,2.13903008799661,0.0569519831469396,0.105531330502241,0.757953032374222,0.0504953021908395,-0.0550360283114018,0.0348502358697997,0.0569519831469396,"Intermediate/Mixed"
"SRR1294758","GlioblastomaUPR",1014994.73283053,16622,1.76119136400093,"3","3",0.197435082453586,-0.035812628841714,0.334086277585237,-0.135183760802626,-0.528143599151428,-0.0610734515862007,-0.219840042372705,0.775405289824913,-0.111208533274434,0.197435082453586,-0.035812628841714,0.334086277585237,0.775405289824913,-0.111208533274434,-0.528143599151428,0.187039766240256,0.369898906426951,0.886239115892934,-0.035812628841714,0.197435082453586,0.334086277585237,0.187039766240256,"Intermediate/Mixed"
"SRR1294759","GlioblastomaUPR",1465063.16106414,14221,2.57940358978077,"3","3",0.0355176871914704,-0.205360368695467,0.633875481745428,-0.13125081377357,1.06986598537736,-0.0570592314900137,-0.145237605995383,0.834149413144769,0.0659297483995961,0.0355176871914704,-0.205360368695467,0.633875481745428,0.834149413144769,0.0659297483995961,1.06986598537736,0.432120951581961,0.839235850440894,1.16777462867225,-0.205360368695467,0.0355176871914704,0.633875481745428,0.432120951581961,"Intermediate/Mixed"
"SRR1294760","GlioblastomaUPR",895904.432965025,16347,2.73062849045766,"3","3",0.574155847845361,-0.190719598710278,1.14226258589159,-0.106186270216101,0.273187507811007,-0.0865666289299585,-0.160666357663413,0.459910850589643,0.146784724611704,0.574155847845361,-0.190719598710278,1.14226258589159,0.459910850589643,0.146784724611704,0.273187507811007,0.66890722064962,1.33298218460187,0.943071393764838,-0.190719598710278,0.574155847845361,1.14226258589159,0.66890722064962,"Multi-arm-high"
"SRR1294761","GlioblastomaUPR",1710876.78334795,14045,2.72302050344341,"3","3",0.216125483171853,-0.174731222344646,0.460118531440567,-0.147722118920193,1.25126309930223,-0.0429956575649164,0.138190328492845,0.888419685128721,-0.0503452312450918,0.216125483171853,-0.174731222344646,0.460118531440567,0.888419685128721,-0.0503452312450918,1.25126309930223,0.320243600438743,0.634849753785213,0.910035922250297,-0.174731222344646,0.216125483171853,0.460118531440567,0.320243600438743,"Intermediate/Mixed"
"SRR1294762","GlioblastomaUPR",1578135.08767449,17068,2.17987789563863,"8","8",0.105677065860468,0.047658005438003,0.202571646906353,1.47497065444011,-0.0424603086494844,-0.0098477656080985,-0.172164147408632,0.945667581660897,0.124925056056664,0.105677065860468,0.047658005438003,0.202571646906353,0.945667581660897,0.124925056056664,-0.0424603086494844,0.0782655815384898,0.15491364146835,0.966509419225896,0.047658005438003,0.105677065860468,0.202571646906353,0.0782655815384898,"Intermediate/Mixed"
"SRR1294763","GlioblastomaUPR",778909.321345104,17101,1.58476620008098,"4","4",0.389500848126653,-0.114299490540608,0.406264647677953,-0.16977342250551,0.652330159873279,0.207335186286293,0.425965644266085,0.98055314022293,-0.0347882095729398,0.389500848126653,-0.114299490540608,0.406264647677953,0.98055314022293,-0.0347882095729398,0.652330159873279,0.295827322441059,0.520564138218561,0.841722181256,-0.114299490540608,0.389500848126653,0.406264647677953,0.295827322441059,"IRE1-high"
"SRR1294764","GlioblastomaUPR",923169.598041903,16417,2.51620487678726,"3","3",0.302880336495468,-0.0972545380599562,0.598785009330886,-0.181437092922503,2.14951428451018,-0.0737534319554345,-0.132504901459228,0.347324171557083,0.077238963725374,0.302880336495468,-0.0972545380599562,0.598785009330886,0.347324171557083,0.077238963725374,2.14951428451018,0.349318036745258,0.696039547390842,0.930543341967126,-0.0972545380599562,0.302880336495468,0.598785009330886,0.349318036745258,"Intermediate/Mixed"
"SRR1294765","GlioblastomaUPR",768471.184710839,15068,2.43267211638641,"4","4",0.164865769901274,-0.119815825919965,-0.324709029382282,-0.164438485307655,0.251610796015006,-0.0754335760157919,1.45198099586226,1.173588769802,-0.0173867125725315,0.164865769901274,-0.119815825919965,-0.324709029382282,1.173588769802,-0.0173867125725315,0.251610796015006,0.245868636985252,0.489574799283557,1.01813455964941,-0.119815825919965,0.164865769901274,-0.324709029382282,0.245868636985252,"Intermediate/Mixed"
"SRR1294766","GlioblastomaUPR",939315.523087015,17687,0.737248580553331,"3","3",0.30391908120175,0.330669384395669,0.625209863425688,-0.183672951612831,0.376227228939847,-0.0826821658899777,-0.122241486558921,0.599186088948075,0.0245434553487459,0.30391908120175,0.330669384395669,0.625209863425688,0.599186088948075,0.0245434553487459,0.376227228939847,0.178277610881769,0.321290782223937,1.41474790247771,0.330669384395669,0.30391908120175,0.625209863425688,0.178277610881769,"PERK-high"
"SRR1294767","GlioblastomaUPR",923429.574931167,17163,2.09978215121707,"3","3",0.00331158244094409,0.00804974064088593,0.583357940407832,-0.16570223744919,0.808845158789937,-0.0859984091496587,-0.00884028994544947,1.0680599050895,-0.220317458531817,0.00331158244094409,0.00804974064088593,0.583357940407832,1.0680599050895,-0.220317458531817,0.808845158789937,0.333530546390398,0.580046357966888,1.62754853588354,0.00804974064088593,0.00331158244094409,0.583357940407832,0.333530546390398,"Intermediate/Mixed"
"SRR1294768","GlioblastomaUPR",1950747.58476649,13052,2.10924525324525,"3","3",-0.0125349312838592,-0.0853859922807453,0.577165472718958,-0.133767308917571,1.91158122122621,0.00167169802799993,-0.0899947337959726,0.844154175676745,0.250107167631466,-0.0125349312838592,-0.0853859922807453,0.577165472718958,0.844154175676745,0.250107167631466,1.91158122122621,0.363324530629461,0.662551464999703,1.42405277598109,-0.0853859922807453,-0.0125349312838592,0.577165472718958,0.363324530629461,"Intermediate/Mixed"
"SRR1294769","GlioblastomaUPR",240377.234841351,11786,3.3766628058535,"3","3",0.28971368169997,0.0640470920539837,0.686100113694171,-0.151401157224705,1.02573438856977,-0.0533683057547742,0.0129592071323807,1.08693019434344,0.239212952519716,0.28971368169997,0.0640470920539837,0.686100113694171,1.08693019434344,0.239212952519716,1.02573438856977,0.314906752040248,0.622053021640187,1.07633490692591,0.0640470920539837,0.28971368169997,0.686100113694171,0.314906752040248,"Intermediate/Mixed"
"SRR1294770","GlioblastomaUPR",174516.115733221,9592,1.67822779426912,"3","3",0.153792537384107,0.0376079794510004,0.75676853988251,-0.151268066616601,1.90753977063874,-0.0496082886065356,-0.117060295567392,1.00358854621087,0.111159618795138,0.153792537384107,0.0376079794510004,0.75676853988251,1.00358854621087,0.111159618795138,1.90753977063874,0.386063643883412,0.719160560431509,1.33841505206507,0.0376079794510004,0.153792537384107,0.75676853988251,0.386063643883412,"Intermediate/Mixed"
"SRR1294771","GlioblastomaUPR",58502.6514078466,9096,2.21371571932597,"8","8",-0.0321948437709081,-0.230945178572203,0.00221791309066899,1.15262637402969,0.475846702098378,-0.0560922629908073,-0.144502360375572,0.529395633237788,-0.085973421930292,-0.0321948437709081,-0.230945178572203,0.00221791309066899,0.529395633237788,-0.085973421930292,0.475846702098378,0.125864318965722,0.233163091662872,0.817453954061362,-0.230945178572203,-0.0321948437709081,0.00221791309066899,0.125864318965722,"All-low"
"SRR1294772","GlioblastomaUPR",755382.095756604,17907,1.65863329569539,"3","3",0.154442708484055,0.117224506157569,0.184230785278314,-0.196309900179944,0.787300609325892,-0.0983418709298284,0.429430436025974,0.942001703959056,-0.135573628790145,0.154442708484055,0.117224506157569,0.184230785278314,0.942001703959056,-0.135573628790145,0.787300609325892,0.0335717280488689,0.0670062791207458,0.750348841438444,0.117224506157569,0.154442708484055,0.184230785278314,0.0335717280488689,"PERK-high"
"SRR1294773","GlioblastomaUPR",1161993.22368848,14324,3.15721365975557,"3","3",0.0141185044226236,0.55992320789229,0.0266497232568004,-0.146988715104802,0.906825214119897,-0.0368464328478723,0.0492987468837538,0.968166693536561,-0.0808708419347138,0.0141185044226236,0.55992320789229,0.0266497232568004,0.968166693536561,-0.0808708419347138,0.906825214119897,0.311566048425894,0.545804703469667,1.58871506879527,0.55992320789229,0.0141185044226236,0.0266497232568004,0.311566048425894,"PERK-high"
"SRR1294774","GlioblastomaUPR",1655783.90459083,15550,6.39710592364107,"3","3",0.198989214881825,0.12598492461191,0.233956535662781,-0.135056545673803,1.42204128563409,-0.0500736682734952,0.537465277769987,1.12991610866822,-0.0736533976219329,0.198989214881825,0.12598492461191,0.233956535662781,1.12991610866822,-0.0736533976219329,1.42204128563409,0.0550911497933692,0.10797161105087,0.783375960692365,0.12598492461191,0.198989214881825,0.233956535662781,0.0550911497933692,"PERK-high"
"SRR1294775","GlioblastomaUPR",875381.514938543,17903,1.53486905511585,"3","3",0.451314162015818,-0.140138872229321,0.196644389142076,-0.135525266856119,0.787671237571995,-0.052423017121419,0.555664077441796,1.30707447441221,-0.045548789272483,0.451314162015818,-0.140138872229321,0.196644389142076,1.30707447441221,-0.045548789272483,0.787671237571995,0.296675004585068,0.59145303424514,0.928815802351292,-0.140138872229321,0.451314162015818,0.196644389142076,0.296675004585068,"IRE1-high"
"SRR1294776","GlioblastomaUPR",1286268.46850842,16984,2.768059298471,"3","3",0.414622115519559,-0.0136172546373239,0.526315540881316,-0.12541902435823,1.6185115412849,-0.0501358303652005,0.220272661369865,1.08052169157637,-0.0995904057695937,0.414622115519559,-0.0136172546373239,0.526315540881316,1.08052169157637,-0.0995904057695937,1.6185115412849,0.285012222865962,0.53993279551864,0.856602395859466,-0.0136172546373239,0.414622115519559,0.526315540881316,0.285012222865962,"IRE1-high"
"SRR1294777","GlioblastomaUPR",686795.531680384,17959,1.04989151124474,"3","3",0.284605101879743,-0.170226193469854,0.583340154576439,-0.149909938922871,1.24341204975401,-0.0571085074911945,-0.0190282041408865,0.708872259795836,-0.0459637654168727,0.284605101879743,-0.170226193469854,0.583340154576439,0.708872259795836,-0.0459637654168727,1.24341204975401,0.379468132137364,0.753566348046293,0.919255945360489,-0.170226193469854,0.284605101879743,0.583340154576439,0.379468132137364,"Intermediate/Mixed"
"SRR1294778","GlioblastomaUPR",866710.478693555,17425,1.76421776159531,"3","3",0.276310584151923,0.617864990956092,0.437351737943121,-0.203057629336812,0.0911805414676474,-0.0951026020489013,-0.239324414849737,0.355260751353882,-0.103620660802337,0.276310584151923,0.617864990956092,0.437351737943121,0.355260751353882,-0.103620660802337,0.0911805414676474,0.17086968744976,0.341554406804169,0.962473404352556,0.617864990956092,0.276310584151923,0.437351737943121,0.17086968744976,"PERK-high"
"SRR1294779","GlioblastomaUPR",1321634.81382558,16045,3.75671382036213,"3","3",0.415637843985934,-0.049018057887134,0.924214896671532,-0.145619162495178,2.14437426669711,-0.0415476478756808,-0.183949275731207,0.650218025378575,0.0165381731757216,0.415637843985934,-0.049018057887134,0.924214896671532,0.650218025378575,0.0165381731757216,2.14437426669711,0.486781626177289,0.973232954558666,0.994860661373092,-0.049018057887134,0.415637843985934,0.924214896671532,0.486781626177289,"Multi-arm-high"
"SRR1294780","GlioblastomaUPR",2399889.34536361,14665,3.96267018415223,"5","5",0.0707138188075701,-0.0241093118611329,0.0123728159619684,-0.136706183129981,1.66363046668298,0.0475982396450353,-0.104098945175814,1.28372012958439,0.109766250921077,0.0707138188075701,-0.0241093118611329,0.0123728159619684,1.28372012958439,0.109766250921077,1.66363046668298,0.0478296358153003,0.094823130668703,0.889548851584348,-0.0241093118611329,0.0707138188075701,0.0123728159619684,0.0478296358153003,"Intermediate/Mixed"
