"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.79592747843183e-47,4.14732424432881,0.879,0.834,1.52592488705481e-42,"0","SEC61G"
9.33446792982553e-39,3.66933969213059,0.865,0.718,3.75236276311057e-34,"0","LANCL2"
1.49651045458758e-38,1.84557325971364,0.991,0.919,6.01582237639662e-34,"0","RPL13A"
4.6277576283448e-38,1.73386218471257,0.977,0.919,1.86031228901833e-33,"0","RPS11"
4.22527785944904e-37,2.55887285691039,0.991,0.939,1.69851944671992e-32,"0","MIR9-1HG"
1.45168694626392e-36,2.36288004777677,0.386,0.052,5.83563635528633e-32,"0","MTND6P1"
2.7738546036801e-33,1.66899559615103,0.995,0.971,1.11506181213336e-28,"0","RPS19"
8.60637604561256e-33,2.4777936312213,0.823,0.506,3.45967710657579e-28,"0","POSTN"
2.19779342525146e-30,2.84187478984491,0.916,0.674,8.83490979016833e-26,"0","BCAN"
3.73857692060848e-29,2.37000269798813,0.944,0.889,1.5028705363154e-24,"0","FABP7"
6.21030707839908e-29,1.0622766300475,0.963,0.922,2.49648134244565e-24,"0","NDUFA3"
3.1502257458276e-28,1.26781940461068,0.995,0.989,1.26635924756524e-23,"0","EEF1A1"
5.13402053653511e-27,1.65827434846666,0.986,0.857,2.06382491548175e-22,"0","UBB"
7.88822730604595e-27,1.58779116152343,0.967,0.895,3.17098849475741e-22,"0","RPL36"
8.27009625578178e-27,2.44034999177185,0.847,0.593,3.32449599386172e-22,"0","BEX1"
1.45888232421649e-26,1.13442467444953,0.991,0.945,5.86456105511785e-22,"0","RPS29"
1.8247096717184e-26,1.48033864515725,0.958,0.896,7.33515040934081e-22,"0","RPS6"
1.28778664773029e-25,1.58247612026153,0.991,0.919,5.17677354521098e-21,"0","SUB1"
3.7596102879813e-25,1.39892030727751,0.991,0.941,1.5113257396656e-20,"0","RPL21"
4.63409307475236e-25,1.49159297323829,0.986,0.938,1.8628590751197e-20,"0","UBA52"
2.22637409317964e-23,1.09605281422471,0.953,0.846,8.94980121717282e-19,"0","RPS28"
4.96653435811729e-23,1.54644431491444,0.94,0.895,1.99649714661957e-18,"0","RPL18"
6.82284384864443e-23,1.51061557580341,0.977,0.922,2.74271499871658e-18,"0","RPS15"
2.66235844435556e-22,1.04656907783746,0.977,0.816,1.07024147104649e-17,"0","EGFR"
4.50046617647372e-22,1.58079465717988,0.916,0.866,1.80914239828067e-17,"0","RPL28"
4.61291171550383e-22,1.28386687545836,0.986,0.947,1.85434438051538e-17,"0","RPL10"
4.82398707161426e-22,1.67075917772449,0.981,0.928,1.93919456291822e-17,"0","TPT1"
5.33495230810363e-22,1.73432493810328,0.828,0.665,2.14459747833458e-17,"0","RPL21P16"
8.157186047616e-22,1.45452482486859,0.926,0.695,3.27910721928116e-17,"0","TSPAN7"
1.56657214082815e-21,1.88563808751458,0.819,0.689,6.29746334891507e-17,"0","RPS12"
1.06396871573003e-20,3.05583522588202,0.53,0.255,4.27704784036315e-16,"0","OLIG1"
1.51762282903877e-20,1.3115279187475,0.986,0.936,6.10069201045297e-16,"0","RPS3A"
1.54099858937734e-20,1.62022205860869,0.967,0.86,6.19466022943797e-16,"0","RPS27"
8.42297645254723e-20,1.25248452379845,0.972,0.89,3.38595230415946e-15,"0","RPS13"
1.9211029455692e-19,1.14590930038818,0.879,0.782,7.72264173089362e-15,"0","RPS28P7"
1.95929490759144e-19,1.39925403552897,0.981,0.909,7.87616959902684e-15,"0","RPS27A"
2.0742358746938e-19,1.63293825930742,0.981,0.957,8.33822079268161e-15,"0","DBI"
5.65515226201036e-19,1.43929523200694,0.963,0.922,2.27331465780555e-14,"0","H3-3A"
6.0283703318104e-19,1.25205362250477,0.981,0.957,2.42334458968446e-14,"0","RPL5"
6.39197284112299e-19,1.58475237591612,0.944,0.893,2.56950916240303e-14,"0","ATP5F1E"
7.17563482160285e-19,1.52816475095232,0.967,0.91,2.88453344193613e-14,"0","RPS16"
1.4937813021003e-18,1.32501129592032,0.991,0.945,6.00485145631298e-14,"0","RPS18"
1.86627408390742e-18,1.51295841324211,0.958,0.881,7.50223518989944e-14,"0","RPL34"
3.35205682731582e-18,6.99051867801343,0.312,0.085,1.34749332401269e-13,"0","GPR17"
4.06122278244314e-18,3.99047154988954,0.442,0.189,1.63257094631432e-13,"0","NKAIN4"
6.5314063651218e-18,2.77448459448372,0.814,0.639,2.62556004471531e-13,"0","5-8S-rRNA"
7.00471587048248e-18,0.865103443330336,0.981,0.927,2.81582573277525e-13,"0","RPLP1"
1.39535941451407e-17,0.86537292907461,0.995,0.988,5.60920531040511e-13,"0","RPL15"
1.87054645094762e-17,2.75879758723906,0.809,0.633,7.51940967816434e-13,"0","RNA5-8SN1"
1.87054645094762e-17,2.75879758723906,0.809,0.633,7.51940967816434e-13,"0","RNA5-8SN2"
1.87054645094762e-17,2.75879758723906,0.809,0.633,7.51940967816434e-13,"0","RNA5-8SN3"
1.91309239197026e-17,1.13067280614214,0.958,0.91,7.69044010648124e-13,"0","RPL31"
2.22817553143838e-17,1.39044999766344,0.958,0.895,8.95704281882913e-13,"0","RPL32"
3.4387041640683e-17,1.76958119700585,0.958,0.858,1.38232468691382e-12,"0","RPLP2"
1.50157884880871e-16,1.32597008566341,0.967,0.922,6.03619681432612e-12,"0","RPL27A"
1.8477532473398e-16,2.31827453952024,0.921,0.843,7.42778327898128e-12,"0","CD82"
2.18549491262995e-16,1.27014830269938,0.991,0.957,8.78547099928113e-12,"0","RPS5"
3.59547481950545e-16,0.489870880861471,0.637,0.896,1.44534492269299e-11,"0","LGALS1"
4.83038225312351e-16,1.14926564893021,0.991,0.947,1.94176536193312e-11,"0","RPS14"
5.35927924101716e-16,1.22868306499583,0.823,0.729,2.15437666209649e-11,"0","MTND4P12"
6.09331427776014e-16,1.58461530301761,0.544,0.306,2.4494514065168e-11,"0","RPS4XP22"
6.97470098841754e-16,2.44764256101003,0.851,0.866,2.80376005033397e-11,"0","NRXN1"
8.19371442098414e-16,1.16905972566977,0.958,0.945,3.29379126009141e-11,"0","SCRG1"
9.15250287842637e-16,1.89332018755859,0.902,0.828,3.67921463209862e-11,"0","RPS10"
1.0894686220804e-15,1.25887030027525,0.958,0.938,4.37955491390101e-11,"0","ZFAS1"
1.236174878919e-15,1.13527890884989,0.995,0.97,4.96929939576647e-11,"0","RPL41"
2.62834146754272e-15,1.80082346888325,0.712,0.474,1.0565669865375e-10,"0","RPS4Y1"
2.85091344878585e-15,2.07756335693138,0.921,0.909,1.14603869727743e-10,"0","PCMTD2"
3.18563687699873e-15,1.62132273122891,0.926,0.909,1.28059416818472e-10,"0","RPS8"
8.23418090461327e-15,2.74782197840808,0.767,0.61,3.31005838184549e-10,"0","LHFPL3"
1.06593262303816e-14,1.1880108554728,0.958,0.913,4.28494255135109e-10,"0","UBL5"
1.1719215105735e-14,1.02639494235273,0.991,0.968,4.71100728035441e-10,"0","RPS15A"
1.37969787808453e-14,4.04760996090024,0.316,0.111,5.54624750011202e-10,"0","DLL3"
1.56256616416604e-14,1.2179348435024,0.93,0.863,6.28135972333107e-10,"0","RPL39"
1.66065275735712e-14,1.5387375840412,0.819,0.649,6.67565801929988e-10,"0","MDK"
6.63964055616135e-14,1.20891616031585,0.353,0.125,2.6690691071713e-09,"0","CALM1P2"
9.58688175505204e-14,1.00388337807265,0.986,0.98,3.85383059671337e-09,"0","RPL18A"
1.0184690656116e-13,1.06885347716259,1,0.997,4.09414379685206e-09,"0","H3-3B"
1.13871309875283e-13,1.29182650947398,0.972,0.939,4.57751278567649e-09,"0","PRDX1"
1.16122941066448e-13,1.35651434478247,0.814,0.677,4.66802610793016e-09,"0","ATP5F1EP2"
1.64546754092949e-13,1.077312492899,0.986,0.934,6.61461496778247e-09,"0","PFDN5"
2.15803632318279e-13,3.02944521717365,0.884,0.896,8.6750902155625e-09,"0","TNR"
3.25519003788042e-13,1.34668892086825,0.991,0.936,1.30855384332755e-08,"0","FXYD6"
3.65193699102372e-13,0.915625600046356,0.986,0.941,1.46804215102162e-08,"0","RPL35A"
5.49219657429893e-13,2.41003626290389,0.521,0.28,2.20780810090243e-08,"0","BEX2"
5.63768057606345e-13,0.958055761756814,0.963,0.925,2.26629121477175e-08,"0","RPL37"
6.51712095642951e-13,1.19832035249167,0.921,0.872,2.6198174532751e-08,"0","RPL24"
7.41790424530239e-13,1.17245924056745,0.981,0.942,2.98192332756911e-08,"0","NDUFA4"
8.07845344642304e-13,1.1181479753482,0.972,0.953,3.2474575009276e-08,"0","PRDX2"
1.12140145542664e-12,0.75119725256543,0.995,0.992,4.50792171066956e-08,"0","PPIA"
1.19711294361632e-12,0.92814104243529,0.986,0.974,4.81227432204326e-08,"0","RPL37A"
1.19866029055963e-12,3.03534159051275,0.716,0.697,4.81849450202066e-08,"0","NRXN1-DT"
1.5934243890628e-12,3.7172601579288,0.586,0.37,6.40540670159354e-08,"0","PLPPR1"
1.64549498221687e-12,1.44506242109108,0.888,0.796,6.61472527901359e-08,"0","ROMO1"
1.84541216103714e-12,1.65180535123201,0.865,0.825,7.41837234615321e-08,"0","RPS21"
3.80194462888877e-12,0.829838071465176,0.972,0.895,1.528343721367e-07,"0","RPL23A"
6.87481771166267e-12,1.01434904360869,0.986,0.965,2.76360797191128e-07,"0","SELENOW"
6.97066716208015e-12,0.573953247495609,0.958,0.919,2.8021384924846e-07,"0","CAMKK2"
7.41216743286204e-12,0.900432541203729,0.74,0.654,2.97961718633621e-07,"0","PPFIA2-AS1"
7.58233892793594e-12,1.29311716264146,0.963,0.938,3.04802442564097e-07,"0","OAZ1"
8.06406978700203e-12,0.605754216441324,0.433,0.724,3.24167541367695e-07,"0","PPP1R7"
8.07351534782457e-12,1.95499505295455,0.786,0.704,3.245472434672e-07,"0","COMMD6"
1.00800531000231e-11,0.41260817961574,0.986,0.934,4.05208054567827e-07,"0","RPL23"
1.0090495790907e-11,2.0760508511653,0.851,0.767,4.05627840298672e-07,"0","SNHG32"
1.97567998408533e-11,1.07538193299471,0.986,0.948,7.94203596802462e-07,"0","RPL26"
2.03688987835873e-11,1.48266106500363,0.86,0.825,8.18809362201424e-07,"0","RPL10A"
2.41321076972625e-11,2.82728374413392,0.433,0.232,9.70086597322256e-07,"0","MAGEB17-AS1"
2.54935529208027e-11,1.09844208367484,0.967,0.893,1.02481533386335e-06,"0","RPL27"
2.92622888853249e-11,0.523333167288072,0.507,0.698,1.17631475090118e-06,"0","FAHD2A"
4.27490223794372e-11,1.1058312374755,0.981,0.909,1.718467950631e-06,"0","UQCR11"
4.70468062410437e-11,2.19712002847157,0.819,0.739,1.89123456408372e-06,"0","CNTN1"
5.04338615287072e-11,0.280382996620714,0.665,0.864,2.0273907995925e-06,"0","SAP30BP"
6.35031702649288e-11,1.296015731543,0.819,0.752,2.55276394147987e-06,"0","H3P6"
6.65205721556048e-11,0.309198889775982,0.665,0.831,2.67406048008316e-06,"0","RBM19"
7.80853814713109e-11,1.47995211314434,0.902,0.846,3.13895424976523e-06,"0","PET100"
8.9133070385117e-11,0.383017669588193,0.851,0.916,3.58306029641132e-06,"0","CBFB"
1.01140696993079e-10,0.302413644288954,0.409,0.66,4.06575487842476e-06,"0","TMEM69"
1.41302585562305e-10,1.44302895725968,0.884,0.861,5.68022263701909e-06,"0","LSM7"
1.4483602280992e-10,0.998220415966872,0.972,0.936,5.82226328093599e-06,"0","S100B"
1.6028741353105e-10,2.82315354799022,0.674,0.514,6.44339373653469e-06,"0","MARCKSL1"
1.68142297609526e-10,1.04215904256461,0.944,0.909,6.75915222160533e-06,"0","CHCHD2"
1.9287885658049e-10,0.9246292828253,0.986,0.957,7.75353715567911e-06,"0","PTMA"
1.93551059846478e-10,1.86080425764965,0.828,0.788,7.78055905476856e-06,"0","SCG3"
2.28376512219632e-10,1.60478903343131,0.609,0.386,9.18050741471699e-06,"0","KLHDC8A"
2.30490257211737e-10,1.25518221686308,0.949,0.91,9.26547784965462e-06,"0","EEF1G"
2.32602343514213e-10,2.40561434949156,0.633,0.468,9.35038160692784e-06,"0","MEST"
2.36453927140149e-10,1.01597144875703,0.991,0.97,9.50521141710686e-06,"0","RPS3"
4.99127033135362e-10,0.914532431785782,0.958,0.941,2.00644076050084e-05,"0","NDUFC2"
6.4017424735522e-10,0.399401165581886,0.977,0.968,2.57343645694325e-05,"0","STMN1"
7.51880053234355e-10,0.694298996339723,0.995,0.944,3.02248262599678e-05,"0","RPL7"
8.55327411432102e-10,1.14375141182702,0.953,0.887,3.43833066121591e-05,"0","RPS23"
9.66165305562965e-10,1.67604316219084,0.758,0.596,3.88388791183256e-05,"0","SCG5"
9.6716193734335e-10,1.79620936412745,0.893,0.87,3.88789427192653e-05,"0","CADM2"
9.80263302960465e-10,0.781140223364054,0.93,0.886,3.94056045157077e-05,"0","RPL36A"
9.8630914531834e-10,0.627470814761276,0.763,0.739,3.96486413326519e-05,"0","MZB1"
1.05634534195688e-09,1.99988411803811,0.712,0.564,4.24640264013247e-05,"0","NES"
1.11126539803637e-09,3.61163787919739,0.572,0.456,4.46717577356642e-05,"0","MYT1"
1.21560258484918e-09,1.83634639674725,0.647,0.518,4.8866008308352e-05,"0","TSC22D4"
1.52111495073357e-09,1.34813108078337,0.902,0.889,6.1147299904539e-05,"0","RPS25"
1.67792190562572e-09,3.64741678088969,0.419,0.227,6.74507826842481e-05,"0","ISG15"
2.74341794136464e-09,0.254668125838878,0.149,0.377,0.000110282657824917,"0","TMEM141"
2.87187830257755e-09,1.45355636639253,0.898,0.715,0.000115446635885315,"0","HLA-C"
2.92388082728249e-09,1.20064519032681,0.698,0.552,0.000117537085375929,"0","TM4SF1"
3.08819794334979e-09,3.47678179154459,0.386,0.218,0.000124142469124718,"0","SOX8"
3.41530003951729e-09,0.880004625318568,0.986,0.974,0.000137291646288555,"0","RPL3"
3.70303578969523e-09,1.7817818448106,0.688,0.607,0.000148858335709958,"0","SEC61G-DT"
4.88852628887392e-09,0.363316119512374,0.456,0.72,0.000196513868286443,"0","LAMTOR2"
4.9005924182231e-09,1.21466460177082,0.851,0.838,0.000196998914620151,"0","RPL12"
5.07987602985625e-09,0.873677799738898,0.949,0.872,0.000204205936524191,"0","TMA7"
5.21049396047036e-09,0.657208579144168,0.981,0.953,0.000209456646716948,"0","RPL14"
5.80876685749536e-09,0.761135007343979,0.233,0.454,0.000233506618904456,"0","KIF20A"
5.97611538371968e-09,1.16201462956853,0.935,0.893,0.000240233862310147,"0","RPS9"
7.26479424084334e-09,3.67043843414455,0.335,0.174,0.000292037463687661,"0","SSBP4"
8.73378808385313e-09,1.24391047435654,0.926,0.892,0.000351089547182812,"0","CFL1"
1.02357895087868e-08,0.776179987115063,0.991,0.97,0.000411468502463719,"0","SKP1"
1.06887101817837e-08,0.801991997645367,0.186,0.407,0.000429675460597521,"0","H1-2"
1.08373972200725e-08,1.01603825593353,0.926,0.902,0.000435652530849695,"0","RPL35"
1.11911682793416e-08,1.38486287339448,0.874,0.715,0.000449873773661251,"0","MT3"
1.25652215702231e-08,0.885263210671371,0.633,0.508,0.000505109341901399,"0","EEF1A1P11"
1.35613972718996e-08,0.334592384426942,0.605,0.418,0.000545154608933092,"0","CDY7P"
1.36124275445714e-08,0.334598954200231,0.502,0.713,0.000547205974864227,"0","WASF2"
1.38339163482603e-08,0.352132082373042,0.87,0.922,0.000556109603283714,"0","RMDN1"
1.50155357056384e-08,1.15030465376794,0.958,0.91,0.000603609519830959,"0","COX7A2"
1.52892452131798e-08,0.326489542616794,0.902,0.889,0.000614612368324614,"0","AGMAT"
1.70240265192078e-08,1.04594486788111,0.265,0.511,0.000684348842045633,"0","LYSMD1"
1.82154325084536e-08,0.731961899791442,0.981,0.959,0.000732242171407325,"0","SUMO2"
1.89945970547694e-08,0.250172654288681,0.516,0.72,0.000763563807004677,"0","APPL2"
2.00564338871445e-08,1.40464625374441,0.781,0.75,0.000806248585829321,"0","OCIAD2"
2.28505469266113e-08,0.287769219991726,0.298,0.541,0.000918569135902846,"0","ANKRA2"
2.4358909253552e-08,1.00209300316426,0.735,0.616,0.000979203793083535,"0","SRP14P2"
2.78612442290845e-08,0.290509144367907,0.26,0.479,0.00111999415676497,"0","SRPX"
3.0430705714829e-08,0.280872730402286,0.34,0.181,0.00122328393903041,"0","SNORD13"
3.05949149079384e-08,0.336749512975307,0.73,0.866,0.00122988498438422,"0","ARFGAP2"
3.0875190954759e-08,0.722678133300271,0.684,0.489,0.00124115180119036,"0","LRCH1"
3.28090313953773e-08,1.21133808916038,0.637,0.521,0.00131889025306277,"0","EEF1A1P9"
3.5515323429217e-08,0.450675535469994,0.372,0.605,0.0014276804865311,"0","TTC4"
3.83841023212428e-08,1.38744043670668,0.949,0.941,0.00154300252921164,"0","MARCKS"
4.89633933848067e-08,0.430107308713791,0.33,0.53,0.00196827945067584,"0","SMG1P5"
5.16200409473756e-08,1.12622818514093,0.912,0.892,0.00207507402604355,"0","COX6B1"
5.70137168832537e-08,1.52946993119971,0.851,0.784,0.00229189440498992,"0","ARL4A"
6.04099897467381e-08,2.81166315735936,0.298,0.148,0.00242842117782912,"0","CACNG4"
6.11201610454752e-08,0.848147395902518,0.981,0.951,0.00245696935386706,"0","SERF2"
6.29831777180442e-08,0.42147769434354,0.702,0.87,0.00253186076108766,"0","MYL12B"
6.82224999132331e-08,0.989034892699071,0.972,0.934,0.00274247627401206,"0","NDUFA13"
6.88527601619416e-08,1.35057256768489,0.865,0.826,0.00276781210574989,"0","SAP18"
8.12449319766106e-08,1.5007827890353,0.298,0.146,0.00326596502052777,"0","RPL21P45"
8.83410918439049e-08,2.60856989223706,0.67,0.593,0.00355122355103313,"0","CRIP2"
9.23673588386772e-08,1.18796201557161,0.902,0.881,0.00371307545795598,"0","NDUFS5"
1.00385527679332e-07,0.540920805302097,0.414,0.642,0.00403539782718149,"0","PLEKHA7"
1.1988774894206e-07,1.51079786519229,0.874,0.796,0.00481936761972185,"0","TUBB2B"
1.20699875914216e-07,1.16860173240144,0.642,0.579,0.00485201431187555,"0","EEF1A1P13"
1.26440777131558e-07,0.784829444605735,0.605,0.787,0.00508279279991149,"0","TTLL4"
1.63561943180047e-07,0.9966005821689,0.46,0.316,0.00657502655389471,"0","RAD9A"
1.82682002605737e-07,2.22344729534544,0.898,0.802,0.00734363382274801,"0","HLA-E"
1.85368067200788e-07,0.414938806985422,0.358,0.183,0.00745161093340446,"0","VN1R70P"
2.01452767101345e-07,0.885136622376944,0.977,0.936,0.00809819978470696,"0","SRP14"
2.20174697031871e-07,0.275805613421888,0.679,0.808,0.00885080264598417,"0","SDF2"
2.21734524835027e-07,1.27382254818262,0.912,0.857,0.00891350616384327,"0","NDUFB6"
2.28868683796218e-07,1.24514729283615,0.856,0.788,0.00920029221992418,"0","ATP5ME"
2.7766975993423e-07,0.653947607252891,0.535,0.372,0.0111620466795961,"0","ZNF863P"
3.36802767420202e-07,0.838071178799101,0.967,0.941,0.0135391344475247,"0","RPL30"
3.40063046834058e-07,0.639892133406827,0.977,0.934,0.0136701944196823,"0","RPL19"
3.43202336074217e-07,1.74022112667753,0.902,0.761,0.0137963907078474,"0","HLA-B"
3.5342050501205e-07,0.38978714515513,0.153,0.337,0.0142071508809794,"0","CENPW"
3.96934757934329e-07,0.368727538065073,0.623,0.779,0.0159563803342021,"0","YWHAQ"
4.12857718465527e-07,2.91548621790634,0.605,0.532,0.0165964674245957,"0","CCN4"
4.24615055529401e-07,1.07975226770152,0.907,0.872,0.0170691006172264,"0","GABARAPL2"
4.50005777900711e-07,0.316013354630549,0.498,0.72,0.0180897822658307,"0","SBDSP1"
4.86003649054979e-07,0.825004779601281,0.456,0.686,0.0195368606883611,"0","TUBG2"
4.95795926971125e-07,0.429610861342367,0.302,0.495,0.0199305004683123,"0","ATG4C"
5.02207519699484e-07,2.09164684309877,0.419,0.268,0.0201882400843996,"0","LMO1"
5.15168158992489e-07,0.532917321119095,0.981,0.96,0.0207092448233391,"0","ATP5MG"
5.54013044035672e-07,2.09488480537299,0.842,0.828,0.02227077035719,"0","ATCAY"
5.73447416855605e-07,0.289471952416347,0.479,0.727,0.0230520127101785,"0","B4GALT3"
5.73848650247801e-07,0.762952799306942,0.679,0.823,0.0230681418913113,"0","MRPL10"
6.0812561603324e-07,1.86255108688211,0.647,0.508,0.0244460416389202,"0","CPE"
6.27481857375151e-07,0.291674806602413,0.26,0.473,0.0252241431846237,"0","TREX1"
6.36124388267683e-07,2.55044344918597,0.34,0.192,0.0255715642839726,"0","ISYNA1"
6.51564562664758e-07,1.01510290612768,0.949,0.913,0.0261922438545606,"0","HDAC2"
7.05005048401939e-07,2.15417307404758,0.251,0.127,0.0283404979407096,"0","SEPTIN14P19"
7.08522463984107e-07,0.398533755953117,0.265,0.465,0.0284818945296971,"0","RPP40"
7.2096213195859e-07,0.93260629845513,0.958,0.939,0.0289819567426033,"0","SLC25A6"
7.53214807425634e-07,0.355120948097871,0.288,0.495,0.0302784820437031,"0","C1orf198"
7.60096874857469e-07,0.686101748404243,0.833,0.896,0.0305551342723954,"0","RFC1"
7.8095184274986e-07,0.568211663231796,0.27,0.488,0.0313934831267016,"0","STK40"
8.8380024413929e-07,0.571970048601671,0.656,0.817,0.0355278860141553,"0","ZC2HC1A"
9.06734000859898e-07,1.20391244726452,0.874,0.855,0.036449800100567,"0","RPL11"
1.03573313952387e-06,1.21179894863863,0.856,0.831,0.0416354364757199,"0","SEC11C"
1.06302541313775e-06,0.619312350565373,0.995,0.994,0.0427325585827245,"0","TUBA1A"
1.06918288927159e-06,0.580839937599977,0.805,0.712,0.0429800829658286,"0","OR4E2"
1.09877642795147e-06,0.904363767167735,0.949,0.898,0.0441697136272211,"0","RPS26"
1.1536361035685e-06,1.4884743045621,0.507,0.384,0.0463750177273503,"0","EEF1A1P7"
1.23319028881151e-06,0.702727361822494,0.623,0.527,0.0495730164199339,"0","EEF1A1P19"
1.295200798292e-06,0.384921503453863,0.34,0.573,0.05206577689054,"0","ASNSD1"
1.37138089555859e-06,0.302658968320067,0.73,0.561,0.0551281406205598,"0","EMSLR"
1.39111602385876e-06,0.329176126138249,0.637,0.785,0.0559214730430982,"0","PRPF39"
1.41504432673156e-06,1.22470001671039,0.921,0.814,0.0568833668902821,"0","HLA-A"
1.4858521165369e-06,0.308410690635424,0.949,0.945,0.0597297692326668,"0","ATF6"
1.58828430338712e-06,0.33350709473045,0.274,0.468,0.0638474407118589,"0","TLE1"
1.72045278230114e-06,1.60645793891293,0.758,0.709,0.0691604813957234,"0","NOVA1-DT"
1.72388051270909e-06,0.277431958522409,0.288,0.5,0.0692982727303926,"0","PACRG"
1.80148071632782e-06,1.46213632048395,0.698,0.633,0.0724177233156618,"0","UBBP4"
1.85362959340794e-06,0.475525556389492,0.474,0.663,0.0745140560254059,"0","MED7"
1.85644727351717e-06,0.632951112332716,0.428,0.655,0.0746273239481166,"0","CETN2"
1.91503401666099e-06,1.16501081207264,0.414,0.293,0.0769824524357553,"0","CSPG5"
2.07763975240271e-06,2.21806741666729,0.698,0.596,0.0835190404068365,"0","DOK5"
2.09373774201368e-06,1.09784994640241,0.842,0.82,0.084166163491208,"0","TMEM258"
2.11976787534517e-06,1.00366773276786,0.284,0.465,0.0852125488210006,"0","NUDT16"
2.12300012642511e-06,1.50486027908444,0.874,0.852,0.0853424820821629,"0","RPS17"
2.23405211286656e-06,0.977210526118935,0.498,0.697,0.0898066608851227,"0","KLF9"
2.32318607705056e-06,0.443951624880397,0.144,0.326,0.0933897571113553,"0","OXCT1-AS1"
2.33245996360715e-06,0.826906623724255,0.93,0.895,0.093762558077044,"0","GPX4"
2.3572462300408e-06,0.35895670663945,0.833,0.88,0.0947589412014101,"0","FAH"
2.41086534642792e-06,0.777550125346962,0.265,0.454,0.0969143760610561,"0","EFEMP2"
2.44400361609147e-06,1.10753308186719,0.916,0.905,0.0982465013632612,"0","EIF3K"
2.44995042355167e-06,0.828328947885659,0.953,0.905,0.0984855570763537,"0","COX5B"
2.6286666861303e-06,0.882947932406634,0.614,0.497,0.105669772115752,"0","SERTAD4"
2.71811935424968e-06,0.834432142748428,0.902,0.884,0.109265679921483,"0","RPL29"
2.80893093392622e-06,1.75151622896203,0.656,0.595,0.1129162146129,"0","FGF14"
2.81676180198951e-06,1.34416626506402,0.786,0.738,0.113231007678176,"0","NDUFB7"
2.81798050076042e-06,0.808036741850533,0.953,0.91,0.113279998150068,"0","BEX3"
2.89827551902233e-06,0.459407227132056,0.758,0.875,0.116507777589179,"0","OLA1"
2.91461547490935e-06,1.13889063099159,0.177,0.357,0.117164627475881,"0","OR56B1"
2.98610364779307e-06,1.80759262430721,0.786,0.752,0.120038380537634,"0","RPL22"
3.03178195652945e-06,0.422980168507731,0.609,0.803,0.121874602870527,"0","PTRH2"
3.19852674738947e-06,1.01425606161924,0.335,0.201,0.128577576718309,"0","ARC"
3.29739513110016e-06,0.408211455344695,0.777,0.873,0.132551986875095,"0","DCUN1D1"
3.29886988443286e-06,0.44910792877058,0.833,0.877,0.132611270484316,"0","CCNH"
3.30943893620505e-06,1.9350976101082,0.805,0.851,0.133036135796507,"0","DCX"
3.47326681264122e-06,1.13011136474727,0.902,0.854,0.139621852601364,"0","TSC22D1"
3.52794807987603e-06,0.594447085425014,0.656,0.802,0.141819984862937,"0","IGSF1"
3.85963546058658e-06,0.379273222500768,0.353,0.572,0.15515348588012,"0","SLA"
3.88943603806582e-06,0.37464374715497,0.26,0.466,0.156351439294208,"0","ACOX3"
4.09412820360547e-06,1.20501482107187,0.935,0.938,0.164579859656736,"0","EEF1D"
4.44389696153806e-06,1.74017761059386,0.46,0.64,0.178640213956868,"0","MTLN"
4.45438578433822e-06,0.660584514783806,0.986,0.974,0.179061854144612,"0","RPL38"
4.47814712528611e-06,1.65441973339659,0.628,0.57,0.180017036289376,"0","C2orf80"
4.91134644755969e-06,0.513781918407743,0.242,0.424,0.197431215845452,"0","MRC2"
5.20136377495993e-06,0.350687634212095,0.353,0.566,0.209089622389614,"0","UQCC6"
5.34374297491631e-06,0.310983266434705,0.735,0.867,0.214813123848661,"0","KIFAP3"
5.61808515101068e-06,0.371850712133589,0.307,0.497,0.225841404985478,"0","TRIM47"
5.73646741788576e-06,0.555137487468508,0.279,0.465,0.23060025373159,"0","FN3KRP"
5.77932284345106e-06,0.827916160609347,0.995,0.971,0.232322998983889,"0","RPLP0"
5.8239188215512e-06,0.832317699040805,0.26,0.436,0.234115712707537,"0","ZNF692"
5.90575400702555e-06,0.934787718972445,0.651,0.803,0.23740540532842,"0","TXNDC9"
5.99004383440089e-06,0.778927886370209,0.772,0.748,0.240793772099081,"0","ACTG1P9"
5.99638082615493e-06,0.274903106982286,0.884,0.938,0.241048512830602,"0","ACOT9"
6.08631656973607e-06,0.273503037873671,0.233,0.415,0.24466383978682,"0","UBN1"
6.4102236563026e-06,0.359946758353712,0.363,0.552,0.257684580759708,"0","NT5DC1"
7.14177611605391e-06,1.92182960288223,0.74,0.706,0.287092258089251,"0","PTPRD"
7.3193057473895e-06,0.617636466052104,0.995,0.966,0.294228771739311,"0","HMGB1"
7.38594147111302e-06,0.590445571253151,0.884,0.779,0.296907461197272,"0","PCDHGC3"
7.72105594779851e-06,0.934556315034439,0.228,0.401,0.310378728045552,"0","ISOC1"
7.77760313372212e-06,0.651374748853083,0.949,0.928,0.312651868372496,"0","ELOB"
7.82774853953881e-06,0.537522890839646,0.981,0.965,0.314667663540921,"0","HNRNPA1"
7.90630532392538e-06,1.45826100709294,0.642,0.558,0.317825567716476,"0","ATAT1"
7.91761729197939e-06,1.57189018067002,0.814,0.817,0.318280297520279,"0","EIF1AY"
7.97797277092627e-06,0.818530284023902,0.442,0.616,0.320706527418465,"0","POLR3G"
