"","IRE1_softmax","ATF6_softmax","PERK_softmax","IRE1_score","PERK_score","ATF6_score"
"105_B1_2161",0.438099574250888,0.259735345708677,0.302165080040435,-0.433992143794144,-0.805464876123887,-0.956775155323579
"105_B1_2162",0.426356414682265,0.484052446948804,0.0895911383689309,1.00459408750831,-0.55542515018748,1.13151169916566
"105_B1_2165",0.393787381578065,0.263441466055869,0.342771152366066,-0.358343050939584,-0.497091143689516,-0.760322970815088
"105_B1_2169",0.229971326135987,0.138416581156644,0.631612092707369,-0.241394277555425,0.768926518613837,-0.749081067680317
"105_B1_2175",0.199412783212361,0.154598676084954,0.645988540702685,-0.221817721063895,0.95358707985119,-0.476362112293806
"105_B1_2178",0.469039698528257,0.244185225323738,0.286775076148005,-0.335164951525329,-0.827154159739484,-0.98792530395254
"105_B1_2181",0.702542581056924,0.131647555392288,0.165809863550788,0.97198105989136,-0.471883221495936,-0.702596636305215
"105_B1_2189",0.177322239700864,0.685823335695678,0.136854424603457,-0.407798061333769,-0.666848935233249,0.944853364446777
"105_B1_2191",0.373372053556126,0.275420445234669,0.351207501209205,-0.408627658501392,-0.46982582329788,-0.712904221762992
"105_B1_2205",0.411259427814719,0.499794916734939,0.0889456554503429,0.983286774719406,-0.547911881560185,1.17826039587593
"105_B1_2210",0.459617393377672,0.248371525840354,0.292011080781974,-0.398366478689679,-0.851969119115377,-1.01383515533069
"105_B1_2211",0.394044677520453,0.267444761055699,0.338510561423848,-0.302278573626088,-0.454187578690393,-0.689829826931797
"105_B1_2212",0.41944214046166,0.256798065175205,0.323759794363135,-0.372555834495049,-0.631479560472535,-0.863191388464824
"105_B1_2213",0.156480404473089,0.717111246346418,0.126408349180493,-0.367443728716881,-0.580856986648506,1.15485646403619
"105_B1_2216",0.372485790517601,0.302777434340406,0.324736775141993,-0.241355317193634,-0.378539276499017,-0.448556212552272
"105_B1_2219",0.73499914997445,0.109854227441741,0.155146622583808,0.879228416801029,-0.676270303971726,-1.02148664405724
"105_B1_2225",0.777818248920469,0.189298345519907,0.0328834055596236,2.51732123214542,-0.646203511289625,1.10415266665877
"105_B1_2233",0.745036583567272,0.122796874881416,0.132166541551311,1.16638990001265,-0.562980616862693,-0.636511856079886
"105_B1_2234",0.713916328105578,0.135751082322924,0.150332589571498,1.10948935632154,-0.448426308219492,-0.550453479928698
"105_B1_2235",0.398476393961068,0.271496212986739,0.330027393052193,-0.327862694866796,-0.516335293840986,-0.711562763312262
"105_B1_2236",0.399325798843458,0.293151220776246,0.307522980380296,-0.176841592309253,-0.438069397069478,-0.485930626726269
"105_B1_2240",0.419123100670022,0.268044719290353,0.312832180039624,-0.176342519559799,-0.468840311936573,-0.623353363066266
"105_B1_2247",0.40832360612134,0.284314865672712,0.307361528205949,-0.267060451938922,-0.551095793175217,-0.629038158248816
"105_B1_2248",0.420257018354814,0.255945692215594,0.323797289429592,-0.296642207871374,-0.557391010365435,-0.792543398256621
"105_B1_2258",0.40531816655394,0.49793365878743,0.0967481746586292,0.574913991190406,-0.85764689877182,0.780708488938165
"105_B1_2259",0.710727683131111,0.136002549769891,0.153269767098998,1.11433413219747,-0.419755666336532,-0.539281584930652
"105_B1_2260",0.148660443901057,0.737655978715745,0.113683577383198,-0.399907167055361,-0.668153020181701,1.20190559005195
"105_B1_2261",0.369934572980337,0.30605257318228,0.324012853837383,-0.29244884061222,-0.424991813488383,-0.482018105851046
"105_B1_2263",0.43487770299454,0.240434895500414,0.324687401505047,-0.383934367269734,-0.676136338348737,-0.976549868170479
"105_B1_2267",0.682515266627449,0.142049035301193,0.175435698071358,0.673418834652456,-0.685093477829488,-0.896193743826535
"105_B1_2276",0.35337846820906,0.293677923224908,0.352943608566032,-0.412670406053593,-0.413901741480505,-0.597726368942047
"105_B1_2277",0.150709559936047,0.723426803028365,0.125863637035589,-0.330336318175046,-0.510491783512344,1.23830851163093
"105_B1_2281",0.715132780399415,0.133630339156714,0.15123688044387,0.981592110189122,-0.572028769834059,-0.695798797297837
"105_B1_2282",0.418280033033204,0.259640798937703,0.322079168029093,-0.291964628544931,-0.553318393479885,-0.768816638990768
"105_B1_2287",0.392340204037797,0.24852051808852,0.359139277873684,-0.380122620137785,-0.468541677090471,-0.83672654110361
"105_B1_2295",0.207288963259666,0.634619004251725,0.15809203248861,-0.489567034701979,-0.7605034647462,0.629344013220035
"105_B1_2297",0.446516863383632,0.468350756657292,0.0851323799590767,1.10420239855316,-0.55306731272034,1.15194272624801
"105_B1_2299",0.378038873467608,0.541002355294515,0.0809587712378766,0.992607044258602,-0.548449957908521,1.35103364649657
"105_B1_2301",0.395643303892304,0.263324594112893,0.341032101994803,-0.322677926107583,-0.471214370098556,-0.729803514369138
"105_B1_2302",0.119932840503782,0.855336301302751,0.0247308581934667,0.923941505282299,-0.654938634904615,2.88850430809613
"105_B1_2303",0.130400703038287,0.764203965084297,0.105395331877415,-0.271731862340109,-0.484625557677681,1.49649082032596
"105_B1_2307",0.261569403805415,0.404881616858649,0.333548979335936,1.00923363133793,1.25232369567302,1.44612869685003
"105_B1_2309",0.318795614536774,0.404163825763188,0.277040559700038,0.756381307469809,0.615995037184684,0.993651421885832
"105_B1_2312",0.423466061228275,0.256601668290863,0.319932270480862,-0.408481664098107,-0.688845717558286,-0.909430082519082
"105_B1_2318",0.393036378876061,0.275527124573452,0.331436496550487,-0.33207445352762,-0.502540400902535,-0.687290548678953
"105_B1_2319",0.411051200008443,0.270110725223122,0.318838074768434,-0.314478916779543,-0.568513326442601,-0.734364729394818
"105_B1_2324",0.358792271586349,0.304760216279598,0.336447512134053,-0.270972002921655,-0.335273438112558,-0.434190301983479
"105_B1_2328",0.38961529501556,0.256461260747218,0.353923444237222,-0.50729332008634,-0.603372518808135,-0.925475526358284
"105_B1_2331",0.392563888288251,0.276133195832269,0.33130291587948,-0.335824292388756,-0.505490478480446,-0.687640246172607
"105_B1_2332",0.0999035106753415,0.881707531435479,0.01838895788918,1.10241128477214,-0.590043172404667,3.2800668618442
"105_B1_2334",0.197438548815071,0.643408551924532,0.159152899260397,-0.507694290401945,-0.723256310368961,0.673658225398893
"105_B1_2338",0.444264500799624,0.232953592086981,0.322781907113395,-0.638256791029795,-0.95770001362112,-1.28383764047622
"105_B1_2340",0.464192849239843,0.456850652483223,0.0789564982769337,1.24868335305689,-0.522719690104964,1.23273980148198
"105_B1_2348",0.386218026717242,0.284288273401583,0.329493699881175,-0.289527836818817,-0.448372649358295,-0.595941112341014
"105_B1_2349",0.398976831055564,0.286108389198714,0.314914779745723,-0.163910861853112,-0.400512147793891,-0.496443487290936
"105_B1_2359",0.168291139547639,0.456240486915785,0.375468373536576,-0.773415558470785,0.0290632312152959,0.223909042577893
"105_B1_2363",0.38166423037928,0.536310101193975,0.0820256684267448,1.02774968334181,-0.509759332797162,1.36792098010837
"105_B1_2368",0.714942484241934,0.146203425083726,0.138854090674341,1.03781190478675,-0.600966518628786,-0.549391218625462
"105_B1_2371",0.104704923931573,0.872181545539252,0.0231135305291742,0.764571676224905,-0.746156286256252,2.88442312716466
"105_B1_2374",0.209401949432309,0.135660811212602,0.654937239355089,-0.508311790980188,0.631972014282774,-0.9424096637352
"105_B1_2377",0.348350670648877,0.278964218924505,0.372685110426619,-0.419815434800589,-0.352291226362473,-0.641941555476006
"105_B1_2381",0.445225834145742,0.226204252277953,0.328569913576305,-0.376036395064968,-0.679868398966229,-1.05317967870437
"105_B1_2386",0.714834525868402,0.132793489976675,0.152371984154922,0.975535045485234,-0.57019124272318,-0.707720823491514
"105_B1_2391",0.39413432846606,0.278700017223229,0.327165654310711,-0.282957520748317,-0.469182676403132,-0.629513310847747
"105_B1_2395",0.443102266361815,0.230872311250388,0.326025422387797,-0.413740727325542,-0.720565959193356,-1.06567652776324
"105_B1_2407",0.39604594340167,0.297690825726633,0.306263230871697,-0.260839468967493,-0.517924728411331,-0.54631424181278
"105_B1_2411",0.413243085986756,0.262376968342402,0.324379945670842,-0.39620542825126,-0.638325933414508,-0.850459153855591
"105_B1_2413",0.223342199500216,0.111293848588574,0.66536395191121,-0.716630941652062,0.374998123215378,-1.4131620758275
"105_B1_2414",0.379351815072496,0.292854539171017,0.327793645756488,-0.276126305312306,-0.422206070167463,-0.534914319373785
"105_B1_2415",0.375586395212267,0.302398872489512,0.322014732298221,-0.28050240614786,-0.434393634369626,-0.497244015587916
"105_B1_2420",0.421889180956854,0.244664727693499,0.333446091349647,-0.423328870660522,-0.658590338681124,-0.968182730885772
"105_B1_2431",0.1483524647433,0.737665811999307,0.113981723257393,0.503086055778205,0.239533208037139,2.10698598757232
"105_B1_2439",0.199551202890494,0.136595788427347,0.663853008682159,-0.484906091935785,0.717083801075439,-0.863950836191464
"105_B1_2444",0.394726279126598,0.269576576469042,0.335697144404359,-0.482317299455706,-0.644300462351405,-0.863657367179252
"105_B1_2455",0.405675294472093,0.263717352050671,0.330607353477235,-0.40895725374022,-0.613578898084934,-0.839632432613037
"105_B1_2462",0.704614208991822,0.138290057263679,0.157095733744499,1.11286902030372,-0.387926022852212,-0.515428067879638
"105_B1_2475",0.710412284564924,0.135977811280978,0.153609904154099,0.983847575646505,-0.547581609539098,-0.669506188264321
"105_B1_2479",0.387582944990812,0.52135169346562,0.091065361543568,1.0483028140363,-0.400049556027486,1.34479778602155
"105_B1_2482",0.200673032688782,0.138790660810588,0.66053630650063,-0.22002795267865,0.971347257479685,-0.588738072596217
"105_B1_2491",0.723078777555894,0.125580438808968,0.151340783635139,1.02544517479479,-0.538538861472811,-0.725126500765196
"105_B1_2492",0.699671725478494,0.142332810182606,0.1579954643389,0.974408945221616,-0.513635990322715,-0.618034267200101
"105_B1_2503",0.716396919012425,0.129691783661669,0.153911297325906,0.915060415685789,-0.622797508762205,-0.794013213315134
"105_B1_2510",0.139289175025885,0.831716635799208,0.0289941891749064,0.663416057564395,-0.906040673779186,2.45035569042873
"105_B1_2512",0.0811652670939241,0.90036509452553,0.0184696383805457,1.040996755465,-0.439362439772223,3.44730968660537
"105_B1_2516",0.445453317996608,0.242203657829864,0.312343024173527,-0.387086823713582,-0.742077259166858,-0.996400345969345
"105_B1_2517",0.381657990175079,0.277161276164736,0.341180733660185,-0.439649648432998,-0.551762194717976,-0.759574981147205
"105_B1_2523",0.408347849372113,0.270896472452806,0.320755678175081,-0.284836427378915,-0.526276104395264,-0.695219083118549
"105_B1_2524",0.194809639475033,0.673613382508012,0.131576978016955,-0.316821158191283,-0.709251967626796,0.923812297740991
"105_B1_2525",0.403774756532259,0.283186772938864,0.313038470528877,-0.215444896690015,-0.46997599381027,-0.570195430831203
"105_B1_2527",0.363772920042517,0.281773616703291,0.354453463254193,-0.345656205632216,-0.371608969522267,-0.601082061667329
"105_B1_2540",0.285967027232651,0.641558082241903,0.0724748905254461,1.94143823130147,0.568801880816145,2.74946143777817
"105_B1_2545",0.736409196490046,0.125717027264355,0.137873776245599,1.14095031158871,-0.534497024427015,-0.626802060172281
"105_B1_2547",0.246714712040123,0.595699741597522,0.157585546362355,-0.510878877934448,-0.959143072719399,0.370625215816283
"105_B1_2550",0.151841802309018,0.733905953318797,0.114252244372185,-0.240211120910225,-0.524641651515222,1.33533056591975
"105_B1_2553",0.413532252743937,0.275169600589089,0.311298146666974,-0.233382675290934,-0.517367062191018,-0.640730549111621
"105_B1_2557",0.392688312726678,0.520258378500513,0.0870533087728093,0.949652425529308,-0.556843098765882,1.23096179561813
"105_B1_2561",0.350820901205339,0.318995071512819,0.330184027281842,-0.39776281838539,-0.458388501194994,-0.492863005789243
"105_B1_2562",0.432153836134807,0.23976915037058,0.328077013494613,-0.565870471081262,-0.841403720036692,-1.154975511111
"105_B1_2567",0.721859694040193,0.119754723366662,0.158385582593144,0.837492582931297,-0.679305751237697,-0.958892528416779
"105_B1_2569",0.379165577683807,0.536059746540517,0.0847746757756764,1.03565693254946,-0.46231919408387,1.3819295647244
"105_B1_2570",0.738037960016769,0.12190580782485,0.14005623215838,0.996568960353255,-0.665382299021141,-0.804177619734897
"105_B1_2572",0.405270894403239,0.509737759603727,0.0849913459930347,0.963638518617114,-0.598367760501432,1.19297919665647
"105_B1_2574",0.490387657637899,0.422236797738574,0.087375544623527,0.969639619760684,-0.755341162887818,0.820009692146422
"105_B1_2579",0.354126474916973,0.314306978448954,0.331566546634073,-0.365806193209271,-0.431631782839002,-0.485090169609161
"105_B1_2580",0.415266158258725,0.505057703215068,0.0796761385262067,1.16197749830523,-0.488972011722769,1.35773052498669
"105_B1_2581",0.416661524346126,0.249195856286023,0.33414261936785,-0.670541397805992,-0.891247691857018,-1.18457643907944
"105_B1_2586",0.341014295023745,0.310945849609133,0.348039855367122,-0.320988454069264,-0.30059585123109,-0.413294071358199
"105_B1_2590",0.47866818901297,0.397709926256295,0.123621884730735,0.309134100456025,-1.04464595058976,0.123849370189863
"105_B1_2597",0.70779423665192,0.259612226910062,0.0325935364380176,2.530522832834,-0.547516592479546,1.52755849033614
"105_B1_2599",0.427595739516166,0.274450856779826,0.297953403704009,-0.287235685395042,-0.648476789912927,-0.73064168398529
"105_B1_2600",0.728322280249622,0.228143377152397,0.0435343425979805,2.23999620326059,-0.57719732800087,1.07922683884536
"105_B1_2601",0.390506318444323,0.264881147817628,0.344612533738049,-0.38706612002591,-0.512089574291792,-0.775229042990794
"105_B1_2607",0.428997639416023,0.263050367159457,0.30795199342452,-0.331954723746543,-0.663462234812189,-0.82106061617862
"105_B1_2610",0.718687591019373,0.130141457916798,0.15117095106383,0.860518298747757,-0.698497137013976,-0.848286463023519
"105_B1_2612",0.158075113794773,0.712697384729953,0.129227501475274,-0.281587635012469,-0.483083530422427,1.22439894614143
"105_B1_2616",0.45967846890978,0.237906830684218,0.302414700406002,-0.399478046360954,-0.818206055234787,-1.05812618149771
"105_B1_2618",0.102878503351107,0.808297961905767,0.0888235347431261,-0.250561254749574,-0.397458321838025,1.81082078766623
"105_B1_2620",0.467317973717652,0.236442031792032,0.296239994490317,-0.503813118942668,-0.959653112812317,-1.18511996163279
"105_B1_2621",0.377843116981498,0.295567678339853,0.326589204678649,-0.272126193833769,-0.4179021425199,-0.517707428324537
"105_B1_2633",0.395774968327167,0.270722003568359,0.333503028104474,-0.347364950573261,-0.518558793417733,-0.727118261227403
"105_B1_2634",0.40145754356433,0.276456129385399,0.322086327050271,-0.250838518561158,-0.471120695767107,-0.623888157502862
"105_B1_2638",0.692653149645441,0.271888566384404,0.0354582839701544,2.54146675201431,-0.430705710240336,1.60632968362421
"105_B1_2644",0.243661236359503,0.0391175142477261,0.717221249392771,1.14203357511242,2.22163905964001,-0.687175008495647
"105_B1_2649",0.412249620479706,0.493426937593698,0.0943234419265952,0.874246617148285,-0.600652676108314,1.05399237477375
"105_B1_2650",0.422079984920194,0.25323534340323,0.324684671676576,-0.373362946116775,-0.635703309572241,-0.884238512489089
"105_B1_2652",0.125676562278021,0.846967139488804,0.0273562982331756,0.87473519561583,-0.650029659876151,2.78268545256442
"105_B1_2654",0.412908889453424,0.263398101916122,0.323693008630454,-0.251160666878532,-0.494592066452573,-0.70072104565795
"105_B1_2657",0.399229505772912,0.290443314331918,0.31032717989517,-0.237850948306693,-0.489760242336632,-0.555978976405604
"105_B1_2659",0.135359800229818,0.750427196837434,0.114213002932748,-0.223002452700503,-0.39287372091621,1.48970376744171
"105_B1_2660",0.215197392013042,0.640546013143576,0.144256594843381,-0.460963694950864,-0.8609257817717,0.629801553902202
"105_B1_2662",0.40229155127342,0.270980488640211,0.326727960086369,-0.41238716252437,-0.620436341886124,-0.807517419549085
"105_B1_2666",0.132982323767815,0.750017315019207,0.117000361212978,-0.315075014020701,-0.443114207325146,1.41480506354759
"105_B1_2668",0.393165383606872,0.272493097796234,0.334341518596894,-0.271983673960694,-0.434051039397975,-0.638600736141387
"105_B1_2671",0.414044587646175,0.276080383348245,0.30987502900558,-0.223900835259343,-0.513705418954431,-0.629182435584685
"105_B1_2677",0.376854043533419,0.293215637506928,0.329930318959653,-0.307877935841406,-0.440854418398794,-0.558827593379621
"105_B1_2679",0.458470650293853,0.243170237182953,0.298359112523194,-0.348582729659296,-0.778181170295857,-0.982717244263018
"105_B1_2681",0.727943687712623,0.132625898640608,0.139430413646769,1.24810472673246,-0.404553316528295,-0.454586593717103
"105_B1_2684",0.335736423768103,0.572987796174899,0.0912757800569987,0.91052803253867,-0.391912892775498,1.44506605185475
"105_B1_2685",0.429998978634537,0.261369573844936,0.308631447520527,-0.328582732150277,-0.6602177270039,-0.826430168071747
"105_B1_2688",0.387301227226586,0.295758021695817,0.316940751077597,-0.336649123251536,-0.537137027148663,-0.606310252716506
"105_B1_2692",0.405556979364643,0.286166189810394,0.308276830824963,-0.349293647011501,-0.62355684633456,-0.697982301698311
"105_B1_2693",0.367580994613612,0.295278008980072,0.337140996406316,-0.369396249002534,-0.455838707063467,-0.588422620999892
"105_B1_2695",0.386088240969339,0.282822759258391,0.33108899977227,-0.323877872916827,-0.477556599081226,-0.63512341073629
"105_B1_2697",0.434895756326178,0.474660385915005,0.0904438577588168,0.949982950171002,-0.62039410962065,1.03747615972583
"105_B1_2699",0.439251602181102,0.258511329985795,0.302237067833103,-0.386067217442295,-0.759927889786937,-0.916200069320656
"105_B1_2701",0.387274825576746,0.303290433818122,0.309434740605132,-0.227777149184374,-0.45216451816341,-0.472220859922836
"105_B1_2704",0.398875880224329,0.289546479458823,0.311577640316848,-0.229800794714051,-0.476802532303601,-0.550135251143554
"105_B1_2707",0.705182228071598,0.140175802927326,0.154641969001076,1.02475580599596,-0.49258787532568,-0.590803072921938
"105_B1_2710",0.412862530053266,0.273032552811211,0.314104917135523,-0.312507496125188,-0.585895115559376,-0.72603114752013
"105_B1_2713",0.205639290608468,0.638097526795842,0.15626318259569,-0.630106922104632,-0.90468888593912,0.502260595369538
"105_B1_2714",0.413394008299879,0.253162911363738,0.333443080336382,-0.387387561517956,-0.602316537814359,-0.877755515014859
"105_B1_2715",0.751731096157496,0.201312553831277,0.0469563500112269,2.1100667335646,-0.663093494525453,0.79254675295338
"105_B1_2719",0.3933963613575,0.276161982433434,0.330441656209066,-0.230222309436826,-0.404609854316406,-0.584052379693017
"105_B1_2722",0.176517430592682,0.679161635292857,0.144320934114461,-0.418152371406507,-0.619532470986805,0.929287148458944
"105_B1_2727",0.373272075670562,0.294762944055614,0.331964980273824,-0.289289367841237,-0.40656746472387,-0.525425493149627
"105_B1_2729",0.16068736673563,0.718239829880677,0.121072803383693,-0.37942920127562,-0.662497811446278,1.11791368121514
"105_B1_2731",0.720394217198562,0.12444811675461,0.155157666046828,0.834562574938712,-0.700794210898071,-0.921347114968989
"105_B1_2740",0.37881952233065,0.282281904521882,0.338898573147468,-0.31842416854534,-0.429783197475322,-0.612577832798494
"105_B1_2741",0.149152144591883,0.517397141258826,0.333450714149291,-0.584234574967451,0.220293606190607,0.659609279947765
"105_B1_2742",0.413892635439588,0.262727958524921,0.323379406035491,-0.410427427976592,-0.657207767910423,-0.864914914874697
"105_B1_2744",0.344857986999459,0.307522954722352,0.347619058278188,-0.232284390574179,-0.224309870899911,-0.346867357012229
"105_B1_2745",0.470361259321438,0.221067804899768,0.308570935778794,-0.472098977221063,-0.893648258920813,-1.22713054956671
"105_B1_2746",0.427237670341426,0.238366791918993,0.334395537739581,-0.310213787496029,-0.555229713851275,-0.89374362104574
"105_B1_2750",0.36482826675874,0.30065645221552,0.334515281025741,-0.363226217050832,-0.449970396170754,-0.556684699739889
"105_B1_2754",0.211874158437944,0.777232699773667,0.0108931417883889,2.53512429691365,-0.432734811755001,3.83487158120032
"105_B1_2756",0.378165706017906,0.291427011210667,0.330407282771426,-0.329504517804357,-0.464510909383839,-0.590047408994403
"105_B1_2759",0.449428606551694,0.470721660713685,0.0798497327346219,1.00428833111487,-0.723542154036267,1.05057828383692
"105_B1_2760",0.127361290569393,0.841692225985218,0.0309464834453888,0.714941703752514,-0.699826779360893,2.60332826855566
"105_B1_2785",0.143557997833637,0.730031394050983,0.126410608115379,-0.396175161672972,-0.5233788781529,1.23017325745942
"105_B1_2787",0.134486221908602,0.74851307067634,0.117000707415058,-0.384847705974259,-0.524129479365611,1.33177920577302
"105_B1_2792",0.0413345063737596,0.949107211670817,0.00955828195542329,0.294271921395744,-1.17001773601138,3.42809603038974
"105_B1_2797",0.16463261429212,0.712524633299476,0.122842752408403,-0.25869584247875,-0.551507152044229,1.20640223078054
"105_B1_2798",0.372861690660762,0.299496847122153,0.327641462217085,-0.249217556769806,-0.378505197616667,-0.468321214769266
"105_B1_2802",0.412671230373145,0.270088695482183,0.317240074144672,-0.311576136826381,-0.574568541471201,-0.735476953564873
"105_B1_2807",0.443617638025339,0.242286665788496,0.314095696186164,-0.327450373223006,-0.672715684610929,-0.932291794529966
"105_B1_2813",0.437362335288402,0.250420403897395,0.312217260814203,-0.215882585914376,-0.552945285762922,-0.773503458878129
"105_B1_2814",0.569351940298221,0.0891172552084066,0.341530804493372,0.442392140177771,-0.0686687485539699,-1.41215365011502
"105_B1_2819",0.399327276679668,0.266635127326718,0.334037595993614,-0.31258709766243,-0.491114871145236,-0.716487261162082
"105_B1_2827",0.413728224228374,0.26991520691961,0.316356568852015,-0.299199152378625,-0.5675384875361,-0.726300586192181
"105_B1_2830",0.211351051471335,0.145874994207543,0.642773954321122,-0.272220913664675,0.840051698251106,-0.642991364790797
"105_B1_2846",0.374671827860818,0.541129500201021,0.0841986719381606,1.09420775352349,-0.398663615178429,1.46181585851098
"105_B1_2848",0.255852820174507,0.138077474808316,0.606069705017177,-0.304499770469704,0.557892875809918,-0.921287189146269
"105_B1_2849",0.367644479506408,0.298988690340715,0.333366830152877,-0.327662363705988,-0.425535270889206,-0.534372998885175
"105_B1_2856",0.39122637129907,0.270381808816586,0.338391819884344,-0.401317272188845,-0.546399164852365,-0.770768552554511
"105_B1_2857",0.364719864361123,0.296353107603972,0.338927028034905,-0.36849529155804,-0.441840027889269,-0.576073181122867
"105_B1_2863",0.740607713680655,0.115899032454582,0.143493253864762,0.874515152065911,-0.766667909107962,-0.980236529601735
"105_B1_2869",0.423144178465012,0.240169228375535,0.336686593159453,-0.52216635508674,-0.750726816474732,-1.08853553039842
"105_B1_2871",0.397990783275599,0.248264940571929,0.353744276152472,-0.496674894377273,-0.614529473455741,-0.968607257107524
"105_B1_2875",0.141349094018885,0.757409703961046,0.101241202020069,-0.35115918035437,-0.684886046403292,1.32751247260111
"105_B1_2876",0.402068703392908,0.279739598639098,0.318191697967994,-0.259572308661545,-0.493541261686984,-0.622336121054552
"105_B1_2878",0.163880222326335,0.719463195670197,0.116656582003468,-0.313247751845286,-0.653149139055162,1.16612181120759
"105_B1_2881",0.427977383709577,0.27793379950472,0.294088816785703,-0.331252814490032,-0.706441347248748,-0.7629402128207
"105_B1_2882",0.384980249501839,0.301367180147096,0.313652570351065,-0.295439927337921,-0.500346050839487,-0.540302571401337
"105_B1_2883",0.423155724891361,0.266810869771606,0.310033405337033,-0.252783073693994,-0.563843278117813,-0.713983274458673
"105_B1_2884",0.452341806958555,0.428963246237816,0.118694946803629,0.490056547753145,-0.847824826829454,0.436989685770938
"105_B1_2889",0.468254685260316,0.446698975807834,0.0850463389318499,0.962393399020842,-0.743422676301682,0.915265987410752
"105_B1_2892",0.0973428262624272,0.0566175482354329,0.84603962550214,-0.581574067946984,1.5807530902795,-1.12349413023273
"105_B1_2895",0.75184539119314,0.205418129510574,0.0427364792962855,2.14984984120917,-0.717627993198542,0.852366693227969
"105_B1_2896",0.395984366300433,0.26878481795413,0.335230815745436,-0.354879888555209,-0.521435323193873,-0.742343493762578
"105_B1_2915",0.427951607834063,0.247540555211654,0.324507836954282,-0.379079715313021,-0.655780151980962,-0.926515410667854
"105_B1_2916",0.396197150530136,0.279797885778751,0.324004963691113,-0.274246060543786,-0.475399167074449,-0.622090496768344
"105_B1_2925",0.396986371648352,0.284843707042703,0.318169921308944,-0.187831447498132,-0.409147815446194,-0.519792765751422
"105_B1_2927",0.121792657245258,0.759234212300363,0.118973130454379,-0.395316966121387,-0.418739361122148,1.43467327566322
"105_B1_2934",0.148976685227757,0.823390038240521,0.0276332765317223,0.944023117953536,-0.740745982842751,2.65366331017229
"105_B1_2937",0.200541171067103,0.663362680264932,0.136096148667965,-0.381546116407881,-0.769204072608948,0.814756185621932
"105_B1_2938",0.431233928409365,0.246941849206467,0.321824222384167,-0.465695366556307,-0.758340563477298,-1.0231931861544
"105_B1_2944",0.40297667417432,0.264650796909195,0.332372528916486,-0.378522947543035,-0.571145212443376,-0.79899041787283
"105_B1_2950",0.39564461407294,0.271718702180688,0.332636683746371,-0.358976459063213,-0.532441973605719,-0.734725480167911
"105_B1_2951",0.158791518581703,0.796569136074987,0.0446393453433093,0.253614053359955,-1.01536243187456,1.86633584083463
"105_B1_2957",0.0976488263191587,0.882747855939828,0.0196033177410132,1.05696309105061,-0.548715722526628,3.25862505902487
"105_B1_2960",0.411073465006268,0.263024966372583,0.325901568621148,-0.325207137883002,-0.557383684350101,-0.771730126534191
"105_B1_2967",0.386659475613507,0.533534844336833,0.0798056800496599,1.05013071953328,-0.527818997684954,1.37211070315555
"105_B1_2968",0.336960285425332,0.331782490875095,0.331257223699573,-0.306100088992409,-0.323169980540053,-0.321585558750948
"105_B1_2974",0.425175034016805,0.479541420857963,0.0952835451252319,0.746088317143802,-0.749555479942745,0.866417662288225
"105_B1_2975",0.384629872128979,0.273605026749552,0.341765101121468,-0.349935271225429,-0.468093109751428,-0.690531213803818
"105_B1_2981",0.496895232658648,0.398513230269944,0.104591537071408,0.595598060273704,-0.962718503303501,0.374959553732663
"105_B1_2984",0.366060028673837,0.282083339416485,0.351856631909678,-0.270686375709116,-0.310259911512377,-0.531281151308445
"105_B1_2987",0.114549252360319,0.861640711535153,0.0238100361045272,0.996352316094043,-0.574545389172636,3.01418580978117
"105_B1_2989",0.132560018149939,0.739691776926951,0.127748204923109,-0.237704652758776,-0.274678985293168,1.48149341896861
"105_B1_2994",0.381463071808814,0.278307828258016,0.34022909993317,-0.371452865149556,-0.485847699807189,-0.686739116850373
"105_B1_2997",0.419441878900656,0.266316252469055,0.314241868630288,-0.281713192474611,-0.57047518861938,-0.735953638640845
"105_B1_3002",0.13556189859317,0.420017585290747,0.444420516116083,-0.595364997948698,0.591977872432176,0.535503229995314
"105_B1_3003",0.127540252161167,0.770348302651572,0.102111445187261,-0.31101204486388,-0.533379246156877,1.48739869081485
"105_B1_3004",0.350440879750155,0.309436250956299,0.340122869293546,-0.372234441671805,-0.402119527279519,-0.496674363266761
"105_B1_3006",0.193599907966313,0.154985619878285,0.651414472155403,-0.285462232163358,0.927890177972693,-0.507923593988534
"105_B1_3007",0.431235037720181,0.259839838786715,0.308925123493104,-0.247850115894993,-0.581404459755803,-0.754437951956843
"105_B1_3016",0.416974029211742,0.276052520725205,0.306973450063053,-0.303930088681575,-0.61019276650501,-0.71636288837667
"105_B1_3018",0.214817904057826,0.631536312304266,0.153645783637908,-0.691387388458456,-1.02652825298541,0.386977341962775
"105_B1_3021",0.412532278090004,0.275104497347951,0.312363224562045,-0.260183426299114,-0.538331186963107,-0.66534686308294
"105_B1_3024",0.13524240063823,0.760129553655365,0.104628045706405,-0.395150618594219,-0.651807708144164,1.33126953686429
"105_B1_3026",0.421813427714705,0.272370313551676,0.30581625873362,-0.280421330009411,-0.601999971915651,-0.717821844615238
"105_B1_3031",0.408549580088805,0.265296397958648,0.326154021952546,-0.404676840333334,-0.629920388585174,-0.836442434541838
"105_B1_3032",0.394256746656093,0.513325572201138,0.0924176811427693,0.865666864781615,-0.58501715884876,1.12957481398711
"105_B1_3033",0.3980074757518,0.295196419589892,0.306796104658308,-0.215464959320681,-0.475752374993069,-0.514294783832458
