"pseudotime","IRE1_score","PERK_score","ATF6_score","Dataset"
367,0.00880876855559082,-0.2628445175484,0.410204502589305,"Patel (2014)"
368,0.373458234030713,0.0069281571052569,0.530510118881342,"Patel (2014)"
369,-0.120175937755269,-0.0472735944531347,-0.137206930374808,"Patel (2014)"
370,0.200086967348852,0.0916985866838921,0.872787154963661,"Patel (2014)"
371,0.0298974981528891,-0.037821870117251,-0.121088840881442,"Patel (2014)"
372,0.122899528355199,0.0763284755333539,0.187837046278791,"Patel (2014)"
373,0.354927866696773,0.0663835874437278,0.397182782245479,"Patel (2014)"
374,0.199867827378313,0.275196483043907,0.704909722890835,"Patel (2014)"
375,0.421747882167675,0.0572129512849828,1.03049626542212,"Patel (2014)"
376,0.614042797312125,0.402569476776122,1.71535818061736,"Patel (2014)"
377,-0.0946356083417315,0.0843388894804077,0.475378102871666,"Patel (2014)"
378,0.20268840076069,0.0467326480183697,0.336670325844849,"Patel (2014)"
379,0.140906998149765,0.0211612745161921,0.565078900317718,"Patel (2014)"
380,0.199114291817578,-0.146156190550899,0.30064620712644,"Patel (2014)"
381,0.174064080982387,0.194097352351639,0.605660412871887,"Patel (2014)"
382,0.0133995817882545,0.0158085870816565,0.392811765196385,"Patel (2014)"
383,0.0428292927201831,-0.100395001171388,0.22306748266106,"Patel (2014)"
384,-0.126904343040992,-0.0242258192939422,-0.116152420415171,"Patel (2014)"
385,0.0533154404654176,-0.0960471042880384,0.653541835314431,"Patel (2014)"
386,-0.242077991652682,0.0207958460635883,-0.220338396310072,"Patel (2014)"
387,0.172147718782287,-0.211399858797543,-0.462914362226915,"Patel (2014)"
388,-0.225686933511084,-0.105715796750619,-0.298912798542066,"Patel (2014)"
389,0.3126312724968,-0.168035913682535,0.536743068231949,"Patel (2014)"
390,0.466401554459756,0.123144081028806,0.737379231989941,"Patel (2014)"
391,0.430478201027252,0.0959655144088633,0.531663467850058,"Patel (2014)"
392,0.236771137101836,-0.107105352512732,0.690575772947475,"Patel (2014)"
393,-0.0651378268713553,-0.0838108012868904,-0.246287344150271,"Patel (2014)"
394,0.090568254234099,-0.278653143341731,0.801633789670517,"Patel (2014)"
395,-0.0288438394910283,-0.271566819120627,-0.409913320448343,"Patel (2014)"
396,0.0166916813872915,-0.10565409510296,-0.141100550542655,"Patel (2014)"
397,0.317128332001527,-0.0105079924518401,0.335938487717036,"Patel (2014)"
398,0.230522103648132,-0.28334534798112,0.769915437524077,"Patel (2014)"
399,-0.185034770968044,-0.106605144407872,-0.053851999240504,"Patel (2014)"
400,-0.167693155277368,-0.132325884102087,0.245287401230071,"Patel (2014)"
401,0.342899144979685,-0.156223394839673,0.521265956394769,"Patel (2014)"
402,-0.030207841159711,-0.161391454295755,-0.0266826300479883,"Patel (2014)"
403,0.0633359131615761,-0.204963749762019,0.624740053132454,"Patel (2014)"
404,0.118564099911661,0.015870481928531,0.239122433374437,"Patel (2014)"
405,0.327564096093981,0.143273049647122,0.980336515566108,"Patel (2014)"
406,0.254031907426306,-0.0860347107839185,0.932485958619697,"Patel (2014)"
407,-0.00532340193343583,-0.203922971513488,-0.451995995774458,"Patel (2014)"
408,-0.0808851117003395,-0.266466200460517,0.413314669196834,"Patel (2014)"
409,0.0228211994154301,0.891702578212239,0.586551616201032,"Patel (2014)"
410,-0.0802989452754806,-0.0480818111874034,-0.297217307193326,"Patel (2014)"
411,-0.0304176129739946,0.0426209813572273,-0.0529879565294124,"Patel (2014)"
412,0.0498205083580613,-0.154871700368368,0.123973376350895,"Patel (2014)"
413,0.0210512815826079,-0.0753920205429206,0.410975043824415,"Patel (2014)"
414,0.360522652072751,-0.153038968335836,1.29519413913541,"Patel (2014)"
415,0.611621527737767,-0.183717833940045,1.49940534006791,"Patel (2014)"
416,0.00580153591930743,-0.193977537710969,0.526820671374913,"Patel (2014)"
417,-0.0545768546144198,-0.2766707347012,0.434127667766996,"Patel (2014)"
418,0.387839611507674,-0.223267235394326,0.98559792331852,"Patel (2014)"
419,0.118707580167705,-0.0808584767648066,0.466141088538999,"Patel (2014)"
420,0.53161316995158,-0.208553719719644,1.20665592575449,"Patel (2014)"
421,0.406378171061047,-0.104641495053274,0.877115086920333,"Patel (2014)"
422,-0.121228793706742,0.0986028452489255,-0.460350207887164,"Patel (2014)"
423,0.39994363285146,0.0862037611390782,1.47411904212465,"Patel (2014)"
424,0.164175225015305,-0.211265123174583,0.651769827627195,"Patel (2014)"
425,0.344233923899722,-0.183308547881503,0.581538245932967,"Patel (2014)"
426,0.174898022790839,-0.234214848374661,0.869213741884649,"Patel (2014)"
427,0.397502870279431,0.0138929154371805,1.10941733924746,"Patel (2014)"
428,-0.0326675551409886,-0.106747812595508,0.13974183318162,"Patel (2014)"
429,0.196354748434503,-0.206097530299969,1.38283235572057,"Patel (2014)"
430,0.118865671810972,-0.153868329447294,0.282309056938379,"Patel (2014)"
431,0.222281031777443,-0.226812374194821,0.376603781994035,"Patel (2014)"
432,0.261483495257872,0.207095829039966,0.741907457137355,"Patel (2014)"
433,-0.0881054717570751,-0.108630995901859,-0.0166149343574796,"Patel (2014)"
434,0.377667827386122,-0.182414873737842,1.32923855756964,"Patel (2014)"
435,-0.0262148029303915,-0.0172452668663858,-0.0273367225118356,"Patel (2014)"
436,0.252354827863211,-0.311769460608752,0.0376113276217475,"Patel (2014)"
437,0.0484890435629367,-0.0768962812573865,-0.0815114150444973,"Patel (2014)"
438,0.516230474017304,-0.0894195717436702,1.40078128388287,"Patel (2014)"
439,0.112359104818294,-0.25055264600585,1.14000282673875,"Patel (2014)"
440,0.073253558427237,-0.0211134859086706,0.266974794212492,"Patel (2014)"
441,0.457996813238021,-0.101675550330696,1.67309731134737,"Patel (2014)"
442,0.268102208113267,-0.213281787577297,0.535293426425852,"Patel (2014)"
443,0.265369910036192,-0.12761568374507,0.492133920134624,"Patel (2014)"
444,-0.0774286327034305,-0.187876115236669,0.364301201558742,"Patel (2014)"
445,0.472388849238697,-0.285876080666474,1.21913418193554,"Patel (2014)"
446,0.0601994887650406,0.0728375527023458,1.06852787499037,"Patel (2014)"
447,-0.0484564948753632,-0.262501867601597,0.271024759950729,"Patel (2014)"
448,0.620911813016374,-0.0855636472447397,1.93974140408783,"Patel (2014)"
449,0.332304968880727,-0.233950484131329,0.927748356568525,"Patel (2014)"
450,0.059184701279955,-0.144966147472843,0.243981276799274,"Patel (2014)"
451,-0.0694381225154118,-0.24504329750955,0.0385186999881021,"Patel (2014)"
452,0.609859363466466,-0.0410462403208275,1.07683873757274,"Patel (2014)"
453,-0.077753481203319,-0.0301630644053646,0.207994345034471,"Patel (2014)"
454,0.33728536050628,-0.177428182196496,0.959780696595332,"Patel (2014)"
455,0.103738227886316,-0.204939302766734,1.16620382294462,"Patel (2014)"
456,0.327755093756365,-0.170882184516266,0.695327210970064,"Patel (2014)"
457,0.403451857744388,0.22252511276471,1.76259366544502,"Patel (2014)"
458,-0.217813981008238,-0.132743490428206,-0.0889023434291314,"Patel (2014)"
459,0.198572703460395,-0.277799731707834,0.417892296999518,"Patel (2014)"
460,0.230526198374687,0.166686344913568,0.243061098523662,"Patel (2014)"
461,0.0917876730805842,-0.165533615771111,0.474945568001151,"Patel (2014)"
462,0.659298696507347,-0.171172227686736,1.16083570916652,"Patel (2014)"
463,0.458859760654183,-0.108311486709257,-0.015744346943984,"Patel (2014)"
464,0.335678177363437,-0.146566940981594,0.679418691364738,"Patel (2014)"
465,0.14827415807178,-0.193610934754777,0.481217184352406,"Patel (2014)"
466,0.171661454522915,-0.100256533342748,0.775664471439096,"Patel (2014)"
467,-0.175336089096517,0.0683406094549039,0.549648441873179,"Patel (2014)"
468,-0.110319629462716,0.0924476838733758,0.868074404813499,"Patel (2014)"
469,0.0561981425985827,-0.208778405679336,0.713807316624606,"Patel (2014)"
470,0.19932411300706,-0.160398850406502,0.229090972525536,"Patel (2014)"
471,0.15908711503753,-0.221867539087297,0.566013012536886,"Patel (2014)"
472,0.433513040198009,-0.218032873774736,1.04792545356211,"Patel (2014)"
473,0.657822996872913,-0.16576630906058,1.30462569084423,"Patel (2014)"
474,0.000926060931854544,-0.306931084429576,0.200017457031163,"Patel (2014)"
475,-0.183413803339517,-0.256309429487684,-0.147961018947194,"Patel (2014)"
476,0.0174866082003816,-0.279541024429828,-0.0883752585960584,"Patel (2014)"
477,0.211698188929641,-0.0867457133760401,0.702182176803695,"Patel (2014)"
478,0.109062817772232,0.0539913106372981,0.786340169097075,"Patel (2014)"
479,0.118380646631969,0.000983743105468449,0.908948073564626,"Patel (2014)"
480,-0.138529278014736,-0.0957017240739112,-0.0213399584874133,"Patel (2014)"
481,0.0221031439714008,-0.134979060017255,0.291699073284579,"Patel (2014)"
482,0.53897354832017,0.468753982487823,0.959851217122306,"Patel (2014)"
483,-0.232577141779386,-0.00318449365012963,-0.139629770321388,"Patel (2014)"
484,0.307804874214139,-0.0525944327139913,0.4927984152345,"Patel (2014)"
485,0.259590093752003,-0.0737125541812814,0.650826308996084,"Patel (2014)"
486,0.285204324866465,0.0388257194512107,-0.0726512459850459,"Patel (2014)"
487,0.285893462967092,0.0223796166370447,0.485543005016775,"Patel (2014)"
488,-0.0960500243007727,-0.126483729294125,0.00271352255254137,"Patel (2014)"
489,-0.013784944920336,-0.124407199771856,0.0541856406517962,"Patel (2014)"
490,-0.00454999993411542,0.0304068957055689,0.343723508742488,"Patel (2014)"
491,-0.133470398295186,-0.130098989542458,-0.0989605340748977,"Patel (2014)"
492,-0.083287165974732,0.0676584287278349,-0.122401118001796,"Patel (2014)"
493,-0.268711462316922,-0.119357162960433,-0.0238336692461486,"Patel (2014)"
494,-0.189443790012089,0.345453810526251,0.614859384631218,"Patel (2014)"
495,-0.0250542216262882,-0.12919700585467,0.113069664436369,"Patel (2014)"
496,0.0414247903215339,0.0560771787249026,0.150040715836034,"Patel (2014)"
497,-0.0432347068171035,-0.0882269072687306,-0.0774387068779885,"Patel (2014)"
498,-0.0771263160050386,0.054810673789233,0.249531520202257,"Patel (2014)"
499,0.347076660534466,-0.00607569597647711,0.284704246792911,"Patel (2014)"
500,0.564688539692001,0.12421814373747,0.946097488421282,"Patel (2014)"
501,-0.16873907830472,-0.0341872735548545,-0.242878632954039,"Patel (2014)"
502,-0.136741527098016,-0.000386742202060031,0.0464831843319242,"Patel (2014)"
503,-0.175254359855037,-0.100672297036539,-0.224970479230154,"Patel (2014)"
504,-0.174896543344127,-0.067974009439862,-0.0536288279531491,"Patel (2014)"
505,0.647294529043441,0.0683444754633907,0.915516814596422,"Patel (2014)"
506,0.205348781604194,-0.101544355266998,0.0825485412347465,"Patel (2014)"
507,0.381276361934937,-0.126495104194859,0.228266963986962,"Patel (2014)"
508,0.17556330501336,-0.0225489269404089,-0.121975779618938,"Patel (2014)"
509,0.387107645165953,0.271711289061645,0.505817299072509,"Patel (2014)"
510,-0.0470184636628301,-0.0564228265389485,-0.132744382678244,"Patel (2014)"
511,1.08985104007874,-0.0459885740078855,1.97334231987042,"Patel (2014)"
512,0.0332315085342837,-0.0549174636518224,-0.0615441399649713,"Patel (2014)"
513,0.0429520090447227,0.391612952327405,0.050015109626558,"Patel (2014)"
514,0.676988383615367,0.057621006066634,1.20672520650271,"Patel (2014)"
515,-0.0364903335052974,-0.176974249619688,0.0431096592431297,"Patel (2014)"
516,0.00577832372280118,-0.158638385841712,0.146389122591681,"Patel (2014)"
517,0.281465633633282,0.231233469538291,0.187130066816769,"Patel (2014)"
518,0.220443519941787,0.667838925505595,0.428802112794058,"Patel (2014)"
519,-0.0651467021348582,-0.325633812811677,0.0508465765194037,"Patel (2014)"
520,0.153653557053526,-0.0494333530710293,0.286327296669583,"Patel (2014)"
521,-0.122839419374761,0.00700151202599983,-0.1465637526129,"Patel (2014)"
522,-0.234258939815366,-0.0452439065294579,-0.37444773070799,"Patel (2014)"
523,-0.18040582901446,-0.0893323578645725,0.140191799638611,"Patel (2014)"
524,-0.065802461398507,-0.0198635260989052,-0.142161019355872,"Patel (2014)"
525,0.248048608172837,0.0230963576816147,0.131920794776311,"Patel (2014)"
526,0.266868634102054,-0.0626314894716801,0.74678863939961,"Patel (2014)"
527,0.810626153920046,0.0783439482230755,1.38431607229683,"Patel (2014)"
528,0.208904458476028,0.0495046240339125,0.644817877256505,"Patel (2014)"
529,-0.0687996561297863,-0.113971631227367,0.0276711460760861,"Patel (2014)"
530,0.197131401072496,0.0882338912196796,0.500564838303453,"Patel (2014)"
531,0.0179347794045426,0.0746264384909141,0.224525769857957,"Patel (2014)"
532,0.179328574107082,-0.079153785426417,0.152414375606195,"Patel (2014)"
533,-0.104183859563521,0.114883681933598,-0.0761522609226614,"Patel (2014)"
534,-0.0130252014428542,-0.036949063600853,-0.069916049863979,"Patel (2014)"
535,1.18356352604656,0.385645239268694,1.50612046172247,"Patel (2014)"
536,0.23021900798894,0.365993360416211,0.619625241179842,"Patel (2014)"
537,-0.0913517012107999,-0.0842522637750349,0.909669614667307,"Patel (2014)"
538,0.420232733853456,0.0712636715297288,0.785023552064378,"Patel (2014)"
539,-0.0412437097242805,-0.165971918220727,-0.0475864247577494,"Patel (2014)"
540,-0.195776825128896,-0.125273678458549,-0.188189309733179,"Patel (2014)"
541,0.0465941968266447,-0.111027443788887,0.288960983066715,"Patel (2014)"
542,0.0947429647320742,-0.230061290708804,-0.208331919668743,"Patel (2014)"
543,-0.082964245873259,0.165376213648588,0.28664507085744,"Patel (2014)"
544,0.433008506828026,-0.130195774676799,1.08453954880397,"Patel (2014)"
545,0.325059246840772,0.0307968599695426,0.319719242723317,"Patel (2014)"
546,0.760731193831389,-0.0150082919111035,1.03774273661237,"Patel (2014)"
547,0.0166195843722698,0.0440496415643616,0.0167408443577552,"Patel (2014)"
548,0.848476040060288,-0.100050743618723,1.49245616243876,"Patel (2014)"
549,0.0184419449831372,-0.0811928521140974,0.127868382654151,"Patel (2014)"
550,-0.182395896086236,0.0114428340843835,-0.0236319103036332,"Patel (2014)"
551,1.07130865063835,-0.10552350835227,1.6206161703279,"Patel (2014)"
552,0.840930984166892,0.0485332059712357,1.59623049726217,"Patel (2014)"
553,0.125773542303383,0.24491627400969,0.3600738919335,"Patel (2014)"
554,0.398756947606,0.205619643418113,0.222328352626991,"Patel (2014)"
555,-0.0645195619511094,-0.21887886975282,0.302403761314838,"Patel (2014)"
556,-0.146776965914555,-0.161774100042706,0.290533728222439,"Patel (2014)"
557,-0.155165022380041,0.557612528644177,0.749140908464973,"Patel (2014)"
558,0.99975990243994,0.696459513486548,1.11843525278977,"Patel (2014)"
559,0.497661411587676,0.821773377555725,0.505721061040557,"Patel (2014)"
560,1.02337311881705,0.416968451322196,1.415452593599,"Patel (2014)"
561,0.386487194482193,0.287397099130366,0.0396812419250629,"Patel (2014)"
562,0.0608168053330298,-0.0837267310104358,0.0897752906135625,"Patel (2014)"
563,0.19615507455196,-0.00963538714694462,0.230848851387128,"Patel (2014)"
564,-0.157241504491425,0.0730549070553115,-0.12753208079086,"Patel (2014)"
565,0.00943079394979118,-0.0428322024779742,0.02717959003561,"Patel (2014)"
566,-0.0931087103251712,-0.054383636326266,-0.106151231777516,"Patel (2014)"
567,0.283167392745962,-0.193649675029267,0.368142565373609,"Patel (2014)"
568,-0.202737074857452,-0.129138143797854,-0.217533643603612,"Patel (2014)"
569,0.301266281368697,0.28846600307895,0.765874204576249,"Patel (2014)"
570,0.181736217275366,-0.132884474484405,0.30103019622732,"Patel (2014)"
571,0.260160225693778,0.356762479976462,0.211531357438424,"Patel (2014)"
572,1.00295555475965,-0.0571092498274128,1.4449349994216,"Patel (2014)"
573,0.341038036981588,0.665014180381582,1.43059531870453,"Patel (2014)"
574,0.0161341967285303,-0.0376333994863992,-0.243966740380435,"Patel (2014)"
575,0.995830763624004,0.365451224070831,1.27623786213995,"Patel (2014)"
576,-0.147396535293745,-0.0165996270835463,-0.0863805224869333,"Patel (2014)"
577,0.0142673327287502,-0.0469856989875357,0.798543322215938,"Patel (2014)"
578,0.0468834171238466,0.118598961736889,0.722241672381094,"Patel (2014)"
579,0.151146908708935,-0.201682936640609,0.107817266948757,"Patel (2014)"
580,-0.173217139705712,-0.108017055793683,-0.233372642432923,"Patel (2014)"
581,0.385752775156618,-0.0974278074629034,0.670810458777774,"Patel (2014)"
582,0.494511791939646,0.148130275389837,0.848350601670705,"Patel (2014)"
583,0.521331722737732,0.1169277947306,0.660608849433597,"Patel (2014)"
584,0.24345089944527,-0.04373163675033,0.833085601303564,"Patel (2014)"
585,0.103117051163351,0.242534660815112,0.690421323108098,"Patel (2014)"
586,0.109747842292231,-0.270251536737052,0.898991137975515,"Patel (2014)"
587,0.0389185207325377,-0.220655277544597,-0.307366221799378,"Patel (2014)"
588,0.0149434298831748,-0.0671578228198761,0.0767404680777191,"Patel (2014)"
589,0.420011675591569,0.0568563598974542,0.507571576073005,"Patel (2014)"
590,0.231185463791208,-0.276317333444586,0.828483369081044,"Patel (2014)"
591,0.267932875967414,-0.174400654562626,0.116584631399972,"Patel (2014)"
592,-0.151408559520014,-0.116756963642348,0.355065315330592,"Patel (2014)"
593,0.359655715816635,-0.107141724840991,0.548729339560843,"Patel (2014)"
594,0.0558493639773853,-0.101375011311175,0.0873013087273254,"Patel (2014)"
595,0.099398142462104,-0.16850728536487,0.66271696049594,"Patel (2014)"
596,0.106976761178443,0.0624025291161412,0.351427639152436,"Patel (2014)"
597,0.374002700224951,0.171896786026844,1.09126461303436,"Patel (2014)"
598,0.270348910651401,-0.0931403412081551,0.933898075753777,"Patel (2014)"
599,-0.0379786190395772,-0.167127692773395,-0.442388778892517,"Patel (2014)"
600,-0.106378381068593,-0.233393604528119,0.439492526052374,"Patel (2014)"
601,0.0858919031076175,0.999414721760926,0.616552169745896,"Patel (2014)"
602,0.143830628958447,-0.0870641823881326,0.254622729569649,"Patel (2014)"
603,-0.0273430336691662,0.266478115453308,0.652978082250352,"Patel (2014)"
604,0.0406139548157599,-0.12789198316914,0.162268963444929,"Patel (2014)"
605,0.0117055772596271,-0.0819640769229467,0.471512006394234,"Patel (2014)"
606,0.380703411013054,-0.118564380548555,1.45160991891047,"Patel (2014)"
607,0.668187206892226,-0.133690107086664,1.684838034915,"Patel (2014)"
608,0.0073793513447411,-0.110738109118379,0.621031809822777,"Patel (2014)"
609,-0.0326138319837792,-0.244351116240054,0.546304935666295,"Patel (2014)"
610,0.417889208567278,-0.235031779151661,1.14789117152155,"Patel (2014)"
611,0.141389516872422,-0.0531798949785714,0.525886991231754,"Patel (2014)"
612,0.553010147313633,-0.186683091712297,1.32735728982329,"Patel (2014)"
613,0.412167760751504,-0.0902191686876713,0.99152650186953,"Patel (2014)"
614,-0.0469908540139802,0.142853163768891,-0.368128361265868,"Patel (2014)"
615,0.434977251967912,0.141469080469189,1.61279513402094,"Patel (2014)"
616,0.168699072983215,-0.177618311804316,0.761405467453927,"Patel (2014)"
617,0.386041197126691,-0.200469324306645,0.663682544155016,"Patel (2014)"
618,0.190279622265152,-0.220513752830078,0.964881255138646,"Patel (2014)"
619,0.424996063469454,0.089402360933494,1.18105567078884,"Patel (2014)"
620,-0.0103370067167128,-0.0383615699452868,0.250627961066275,"Patel (2014)"
621,0.2123087234279,-0.213389079548076,1.45216924054596,"Patel (2014)"
622,0.10146798807789,-0.105979598259408,0.417906993226455,"Patel (2014)"
623,0.254417359564869,-0.201540348613777,0.403998122643594,"Patel (2014)"
624,0.282071686377282,0.271818133320177,0.834617506082329,"Patel (2014)"
625,-0.089842836099662,-0.0983402779155945,0.0155591057535653,"Patel (2014)"
626,0.516937453741286,-0.114634144343394,1.45986097507089,"Patel (2014)"
627,0.270486982645147,-0.0609317238513019,0.423235363006214,"Patel (2014)"
628,0.316590071870028,-0.297155269799648,0.0725711918952648,"Patel (2014)"
629,-0.0102912606194598,0.0368142226465002,-0.0128532710667353,"Patel (2014)"
630,0.543937334339394,-0.0860224821642296,1.49345929357148,"Patel (2014)"
631,0.156846424180696,-0.256978275161776,1.3083702887405,"Patel (2014)"
632,0.0985911600855584,0.0154688612680771,0.404896059804041,"Patel (2014)"
633,0.449643633469871,-0.0990682795865337,1.76535514616575,"Patel (2014)"
634,0.321195727864821,-0.130870710841464,0.670445611759747,"Patel (2014)"
635,0.258526602923303,-0.113286628289641,0.518859843231665,"Patel (2014)"
636,-0.0513773355578299,-0.0944820288884459,0.50903292805514,"Patel (2014)"
637,0.471774821343618,-0.283215380393765,1.29631291143028,"Patel (2014)"
638,0.0763204839115952,0.115219476034988,1.2087407728251,"Patel (2014)"
639,0.0228135418523776,-0.159914668477803,0.889083017802478,"Patel (2014)"
640,0.633951654042498,-0.0830753174327045,2.03316551868302,"Patel (2014)"
641,0.354023160288824,-0.221460100887642,1.02209109350719,"Patel (2014)"
642,0.0695377920754958,-0.133306409573743,0.306666938517143,"Patel (2014)"
643,-0.0201477764356188,-0.165806850356683,0.122915004796922,"Patel (2014)"
644,0.616335055623527,0.015932365015437,1.20755773225619,"Patel (2014)"
645,-0.0487828587700582,0.0045257567624174,0.270687667536851,"Patel (2014)"
646,0.350839505991403,-0.110970976240404,1.07067772530294,"Patel (2014)"
647,0.125178629444448,-0.138767883219492,1.2778935539989,"Patel (2014)"
648,0.33996058063706,-0.144106888218331,0.792171522993816,"Patel (2014)"
649,0.400228332345057,0.260095400851869,1.80108433078766,"Patel (2014)"
650,-0.0821562945953086,-0.110197411500643,-0.127716917706252,"Patel (2014)"
651,0.205666175863673,-0.246772766134796,0.507176780934588,"Patel (2014)"
652,0.331975752183101,0.18110016405722,0.446040576598637,"Patel (2014)"
653,0.112515593091107,-0.161263385618509,0.54301170109599,"Patel (2014)"
654,0.722448529269114,-0.176165333264969,1.26933227006838,"Patel (2014)"
655,0.579577086880739,-0.0939978926120511,0.131014742473733,"Patel (2014)"
656,0.352297677114423,-0.143784147720929,0.780895992063108,"Patel (2014)"
657,0.212807614169926,-0.160802819866496,0.626705454785069,"Patel (2014)"
658,0.179556230383672,-0.0495104114077847,0.859183459712249,"Patel (2014)"
659,-0.223494313547039,0.104216268786016,0.635008144684175,"Patel (2014)"
660,0.0836763710581518,0.467183912260239,1.19007160145856,"Patel (2014)"
661,0.0635711849789879,-0.206271195285861,0.818365048569412,"Patel (2014)"
662,0.221151288193718,-0.166430727003323,0.321644771477481,"Patel (2014)"
663,0.167037430948187,-0.19682394567844,0.663491696610948,"Patel (2014)"
664,0.449033061419827,-0.196934394047921,1.12072473049991,"Patel (2014)"
665,0.687223400206347,-0.147375391606822,1.35329828714947,"Patel (2014)"
666,0.0375088962592678,-0.300948559340653,0.335313014190836,"Patel (2014)"
667,-0.180912782817807,-0.22589801549388,0.0108607171285126,"Patel (2014)"
668,0.0357886899941858,-0.26366482075299,0.0164202166369964,"Patel (2014)"
669,0.301106503712151,-0.0512747461459056,0.781961521286048,"Patel (2014)"
670,0.154549399246476,0.091856536531495,0.854968787265598,"Patel (2014)"
671,0.121037542971431,0.0073862344936062,0.998371067110059,"Patel (2014)"
672,0.0470344403701727,-0.180239294753453,0.063044498654743,"Patel (2014)"
673,0.0140097721647674,-0.0451192902490636,0.0891499809313495,"Patel (2014)"
674,-0.0152730658021455,-0.0558088193909355,-0.0737149655534661,"Patel (2014)"
675,0.359782798442842,0.101553646963496,1.03497243376985,"Patel (2014)"
676,0.275260426005109,-0.0767317315436118,0.867358278293728,"Patel (2014)"
677,0.0354882569059756,-0.00545976445058538,0.199142387986374,"Patel (2014)"
678,0.35591887090516,-0.0053910938249081,0.704910224722929,"Patel (2014)"
679,-0.00233734483325088,-0.0308840398648373,0.203459404515791,"Patel (2014)"
680,0.0490460961197278,0.0921891576077958,0.359834201768036,"Patel (2014)"
681,0.20481270836693,0.0127959029363007,0.626196558694255,"Patel (2014)"
682,0.140300115652496,0.70566217266289,0.505538127160763,"Patel (2014)"
683,0.263777691302358,-0.218660930177712,1.02929850652019,"Patel (2014)"
684,0.583248968494266,0.156118650891828,0.75014647325129,"Patel (2014)"
685,0.438692572103772,0.0334682709959075,0.713969834993677,"Patel (2014)"
686,0.0366351295697003,-0.0300031538867631,0.209195146086654,"Patel (2014)"
687,0.126298358645085,-0.111200073721346,0.345889431297866,"Patel (2014)"
688,0.553123601718712,-0.102216393787261,0.905318492570756,"Patel (2014)"
689,0.669604758071727,-0.0124741428013442,0.863678991487287,"Patel (2014)"
690,0.23893441685337,0.248088603537879,0.271376663272398,"Patel (2014)"
691,0.196714562789422,-0.0963623833826077,0.913646335766951,"Patel (2014)"
692,0.348813145492445,-0.0345178846998986,0.81087788687717,"Patel (2014)"
693,0.378187408844031,0.316845987381464,0.856740274826132,"Patel (2014)"
694,0.184063289049589,-0.0861337707301913,0.385205167121129,"Patel (2014)"
695,0.354156704684392,-0.0977300721058781,0.930876900883159,"Patel (2014)"
696,0.265706921196334,0.155732528176572,0.63057973563092,"Patel (2014)"
697,0.168185442339672,0.154736448586589,0.415268326209333,"Patel (2014)"
698,0.29897210155869,0.109074753601921,0.112766207879547,"Patel (2014)"
699,0.398573350596612,-0.0000791392223324361,0.725279287320785,"Patel (2014)"
700,0.403478792954063,-0.130776092229731,0.918460045408941,"Patel (2014)"
701,-0.0424584197703101,-0.0931151224604922,-0.108988799924762,"Patel (2014)"
702,0.515742293882676,-0.118215414224421,0.953404076388084,"Patel (2014)"
703,0.00651016311874036,-0.0782064458699159,-0.0771688109859752,"Patel (2014)"
704,0.327039991351418,0.0960261774665807,0.581637882784103,"Patel (2014)"
705,0.246542752835727,0.0127473095598007,0.492835832622897,"Patel (2014)"
706,0.172158895724849,0.0764610091464573,0.349232410494699,"Patel (2014)"
707,0.274381925914846,0.499505082416015,0.665176844939773,"Patel (2014)"
708,0.280962962586732,-0.0119011819240272,0.67419528167241,"Patel (2014)"
709,0.0506735845783464,-0.11796794942612,-0.115986289640138,"Patel (2014)"
710,0.429273772777585,0.986057154644888,0.905960741948303,"Patel (2014)"
711,0.556069811227314,0.215390428882799,0.836864481487265,"Patel (2014)"
712,0.202596122573287,0.096725384880913,0.46819418763069,"Patel (2014)"
713,0.360412865448322,-0.173196575658849,0.307244783011472,"Patel (2014)"
714,0.16443451566106,0.00700699599640375,0.375156583031972,"Patel (2014)"
715,0.321782613776536,-0.116903772707716,0.592421441120221,"Patel (2014)"
716,0.26404658221601,0.0320554310620955,0.626419178032156,"Patel (2014)"
717,0.192164354709604,0.193976633061031,0.254857041271024,"Patel (2014)"
718,0.185973543497944,-0.0607721298117672,0.791157785666231,"Patel (2014)"
719,-0.0122101791269372,-0.019835094921896,0.127338322009167,"Patel (2014)"
720,0.0678653028555205,0.413592556574791,-0.516191367102656,"Patel (2014)"
721,0.235424176694464,-0.224930501799724,0.60542241821999,"Patel (2014)"
722,0.764388186696104,0.17944955569979,1.23688060351341,"Patel (2014)"
723,0.119120913926815,0.117973425706638,0.611049679920861,"Patel (2014)"
724,0.477689616464559,0.0441731581101387,0.180914834715498,"Patel (2014)"
725,-0.230994680591559,0.211422192652091,0.184853521413549,"Patel (2014)"
726,0.423308171180687,-0.194402529923996,0.412711608115926,"Patel (2014)"
727,0.501233226281113,0.0525520687439152,0.586564872266735,"Patel (2014)"
728,0.242984131600742,-0.00949723357100518,0.367473329549113,"Patel (2014)"
729,-0.013927878753121,0.00143737968144059,0.0376068099894115,"Patel (2014)"
730,0.269854161898948,-0.0522992781774527,1.00787678021356,"Patel (2014)"
731,0.180502336303308,-0.110678564105116,0.455932662942844,"Patel (2014)"
732,0.153201449493519,-0.0534273512187187,0.151885151985102,"Patel (2014)"
733,0.455971644242626,0.521893961403093,0.968728386971792,"Patel (2014)"
734,0.679990305578956,-0.267523345442221,1.58017734312574,"Patel (2014)"
735,0.433828825954259,-0.0758846654884359,0.909736914162168,"Patel (2014)"
