"cell_id","Dim1","Dim2","UPR_PERK","UPR_IRE1","UPR_ATF6","UPR_State","seurat_clusters","UPR_Reostat"
"SRR1294846",-0.910950355743936,-5.03553640310483,-0.020906307975594,0.366481677549991,0.682171995356039,"IRE1-high","1",0.352147916057477
"SRR1294847",-0.9747075518127,-5.071199531004,0.0462402924339317,0.156343688493674,0.138377170968168,"Intermediate/Mixed","1",0.0590688270324194
"SRR1294848",-0.133293398236802,-4.98801814977841,0.221855840803066,-0.00207212880653576,0.227743279306674,"PERK-high","1",0.131017504754043
"SRR1294849",-7.57156730494457,2.59950250919147,-0.0819823313141598,0.397505897424914,0.976513529954854,"Multi-arm-high","5",0.530027088671087
"SRR1294850",-6.76377082667308,3.75056291158481,-0.158520219096002,-0.0814448259489154,0.448544696440584,"Intermediate/Mixed","5",0.330493903561239
"SRR1294851",-5.92048526606517,3.96572483117862,-0.0252330639756176,0.360503003541574,1.32589107209091,"Multi-arm-high","5",0.695976875542876
"SRR1294852",-0.818891058256796,-5.04812490408139,-0.103726635044467,-0.0374875903520642,-0.0622573429814873,"Intermediate/Mixed","1",0.0334685271842312
"SRR1294853",-0.011187382554582,-4.94089376394467,-0.00853883034576144,0.0770664634652917,-0.0419755090758919,"Intermediate/Mixed","1",0.0613966191244472
"SRR1294854",-7.53992439112621,2.99883974130435,-0.0375176595981271,0.391666276840148,1.14421646561424,"Multi-arm-high","5",0.598195366722839
"SRR1294855",-5.58864904246288,3.67942357595249,0.247627776978724,0.0510142280591531,0.564307832307274,"PERK-high","4",0.25897666214792
"SRR1294856",-1.09068799815135,-3.39879381124692,-0.113937656346239,-0.272100722897276,-0.455203906654662,"Intermediate/Mixed","0",0.170784945239372
"SRR1294857",-6.19746900401073,4.28156936700626,0.0743796959948764,0.399717010963317,1.02905394427815,"Multi-arm-high","5",0.485337041734957
"SRR1294858",-7.5975587447639,2.70808387334629,0.271676868075923,0.424753433508224,0.823098396556265,"Multi-arm-high","5",0.284656765989584
"SRR1294859",5.14194034733815,-0.0260950273724037,-0.2628445175484,0.00880876855559082,0.410204502589305,"Intermediate/Mixed","8",0.338602280623321
"SRR1294860",-6.32725931010204,4.19119024808689,0.0069281571052569,0.373458234030713,0.530510118881342,"IRE1-high","5",0.268684344700682
"SRR1294861",-0.0848500212188276,-4.66227828924374,-0.0472735944531347,-0.120175937755269,-0.137206930374808,"Intermediate/Mixed","1",0.0477716988717335
"SRR1294862",-5.31376434168773,3.69564176137729,0.0916985866838921,0.200086967348852,0.872787154963661,"Multi-arm-high","5",0.423157365325933
"SRR1294863",-2.427173741674,1.66446549232288,-0.037821870117251,0.0298974981528891,-0.121088840881442,"Intermediate/Mixed","0",0.075626467847068
"SRR1294864",-6.45460439524608,3.6088531070499,0.0763284755333539,0.122899528355199,0.187837046278791,"Intermediate/Mixed","5",0.0560058115209218
"SRR1294865",-7.48162008128124,2.57211369808002,0.0663835874437278,0.354927866696773,0.397182782245479,"IRE1-high","5",0.180033046160594
"SRR1294866",-5.41808296046214,3.62720037038608,0.275196483043907,0.199867827378313,0.704909722890835,"PERK-high","5",0.272456476979049
"SRR1294867",-6.36585260233837,3.23842168386264,0.0572129512849828,0.421747882167675,1.03049626542212,"Multi-arm-high","5",0.491721587812711
"SRR1294868",-5.32404304346996,3.64792311723514,0.402569476776122,0.614042797312125,1.71535818061736,"Multi-arm-high","5",0.70486768495187
"SRR1294869",-7.27349782786327,3.100945954874,0.0843388894804077,-0.0946356083417315,0.475378102871666,"Intermediate/Mixed","5",0.291507337886948
"SRR1294870",-7.07330203852611,3.40822244222446,0.0467326480183697,0.20268840076069,0.336670325844849,"Intermediate/Mixed","5",0.145107552115717
"SRR1294871",-5.37396741709667,3.6819822841434,0.0211612745161921,0.140906998149765,0.565078900317718,"Intermediate/Mixed","5",0.28580506893536
"SRR1294872",-7.40528417429881,2.50324783261104,-0.146156190550899,0.199114291817578,0.30064620712644,"Intermediate/Mixed","5",0.234219561662224
"SRR1294873",-6.16596103510814,3.60814893777652,0.194097352351639,0.174064080982387,0.605660412871887,"PERK-high","5",0.243605171827631
"SRR1294874",-6.4452731688972,3.75799716050907,0.0158085870816565,0.0133995817882545,0.392811765196385,"Intermediate/Mixed","5",0.218361628395663
"SRR1294875",-6.21005273661571,3.44915211732669,-0.100395001171388,0.0428292927201831,0.22306748266106,"Intermediate/Mixed","5",0.162083816753843
"SRR1294876",3.89691375889821,0.0892776304034752,-0.0242258192939422,-0.126904343040992,-0.116152420415171,"Intermediate/Mixed","8",0.0564343026192501
"SRR1294877",-0.617628463124803,-2.33344041769223,-0.0960471042880384,0.0533154404654176,0.653541835314431,"Intermediate/Mixed","0",0.396750230670596
"SRR1294878",1.05287706055684,-4.35306703512387,0.0207958460635883,-0.242077991652682,-0.220338396310072,"Intermediate/Mixed","1",0.145900072770407
"SRR1294879",1.16181992688222,-4.1563440508099,-0.211399858797543,0.172147718782287,-0.462914362226915,"Intermediate/Mixed","1",0.31981039602615
"SRR1294880",-0.542955108499101,-2.46070539419369,-0.105715796750619,-0.225686933511084,-0.298912798542066,"Intermediate/Mixed","0",0.0975364739181689
"SRR1294881",-1.92241812548595,-0.138832206174894,-0.168035913682535,0.3126312724968,0.536743068231949,"Intermediate/Mixed","0",0.360088057333575
"SRR1294882",-4.48809147677379,-2.5058051294537,0.123144081028806,0.466401554459756,0.737379231989941,"Multi-arm-high","2",0.307825550017674
"SRR1294883",-1.85590577921825,4.25515115793033,0.0959655144088633,0.430478201027252,0.531663467850058,"Multi-arm-high","4",0.228024085848952
"SRR1294884",-4.52890253863292,-1.54702102606015,-0.107105352512732,0.236771137101836,0.690575772947475,"Intermediate/Mixed","2",0.400101000902708
"SRR1294885",0.541369430208632,-4.40546380941586,-0.0838108012868904,-0.0651378268713553,-0.246287344150271,"Intermediate/Mixed","1",0.0996347116259719
"SRR1294886",-4.5607426246162,-1.829584712431,-0.278653143341731,0.090568254234099,0.801633789670517,"ATF6-high","2",0.549083857249257
"SRR1294887",-2.66698397002178,0.127556448533968,-0.271566819120627,-0.0288438394910283,-0.409913320448343,"All-low","0",0.192902457469644
"SRR1294888",0.694680086756179,-4.43590175573544,-0.10565409510296,0.0166916813872915,-0.141100550542655,"Intermediate/Mixed","1",0.0827882124114247
"SRR1294889",-4.81168437800365,-0.331897611066862,-0.0105079924518401,0.317128332001527,0.335938487717036,"Intermediate/Mixed","2",0.194818097499846
"SRR1294890",-4.27432156405406,-2.33832704488949,-0.28334534798112,0.230522103648132,0.769915437524077,"ATF6-high","2",0.526681942092312
