"seurat_clusters","Ratio","Value"
"1","IRE1/ATF6",0.593642836202382
"7","IRE1/ATF6",1.1056421320885
"7","PERK/ATF6",0.791744079181567
"1","PERK/IRE1",0.586559077152824
"1","PERK/IRE1",1.08493142933933
"6","PERK/IRE1",0.0846391961103122
"6","PERK/ATF6",0.0357625910723907
"6","IRE1/ATF6",0.422529900045134
"6","PERK/IRE1",3.43302054314789
"6","PERK/ATF6",1040.11824467848
"6","PERK/ATF6",1.16709781384333
"1","PERK/IRE1",1.30224557646817
"1","PERK/ATF6",0.880181483988091
"1","IRE1/ATF6",0.675895161322214
"6","PERK/ATF6",0.445947556181437
"6","PERK/IRE1",0.565806522940469
"6","PERK/ATF6",0.146976160397979
"6","IRE1/ATF6",0.259763990761632
"6","PERK/ATF6",0.248921474832363
"6","PERK/IRE1",0.387706028885298
"6","PERK/ATF6",0.0720366977983846
"6","IRE1/ATF6",0.18580236682287
"6","PERK/IRE1",0.472361088094643
"6","PERK/ATF6",0.183230752063838
"6","IRE1/ATF6",0.387903992691129
"6","PERK/ATF6",1.60782165551419
"6","PERK/IRE1",0.967629195514141
"6","PERK/ATF6",0.913921931589745
"6","IRE1/ATF6",0.94449602784478
"6","IRE1/ATF6",0.416640470035109
"6","IRE1/ATF6",1.14097558604846
"6","PERK/IRE1",0.0301952156687409
"6","PERK/IRE1",1.15499923353531
"6","PERK/ATF6",0.729670575450214
"6","IRE1/ATF6",0.631749835207059
"1","PERK/IRE1",1.68960573243276
"1","PERK/ATF6",5.90261669059494
"1","IRE1/ATF6",3.49348760914543
"6","PERK/IRE1",1.07028707579714
"6","PERK/ATF6",0.326807883384981
"6","IRE1/ATF6",0.305346005548632
"6","IRE1/ATF6",0.0459837418559686
"6","PERK/IRE1",0.797363987581823
"6","PERK/ATF6",0.389519724631989
"6","IRE1/ATF6",0.488509301521493
"1","IRE1/ATF6",61.663814234801
"6","PERK/IRE1",1.85968811469176
"6","PERK/ATF6",1.16844577439692
"6","IRE1/ATF6",0.628302006753744
"6","PERK/IRE1",0.853812259045953
"6","PERK/ATF6",0.558673523550472
"6","IRE1/ATF6",0.654328299496111
"6","PERK/IRE1",0.142119824269284
"6","PERK/ATF6",0.0656784431026684
"6","IRE1/ATF6",0.462134283097781
"6","IRE1/ATF6",3.22570943272189
"6","IRE1/ATF6",0.46224484978373
"6","PERK/IRE1",2.4475925008402
"6","PERK/ATF6",0.201486330407018
"6","IRE1/ATF6",0.0823202107123028
"6","IRE1/ATF6",0.403177662279889
"1","PERK/IRE1",3.10630722307216
"6","IRE1/ATF6",0.709251243028431
"1","PERK/IRE1",3.65033080310823
"1","PERK/ATF6",1.16910748000734
"1","IRE1/ATF6",0.320274392395302
"6","IRE1/ATF6",0.439047739461767
"6","PERK/IRE1",0.34652039505459
"6","PERK/ATF6",0.176005958273584
"6","IRE1/ATF6",0.507923807041303
"6","PERK/IRE1",0.770507742420995
"6","PERK/ATF6",1.23128888688238
"6","IRE1/ATF6",1.59802273110661
"6","PERK/IRE1",1.02381254802658
"6","PERK/ATF6",0.442930755232154
"6","IRE1/ATF6",0.432628762057967
"6","PERK/IRE1",0.557251902574642
"6","PERK/ATF6",0.366861922175221
"6","IRE1/ATF6",0.65834126448062
"6","PERK/IRE1",1.38169701812858
"6","PERK/ATF6",1.23829426078733
"6","IRE1/ATF6",0.896212588244939
"1","PERK/IRE1",0.999825071456337
"1","PERK/IRE1",1.57055352443001
"6","IRE1/ATF6",0.404140829040647
"6","PERK/IRE1",0.781396755175718
"6","PERK/ATF6",0.630141906662612
"6","IRE1/ATF6",0.806430155345229
"6","IRE1/ATF6",1.03303316213886
"1","PERK/IRE1",1.06403730317886
"1","PERK/ATF6",0.550850922823513
"1","IRE1/ATF6",0.517698882527727
"6","IRE1/ATF6",0.348517344879047
"6","PERK/IRE1",0.515356272185657
"6","PERK/ATF6",0.619839976175121
"6","IRE1/ATF6",1.20274072448239
"1","PERK/IRE1",1.63384998839969
"1","PERK/ATF6",2.0350347031008
"1","IRE1/ATF6",1.24554562386358
"6","PERK/IRE1",3.81333397578621
"6","PERK/IRE1",0.0319260964801757
"6","PERK/ATF6",0.0195283599680851
"6","IRE1/ATF6",0.611673900697852
"6","IRE1/ATF6",0.532859168240001
"6","PERK/IRE1",0.0137374797370943
"6","PERK/ATF6",0.00896390856548511
"6","IRE1/ATF6",0.652514779787484
"1","PERK/IRE1",1.11973876308751
"6","IRE1/ATF6",1.33057148968646
"6","PERK/IRE1",0.123563150186455
"6","PERK/ATF6",0.0428143193807052
"6","IRE1/ATF6",0.346497473689355
"6","PERK/IRE1",0.0243143120765597
"6","PERK/ATF6",0.0147336070001247
"6","IRE1/ATF6",0.605964378253117
"1","PERK/ATF6",0.417789078438521
"1","PERK/ATF6",3.86610070771767
"6","PERK/IRE1",7.54361740491428
"6","PERK/ATF6",1.19083372147017
"6","IRE1/ATF6",0.157859771718328
"6","PERK/IRE1",0.48019555197257
"6","PERK/ATF6",0.418715405235071
"6","IRE1/ATF6",0.87196852098078
"6","PERK/IRE1",1.10631962496818
"6","PERK/ATF6",0.49338757201889
"6","IRE1/ATF6",0.44597199659464
"1","PERK/IRE1",0.634181732493973
"6","PERK/IRE1",2.49714455572604
"6","PERK/ATF6",0.583382663375956
"6","IRE1/ATF6",0.233619900793585
"1","PERK/IRE1",2.02215907095984
"1","PERK/ATF6",0.965130181739804
"1","IRE1/ATF6",0.477277082500583
"1","IRE1/ATF6",1.66955468566296
"6","PERK/IRE1",0.259149708086098
"6","PERK/ATF6",0.248927713266276
"6","IRE1/ATF6",0.960555638301449
"1","PERK/ATF6",0.114876104755359
"1","IRE1/ATF6",0.0131797943188981
"1","PERK/IRE1",1.29389336395841
"1","PERK/ATF6",0.584116100554519
"1","IRE1/ATF6",0.451440680372245
"6","PERK/IRE1",0.535695754829185
"6","PERK/ATF6",0.119366380188999
"6","IRE1/ATF6",0.22282495075411
"6","PERK/IRE1",9.89302143689866
"6","PERK/ATF6",4.23518606831313
"6","IRE1/ATF6",0.428098341373938
"1","PERK/IRE1",2.06308776577849
"1","PERK/ATF6",1.92255620307105
"1","IRE1/ATF6",0.931882896579339
"1","PERK/IRE1",2.93034284870932
"1","PERK/ATF6",4.07230881114901
"1","IRE1/ATF6",1.38970387473352
"1","PERK/IRE1",0.640881822066303
"1","PERK/ATF6",0.941106716660567
"1","IRE1/ATF6",1.46845593720585
"6","PERK/IRE1",0.33466724470239
"6","PERK/ATF6",0.188766077830424
"6","IRE1/ATF6",0.564041091019493
"1","PERK/IRE1",1.52102314181651
"1","PERK/ATF6",0.964813917516136
"1","IRE1/ATF6",0.634319025786739
"6","IRE1/ATF6",0.469934546117674
"6","PERK/IRE1",1.85905469100532
"6","PERK/ATF6",2.25204689710805
"6","IRE1/ATF6",1.21139356900264
"1","PERK/IRE1",3.27217098454269
"6","PERK/IRE1",0.251586899994211
"6","PERK/ATF6",0.166938374936113
"6","IRE1/ATF6",0.663541603080105
"1","PERK/IRE1",2.98797996638231
"1","PERK/ATF6",0.792294111986583
"6","IRE1/ATF6",0.806404623238703
"1","PERK/ATF6",0.341946471088433
"6","PERK/IRE1",0.333295253114947
"6","PERK/ATF6",0.188853737912548
"6","IRE1/ATF6",0.566625945456881
"6","IRE1/ATF6",0.554282082631654
"6","PERK/IRE1",0.0801831008217504
"6","PERK/ATF6",0.0517584537955677
"6","IRE1/ATF6",0.645503270204384
"6","IRE1/ATF6",0.471193472487673
"6","IRE1/ATF6",0.0912011217146688
"6","PERK/IRE1",4.8997820017579
"6","PERK/IRE1",0.491725440205706
"6","PERK/ATF6",0.258038867463495
"6","IRE1/ATF6",0.524762085434401
"1","PERK/IRE1",16.9692094689112
"6","IRE1/ATF6",1.74371510646535
"1","PERK/IRE1",1.87905685859818
"1","PERK/ATF6",2.36879776413155
"1","IRE1/ATF6",1.26063123278703
"6","IRE1/ATF6",3.26865241689044
"6","PERK/IRE1",0.243878816824828
"6","PERK/ATF6",0.130496607357348
"6","IRE1/ATF6",0.535087913974425
"0","IRE1/ATF6",0.0834353838880104
"3","IRE1/ATF6",0.370676063252617
"5","IRE1/ATF6",0.338811454076589
"0","IRE1/ATF6",0.179847125673806
"4","PERK/IRE1",0.516006639855659
"4","PERK/ATF6",0.191332610493414
"4","IRE1/ATF6",0.370794861374138
"0","IRE1/ATF6",0.0988518877221015
"0","PERK/IRE1",0.662395584240975
"0","PERK/ATF6",0.15846466622397
"0","IRE1/ATF6",0.239229653690326
"7","PERK/IRE1",0.425126508192154
"7","PERK/ATF6",0.0777122353540258
"7","IRE1/ATF6",0.182797905697521
"6","IRE1/ATF6",0.337971416331904
"0","PERK/IRE1",2.36449281088665
"0","PERK/ATF6",0.226135662851712
"0","IRE1/ATF6",0.0956381266250984
"0","IRE1/ATF6",0.197220962167319
